========CONFIG===========
part_labeled =  0.3
temp =  6.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 14 	 Loss: 2368.029
Using the default mapping tsv
[Eval] Valid Acc. : 30.36% 	 (16437/54138)
[Eval] Test Acc. : 28.65% 	 (16312/56926)
LogitsTrain Time used: 14 	 Loss: 1130.308
[Eval] Valid Acc. : 52.45% 	 (28396/54138)
[Eval] Test Acc. : 51.46% 	 (29294/56926)
LogitsTrain Time used: 14 	 Loss: 584.384
[Eval] Valid Acc. : 60.76% 	 (32894/54138)
[Eval] Test Acc. : 59.87% 	 (34082/56926)
LogitsTrain Time used: 14 	 Loss: 434.463
[Eval] Valid Acc. : 64.07% 	 (34688/54138)
[Eval] Test Acc. : 63.05% 	 (35890/56926)
LogitsTrain Time used: 14 	 Loss: 394.282
[Eval] Valid Acc. : 63.85% 	 (34565/54138)
[Eval] Test Acc. : 63.30% 	 (36034/56926)
LogitsTrain Time used: 14 	 Loss: 390.157
[Eval] Valid Acc. : 64.75% 	 (35056/54138)
[Eval] Test Acc. : 62.89% 	 (35801/56926)
LogitsTrain Time used: 14 	 Loss: 338.954
[Eval] Valid Acc. : 68.42% 	 (37042/54138)
[Eval] Test Acc. : 67.06% 	 (38175/56926)
LogitsTrain Time used: 14 	 Loss: 299.113
[Eval] Valid Acc. : 69.01% 	 (37359/54138)
[Eval] Test Acc. : 67.26% 	 (38288/56926)
LogitsTrain Time used: 14 	 Loss: 292.158
[Eval] Valid Acc. : 68.62% 	 (37151/54138)
[Eval] Test Acc. : 67.33% 	 (38328/56926)
LogitsTrain Time used: 14 	 Loss: 308.222
[Eval] Valid Acc. : 68.55% 	 (37111/54138)
[Eval] Test Acc. : 67.41% 	 (38371/56926)
LogitsTrain Time used: 14 	 Loss: 277.981
[Eval] Valid Acc. : 69.88% 	 (37832/54138)
[Eval] Test Acc. : 68.24% 	 (38847/56926)
LogitsTrain Time used: 14 	 Loss: 261.059
[Eval] Valid Acc. : 70.25% 	 (38033/54138)
[Eval] Test Acc. : 68.61% 	 (39056/56926)
LogitsTrain Time used: 14 	 Loss: 259.008
[Eval] Valid Acc. : 70.29% 	 (38053/54138)
[Eval] Test Acc. : 68.35% 	 (38907/56926)
LogitsTrain Time used: 14 	 Loss: 281.870
[Eval] Valid Acc. : 68.35% 	 (37004/54138)
[Eval] Test Acc. : 66.88% 	 (38070/56926)
LogitsTrain Time used: 14 	 Loss: 259.306
[Eval] Valid Acc. : 71.04% 	 (38460/54138)
[Eval] Test Acc. : 69.07% 	 (39321/56926)
LogitsTrain Time used: 14 	 Loss: 242.164
[Eval] Valid Acc. : 71.22% 	 (38556/54138)
[Eval] Test Acc. : 69.15% 	 (39365/56926)
LogitsTrain Time used: 14 	 Loss: 243.281
[Eval] Valid Acc. : 69.67% 	 (37719/54138)
[Eval] Test Acc. : 67.92% 	 (38666/56926)
LogitsTrain Time used: 14 	 Loss: 256.160
[Eval] Valid Acc. : 70.43% 	 (38127/54138)
[Eval] Test Acc. : 68.84% 	 (39188/56926)
LogitsTrain Time used: 14 	 Loss: 240.286
[Eval] Valid Acc. : 71.45% 	 (38679/54138)
[Eval] Test Acc. : 69.65% 	 (39650/56926)
LogitsTrain Time used: 14 	 Loss: 229.193
[Eval] Valid Acc. : 71.41% 	 (38660/54138)
[Eval] Test Acc. : 69.43% 	 (39522/56926)
LogitsTrain Time used: 14 	 Loss: 233.371
[Eval] Valid Acc. : 70.16% 	 (37984/54138)
[Eval] Test Acc. : 68.69% 	 (39101/56926)
LogitsTrain Time used: 14 	 Loss: 247.413
[Eval] Valid Acc. : 70.93% 	 (38400/54138)
[Eval] Test Acc. : 69.16% 	 (39370/56926)
LogitsTrain Time used: 14 	 Loss: 228.877
[Eval] Valid Acc. : 71.60% 	 (38761/54138)
[Eval] Test Acc. : 69.69% 	 (39673/56926)
LogitsTrain Time used: 14 	 Loss: 221.589
[Eval] Valid Acc. : 71.61% 	 (38766/54138)
[Eval] Test Acc. : 69.75% 	 (39707/56926)
LogitsTrain Time used: 14 	 Loss: 224.990
[Eval] Valid Acc. : 71.29% 	 (38594/54138)
[Eval] Test Acc. : 69.35% 	 (39479/56926)
LogitsTrain Time used: 14 	 Loss: 243.861
[Eval] Valid Acc. : 70.88% 	 (38372/54138)
[Eval] Test Acc. : 69.63% 	 (39636/56926)
LogitsTrain Time used: 14 	 Loss: 221.133
[Eval] Valid Acc. : 71.98% 	 (38966/54138)
[Eval] Test Acc. : 70.04% 	 (39871/56926)
LogitsTrain Time used: 14 	 Loss: 215.420
[Eval] Valid Acc. : 71.83% 	 (38886/54138)
[Eval] Test Acc. : 70.06% 	 (39883/56926)
LogitsTrain Time used: 14 	 Loss: 221.048
[Eval] Valid Acc. : 70.61% 	 (38228/54138)
[Eval] Test Acc. : 69.25% 	 (39420/56926)
LogitsTrain Time used: 14 	 Loss: 228.459
[Eval] Valid Acc. : 71.71% 	 (38820/54138)
[Eval] Test Acc. : 69.77% 	 (39716/56926)
LogitsTrain Time used: 14 	 Loss: 214.613
[Eval] Valid Acc. : 72.00% 	 (38982/54138)
[Eval] Test Acc. : 70.17% 	 (39943/56926)
