========CONFIG===========
part_labeled =  0.5
temp =  4.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2365.431
Using the default mapping tsv
[Eval] Valid Acc. : 37.40% 	 (20245/54138)
[Eval] Test Acc. : 36.59% 	 (20829/56926)
LogitsTrain Time used: 15 	 Loss: 1039.905
[Eval] Valid Acc. : 49.92% 	 (27027/54138)
[Eval] Test Acc. : 49.01% 	 (27898/56926)
LogitsTrain Time used: 15 	 Loss: 591.129
[Eval] Valid Acc. : 61.70% 	 (33404/54138)
[Eval] Test Acc. : 60.61% 	 (34505/56926)
LogitsTrain Time used: 15 	 Loss: 414.339
[Eval] Valid Acc. : 65.43% 	 (35421/54138)
[Eval] Test Acc. : 63.90% 	 (36376/56926)
LogitsTrain Time used: 15 	 Loss: 371.396
[Eval] Valid Acc. : 64.64% 	 (34993/54138)
[Eval] Test Acc. : 63.31% 	 (36041/56926)
LogitsTrain Time used: 14 	 Loss: 347.918
[Eval] Valid Acc. : 65.14% 	 (35263/54138)
[Eval] Test Acc. : 63.65% 	 (36235/56926)
LogitsTrain Time used: 14 	 Loss: 307.259
[Eval] Valid Acc. : 69.04% 	 (37377/54138)
[Eval] Test Acc. : 67.15% 	 (38223/56926)
LogitsTrain Time used: 15 	 Loss: 267.406
[Eval] Valid Acc. : 70.17% 	 (37986/54138)
[Eval] Test Acc. : 68.46% 	 (38973/56926)
LogitsTrain Time used: 15 	 Loss: 258.187
[Eval] Valid Acc. : 69.37% 	 (37555/54138)
[Eval] Test Acc. : 67.51% 	 (38431/56926)
LogitsTrain Time used: 15 	 Loss: 262.309
[Eval] Valid Acc. : 69.81% 	 (37796/54138)
[Eval] Test Acc. : 68.20% 	 (38823/56926)
LogitsTrain Time used: 14 	 Loss: 241.240
[Eval] Valid Acc. : 71.12% 	 (38502/54138)
[Eval] Test Acc. : 69.36% 	 (39485/56926)
LogitsTrain Time used: 15 	 Loss: 224.266
[Eval] Valid Acc. : 71.47% 	 (38694/54138)
[Eval] Test Acc. : 70.01% 	 (39854/56926)
LogitsTrain Time used: 15 	 Loss: 224.057
[Eval] Valid Acc. : 71.21% 	 (38550/54138)
[Eval] Test Acc. : 69.74% 	 (39701/56926)
LogitsTrain Time used: 15 	 Loss: 229.791
[Eval] Valid Acc. : 71.06% 	 (38473/54138)
[Eval] Test Acc. : 69.78% 	 (39724/56926)
LogitsTrain Time used: 15 	 Loss: 215.342
[Eval] Valid Acc. : 72.05% 	 (39004/54138)
[Eval] Test Acc. : 70.20% 	 (39964/56926)
LogitsTrain Time used: 14 	 Loss: 203.118
[Eval] Valid Acc. : 72.14% 	 (39054/54138)
[Eval] Test Acc. : 70.68% 	 (40235/56926)
LogitsTrain Time used: 15 	 Loss: 205.787
[Eval] Valid Acc. : 71.85% 	 (38896/54138)
[Eval] Test Acc. : 70.28% 	 (40005/56926)
LogitsTrain Time used: 14 	 Loss: 209.331
[Eval] Valid Acc. : 72.03% 	 (38993/54138)
[Eval] Test Acc. : 70.59% 	 (40183/56926)
LogitsTrain Time used: 14 	 Loss: 198.985
[Eval] Valid Acc. : 72.49% 	 (39242/54138)
[Eval] Test Acc. : 70.65% 	 (40220/56926)
LogitsTrain Time used: 14 	 Loss: 190.374
[Eval] Valid Acc. : 72.50% 	 (39249/54138)
[Eval] Test Acc. : 70.84% 	 (40324/56926)
LogitsTrain Time used: 15 	 Loss: 194.607
[Eval] Valid Acc. : 71.73% 	 (38835/54138)
[Eval] Test Acc. : 70.29% 	 (40014/56926)
LogitsTrain Time used: 15 	 Loss: 199.845
[Eval] Valid Acc. : 72.39% 	 (39191/54138)
[Eval] Test Acc. : 70.87% 	 (40345/56926)
LogitsTrain Time used: 15 	 Loss: 189.113
[Eval] Valid Acc. : 72.79% 	 (39409/54138)
[Eval] Test Acc. : 71.09% 	 (40470/56926)
LogitsTrain Time used: 15 	 Loss: 182.436
[Eval] Valid Acc. : 72.76% 	 (39390/54138)
[Eval] Test Acc. : 70.99% 	 (40409/56926)
LogitsTrain Time used: 15 	 Loss: 187.119
[Eval] Valid Acc. : 71.92% 	 (38936/54138)
[Eval] Test Acc. : 70.55% 	 (40160/56926)
LogitsTrain Time used: 15 	 Loss: 192.848
[Eval] Valid Acc. : 72.58% 	 (39295/54138)
[Eval] Test Acc. : 70.82% 	 (40313/56926)
LogitsTrain Time used: 14 	 Loss: 182.778
[Eval] Valid Acc. : 73.04% 	 (39543/54138)
[Eval] Test Acc. : 71.37% 	 (40626/56926)
LogitsTrain Time used: 15 	 Loss: 176.041
[Eval] Valid Acc. : 73.08% 	 (39563/54138)
[Eval] Test Acc. : 71.18% 	 (40518/56926)
LogitsTrain Time used: 15 	 Loss: 182.124
[Eval] Valid Acc. : 72.11% 	 (39038/54138)
[Eval] Test Acc. : 70.70% 	 (40247/56926)
LogitsTrain Time used: 15 	 Loss: 184.870
[Eval] Valid Acc. : 73.02% 	 (39534/54138)
[Eval] Test Acc. : 71.04% 	 (40441/56926)
LogitsTrain Time used: 14 	 Loss: 176.989
[Eval] Valid Acc. : 73.29% 	 (39680/54138)
[Eval] Test Acc. : 71.63% 	 (40776/56926)
LogitsTrain Time used: 15 	 Loss: 170.761
[Eval] Valid Acc. : 73.20% 	 (39627/54138)
[Eval] Test Acc. : 71.20% 	 (40534/56926)
LogitsTrain Time used: 15 	 Loss: 176.744
[Eval] Valid Acc. : 72.34% 	 (39164/54138)
[Eval] Test Acc. : 70.71% 	 (40252/56926)
LogitsTrain Time used: 14 	 Loss: 178.522
[Eval] Valid Acc. : 73.09% 	 (39571/54138)
[Eval] Test Acc. : 71.06% 	 (40454/56926)
LogitsTrain Time used: 14 	 Loss: 171.687
[Eval] Valid Acc. : 73.42% 	 (39747/54138)
[Eval] Test Acc. : 71.82% 	 (40884/56926)
LogitsTrain Time used: 15 	 Loss: 166.262
[Eval] Valid Acc. : 73.28% 	 (39672/54138)
[Eval] Test Acc. : 71.29% 	 (40580/56926)
LogitsTrain Time used: 15 	 Loss: 173.299
[Eval] Valid Acc. : 71.27% 	 (38585/54138)
[Eval] Test Acc. : 70.04% 	 (39869/56926)
LogitsTrain Time used: 15 	 Loss: 177.177
[Eval] Valid Acc. : 73.11% 	 (39582/54138)
[Eval] Test Acc. : 71.07% 	 (40455/56926)
LogitsTrain Time used: 15 	 Loss: 166.290
[Eval] Valid Acc. : 73.57% 	 (39828/54138)
[Eval] Test Acc. : 71.90% 	 (40931/56926)
LogitsTrain Time used: 15 	 Loss: 163.532
[Eval] Valid Acc. : 73.23% 	 (39643/54138)
[Eval] Test Acc. : 71.23% 	 (40547/56926)
LogitsTrain Time used: 15 	 Loss: 169.897
[Eval] Valid Acc. : 72.40% 	 (39196/54138)
[Eval] Test Acc. : 70.82% 	 (40313/56926)
LogitsTrain Time used: 15 	 Loss: 169.865
[Eval] Valid Acc. : 73.19% 	 (39621/54138)
[Eval] Test Acc. : 71.35% 	 (40617/56926)
LogitsTrain Time used: 15 	 Loss: 160.989
[Eval] Valid Acc. : 73.58% 	 (39836/54138)
[Eval] Test Acc. : 71.70% 	 (40815/56926)
LogitsTrain Time used: 15 	 Loss: 161.030
[Eval] Valid Acc. : 73.22% 	 (39642/54138)
[Eval] Test Acc. : 71.53% 	 (40722/56926)
LogitsTrain Time used: 15 	 Loss: 166.267
[Eval] Valid Acc. : 72.58% 	 (39295/54138)
[Eval] Test Acc. : 70.81% 	 (40307/56926)
LogitsTrain Time used: 15 	 Loss: 164.594
[Eval] Valid Acc. : 73.32% 	 (39694/54138)
[Eval] Test Acc. : 71.45% 	 (40676/56926)
LogitsTrain Time used: 14 	 Loss: 157.363
[Eval] Valid Acc. : 73.50% 	 (39794/54138)
[Eval] Test Acc. : 71.76% 	 (40848/56926)
LogitsTrain Time used: 14 	 Loss: 159.220
[Eval] Valid Acc. : 73.31% 	 (39687/54138)
[Eval] Test Acc. : 71.49% 	 (40696/56926)
LogitsTrain Time used: 15 	 Loss: 163.579
[Eval] Valid Acc. : 72.90% 	 (39466/54138)
[Eval] Test Acc. : 71.31% 	 (40593/56926)
LogitsTrain Time used: 15 	 Loss: 159.345
[Eval] Valid Acc. : 73.42% 	 (39750/54138)
[Eval] Test Acc. : 71.56% 	 (40738/56926)
Finish training student!
[Result][Student] Best epoch : 42 	Valid. Acc. : 73.5823% 	 Test Acc.: 71.6983%
