========CONFIG===========
part_labeled =  0.5
temp =  8.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1935.805
Using the default mapping tsv
[Eval] Valid Acc. : 31.05% 	 (16809/54138)
[Eval] Test Acc. : 29.54% 	 (16816/56926)
LogitsTrain Time used: 15 	 Loss: 934.057
[Eval] Valid Acc. : 37.55% 	 (20330/54138)
[Eval] Test Acc. : 36.52% 	 (20787/56926)
LogitsTrain Time used: 15 	 Loss: 621.497
[Eval] Valid Acc. : 58.29% 	 (31559/54138)
[Eval] Test Acc. : 56.79% 	 (32329/56926)
LogitsTrain Time used: 15 	 Loss: 411.670
[Eval] Valid Acc. : 61.66% 	 (33381/54138)
[Eval] Test Acc. : 60.55% 	 (34467/56926)
LogitsTrain Time used: 15 	 Loss: 366.442
[Eval] Valid Acc. : 62.64% 	 (33912/54138)
[Eval] Test Acc. : 61.57% 	 (35047/56926)
LogitsTrain Time used: 15 	 Loss: 329.822
[Eval] Valid Acc. : 63.88% 	 (34583/54138)
[Eval] Test Acc. : 62.80% 	 (35748/56926)
LogitsTrain Time used: 14 	 Loss: 288.172
[Eval] Valid Acc. : 67.73% 	 (36667/54138)
[Eval] Test Acc. : 65.82% 	 (37466/56926)
LogitsTrain Time used: 15 	 Loss: 254.726
[Eval] Valid Acc. : 68.83% 	 (37261/54138)
[Eval] Test Acc. : 67.18% 	 (38245/56926)
LogitsTrain Time used: 15 	 Loss: 246.039
[Eval] Valid Acc. : 68.58% 	 (37126/54138)
[Eval] Test Acc. : 67.09% 	 (38189/56926)
LogitsTrain Time used: 14 	 Loss: 245.271
[Eval] Valid Acc. : 69.01% 	 (37362/54138)
[Eval] Test Acc. : 67.54% 	 (38445/56926)
LogitsTrain Time used: 15 	 Loss: 229.315
[Eval] Valid Acc. : 70.37% 	 (38095/54138)
[Eval] Test Acc. : 68.21% 	 (38830/56926)
LogitsTrain Time used: 15 	 Loss: 212.843
[Eval] Valid Acc. : 70.91% 	 (38388/54138)
[Eval] Test Acc. : 68.98% 	 (39270/56926)
LogitsTrain Time used: 15 	 Loss: 210.550
[Eval] Valid Acc. : 70.48% 	 (38159/54138)
[Eval] Test Acc. : 68.81% 	 (39169/56926)
LogitsTrain Time used: 15 	 Loss: 215.444
[Eval] Valid Acc. : 70.08% 	 (37942/54138)
[Eval] Test Acc. : 68.90% 	 (39220/56926)
LogitsTrain Time used: 15 	 Loss: 202.597
[Eval] Valid Acc. : 71.61% 	 (38769/54138)
[Eval] Test Acc. : 69.41% 	 (39510/56926)
LogitsTrain Time used: 15 	 Loss: 192.472
[Eval] Valid Acc. : 71.65% 	 (38789/54138)
[Eval] Test Acc. : 69.85% 	 (39765/56926)
LogitsTrain Time used: 15 	 Loss: 193.130
[Eval] Valid Acc. : 71.00% 	 (38436/54138)
[Eval] Test Acc. : 69.32% 	 (39461/56926)
LogitsTrain Time used: 15 	 Loss: 199.129
[Eval] Valid Acc. : 71.30% 	 (38598/54138)
[Eval] Test Acc. : 69.85% 	 (39761/56926)
LogitsTrain Time used: 15 	 Loss: 187.749
[Eval] Valid Acc. : 72.22% 	 (39100/54138)
[Eval] Test Acc. : 70.16% 	 (39939/56926)
LogitsTrain Time used: 15 	 Loss: 179.923
[Eval] Valid Acc. : 72.14% 	 (39055/54138)
[Eval] Test Acc. : 70.20% 	 (39961/56926)
LogitsTrain Time used: 15 	 Loss: 183.167
[Eval] Valid Acc. : 71.29% 	 (38596/54138)
[Eval] Test Acc. : 70.04% 	 (39869/56926)
