========CONFIG===========
part_labeled =  0.5
temp =  100.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1521.940
Using the default mapping tsv
[Eval] Valid Acc. : 30.34% 	 (16427/54138)
[Eval] Test Acc. : 28.65% 	 (16312/56926)
LogitsTrain Time used: 3 	 Loss: 765.583
[Eval] Valid Acc. : 47.18% 	 (25543/54138)
[Eval] Test Acc. : 45.56% 	 (25937/56926)
LogitsTrain Time used: 4 	 Loss: 436.917
[Eval] Valid Acc. : 56.86% 	 (30785/54138)
[Eval] Test Acc. : 55.70% 	 (31708/56926)
LogitsTrain Time used: 4 	 Loss: 319.818
[Eval] Valid Acc. : 61.15% 	 (33106/54138)
[Eval] Test Acc. : 60.02% 	 (34167/56926)
LogitsTrain Time used: 4 	 Loss: 288.797
[Eval] Valid Acc. : 60.21% 	 (32594/54138)
[Eval] Test Acc. : 59.11% 	 (33649/56926)
LogitsTrain Time used: 4 	 Loss: 272.744
[Eval] Valid Acc. : 64.14% 	 (34722/54138)
[Eval] Test Acc. : 63.51% 	 (36152/56926)
LogitsTrain Time used: 4 	 Loss: 230.316
[Eval] Valid Acc. : 67.04% 	 (36294/54138)
[Eval] Test Acc. : 65.71% 	 (37407/56926)
LogitsTrain Time used: 4 	 Loss: 208.436
[Eval] Valid Acc. : 67.94% 	 (36783/54138)
[Eval] Test Acc. : 66.94% 	 (38104/56926)
LogitsTrain Time used: 4 	 Loss: 201.573
[Eval] Valid Acc. : 67.44% 	 (36513/54138)
[Eval] Test Acc. : 66.28% 	 (37731/56926)
LogitsTrain Time used: 4 	 Loss: 208.264
[Eval] Valid Acc. : 67.93% 	 (36776/54138)
[Eval] Test Acc. : 66.54% 	 (37880/56926)
LogitsTrain Time used: 4 	 Loss: 189.265
[Eval] Valid Acc. : 69.90% 	 (37840/54138)
[Eval] Test Acc. : 68.20% 	 (38824/56926)
LogitsTrain Time used: 4 	 Loss: 177.347
[Eval] Valid Acc. : 70.25% 	 (38033/54138)
[Eval] Test Acc. : 68.79% 	 (39161/56926)
LogitsTrain Time used: 4 	 Loss: 175.387
[Eval] Valid Acc. : 69.31% 	 (37525/54138)
[Eval] Test Acc. : 68.30% 	 (38878/56926)
LogitsTrain Time used: 4 	 Loss: 181.578
[Eval] Valid Acc. : 69.75% 	 (37761/54138)
[Eval] Test Acc. : 68.31% 	 (38885/56926)
LogitsTrain Time used: 4 	 Loss: 170.780
[Eval] Valid Acc. : 71.14% 	 (38512/54138)
[Eval] Test Acc. : 69.43% 	 (39521/56926)
LogitsTrain Time used: 4 	 Loss: 161.584
[Eval] Valid Acc. : 71.21% 	 (38549/54138)
[Eval] Test Acc. : 69.74% 	 (39703/56926)
LogitsTrain Time used: 4 	 Loss: 162.010
