========CONFIG===========
part_labeled =  0.2
temp =  8.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2368.307
Using the default mapping tsv
[Eval] Valid Acc. : 31.10% 	 (16838/54138)
[Eval] Test Acc. : 29.63% 	 (16868/56926)
LogitsTrain Time used: 15 	 Loss: 1246.050
[Eval] Valid Acc. : 49.26% 	 (26666/54138)
[Eval] Test Acc. : 47.39% 	 (26980/56926)
LogitsTrain Time used: 15 	 Loss: 673.570
[Eval] Valid Acc. : 60.10% 	 (32535/54138)
[Eval] Test Acc. : 60.17% 	 (34250/56926)
LogitsTrain Time used: 15 	 Loss: 495.337
[Eval] Valid Acc. : 62.92% 	 (34065/54138)
[Eval] Test Acc. : 61.73% 	 (35140/56926)
LogitsTrain Time used: 15 	 Loss: 450.686
[Eval] Valid Acc. : 62.88% 	 (34043/54138)
[Eval] Test Acc. : 62.79% 	 (35743/56926)
LogitsTrain Time used: 15 	 Loss: 426.575
[Eval] Valid Acc. : 64.86% 	 (35112/54138)
[Eval] Test Acc. : 64.49% 	 (36714/56926)
LogitsTrain Time used: 15 	 Loss: 371.828
[Eval] Valid Acc. : 67.09% 	 (36319/54138)
[Eval] Test Acc. : 66.08% 	 (37614/56926)
LogitsTrain Time used: 15 	 Loss: 333.720
[Eval] Valid Acc. : 67.95% 	 (36786/54138)
[Eval] Test Acc. : 66.66% 	 (37945/56926)
LogitsTrain Time used: 15 	 Loss: 325.753
[Eval] Valid Acc. : 67.24% 	 (36402/54138)
[Eval] Test Acc. : 66.48% 	 (37847/56926)
LogitsTrain Time used: 15 	 Loss: 333.363
[Eval] Valid Acc. : 67.64% 	 (36617/54138)
[Eval] Test Acc. : 66.87% 	 (38066/56926)
LogitsTrain Time used: 14 	 Loss: 313.441
[Eval] Valid Acc. : 68.80% 	 (37246/54138)
[Eval] Test Acc. : 67.41% 	 (38372/56926)
LogitsTrain Time used: 15 	 Loss: 289.857
[Eval] Valid Acc. : 69.44% 	 (37595/54138)
[Eval] Test Acc. : 67.91% 	 (38658/56926)
LogitsTrain Time used: 15 	 Loss: 288.628
[Eval] Valid Acc. : 68.60% 	 (37136/54138)
[Eval] Test Acc. : 67.30% 	 (38313/56926)
LogitsTrain Time used: 15 	 Loss: 297.828
[Eval] Valid Acc. : 69.31% 	 (37521/54138)
[Eval] Test Acc. : 68.09% 	 (38763/56926)
LogitsTrain Time used: 15 	 Loss: 282.143
[Eval] Valid Acc. : 69.76% 	 (37769/54138)
[Eval] Test Acc. : 68.20% 	 (38821/56926)
LogitsTrain Time used: 14 	 Loss: 266.988
[Eval] Valid Acc. : 69.94% 	 (37862/54138)
[Eval] Test Acc. : 68.36% 	 (38913/56926)
LogitsTrain Time used: 15 	 Loss: 269.045
[Eval] Valid Acc. : 68.94% 	 (37321/54138)
[Eval] Test Acc. : 67.53% 	 (38444/56926)
LogitsTrain Time used: 15 	 Loss: 279.006
[Eval] Valid Acc. : 69.71% 	 (37737/54138)
[Eval] Test Acc. : 68.58% 	 (39040/56926)
LogitsTrain Time used: 15 	 Loss: 264.603
[Eval] Valid Acc. : 70.47% 	 (38149/54138)
[Eval] Test Acc. : 68.59% 	 (39048/56926)
LogitsTrain Time used: 15 	 Loss: 252.852
[Eval] Valid Acc. : 70.35% 	 (38088/54138)
[Eval] Test Acc. : 68.66% 	 (39084/56926)
LogitsTrain Time used: 15 	 Loss: 257.997
[Eval] Valid Acc. : 69.45% 	 (37600/54138)
[Eval] Test Acc. : 68.01% 	 (38713/56926)
LogitsTrain Time used: 15 	 Loss: 265.420
[Eval] Valid Acc. : 69.68% 	 (37723/54138)
[Eval] Test Acc. : 68.29% 	 (38873/56926)
LogitsTrain Time used: 15 	 Loss: 252.509
[Eval] Valid Acc. : 70.73% 	 (38291/54138)
[Eval] Test Acc. : 68.85% 	 (39196/56926)
LogitsTrain Time used: 15 	 Loss: 242.870
[Eval] Valid Acc. : 70.62% 	 (38233/54138)
[Eval] Test Acc. : 68.89% 	 (39218/56926)
LogitsTrain Time used: 15 	 Loss: 250.345
[Eval] Valid Acc. : 69.57% 	 (37664/54138)
[Eval] Test Acc. : 68.19% 	 (38817/56926)
LogitsTrain Time used: 15 	 Loss: 257.771
[Eval] Valid Acc. : 69.77% 	 (37773/54138)
[Eval] Test Acc. : 68.49% 	 (38986/56926)
LogitsTrain Time used: 15 	 Loss: 245.862
[Eval] Valid Acc. : 70.91% 	 (38391/54138)
[Eval] Test Acc. : 69.06% 	 (39315/56926)
LogitsTrain Time used: 15 	 Loss: 235.954
[Eval] Valid Acc. : 70.64% 	 (38241/54138)
[Eval] Test Acc. : 68.79% 	 (39158/56926)
LogitsTrain Time used: 15 	 Loss: 243.802
[Eval] Valid Acc. : 70.21% 	 (38012/54138)
[Eval] Test Acc. : 68.89% 	 (39215/56926)
LogitsTrain Time used: 15 	 Loss: 248.004
[Eval] Valid Acc. : 70.08% 	 (37941/54138)
[Eval] Test Acc. : 68.76% 	 (39145/56926)
LogitsTrain Time used: 14 	 Loss: 237.762
[Eval] Valid Acc. : 70.77% 	 (38311/54138)
[Eval] Test Acc. : 69.03% 	 (39298/56926)
LogitsTrain Time used: 15 	 Loss: 230.070
[Eval] Valid Acc. : 70.61% 	 (38227/54138)
[Eval] Test Acc. : 68.72% 	 (39119/56926)
LogitsTrain Time used: 15 	 Loss: 240.185
[Eval] Valid Acc. : 70.39% 	 (38108/54138)
[Eval] Test Acc. : 69.21% 	 (39399/56926)
LogitsTrain Time used: 15 	 Loss: 242.490
[Eval] Valid Acc. : 70.39% 	 (38109/54138)
[Eval] Test Acc. : 68.33% 	 (38900/56926)
LogitsTrain Time used: 15 	 Loss: 231.409
[Eval] Valid Acc. : 71.03% 	 (38452/54138)
[Eval] Test Acc. : 69.31% 	 (39453/56926)
LogitsTrain Time used: 14 	 Loss: 225.909
[Eval] Valid Acc. : 70.62% 	 (38234/54138)
[Eval] Test Acc. : 68.70% 	 (39109/56926)
LogitsTrain Time used: 15 	 Loss: 235.207
[Eval] Valid Acc. : 70.35% 	 (38084/54138)
[Eval] Test Acc. : 68.83% 	 (39180/56926)
LogitsTrain Time used: 15 	 Loss: 240.579
[Eval] Valid Acc. : 70.46% 	 (38146/54138)
[Eval] Test Acc. : 68.32% 	 (38893/56926)
LogitsTrain Time used: 15 	 Loss: 226.095
[Eval] Valid Acc. : 71.07% 	 (38474/54138)
[Eval] Test Acc. : 69.26% 	 (39428/56926)
LogitsTrain Time used: 15 	 Loss: 222.869
[Eval] Valid Acc. : 70.67% 	 (38258/54138)
[Eval] Test Acc. : 68.82% 	 (39177/56926)
LogitsTrain Time used: 15 	 Loss: 234.519
[Eval] Valid Acc. : 70.09% 	 (37943/54138)
[Eval] Test Acc. : 68.77% 	 (39147/56926)
LogitsTrain Time used: 15 	 Loss: 233.060
[Eval] Valid Acc. : 70.71% 	 (38279/54138)
[Eval] Test Acc. : 68.68% 	 (39097/56926)
LogitsTrain Time used: 15 	 Loss: 221.033
[Eval] Valid Acc. : 70.95% 	 (38409/54138)
[Eval] Test Acc. : 69.13% 	 (39352/56926)
LogitsTrain Time used: 15 	 Loss: 220.225
[Eval] Valid Acc. : 70.67% 	 (38260/54138)
[Eval] Test Acc. : 69.02% 	 (39293/56926)
LogitsTrain Time used: 15 	 Loss: 227.596
[Eval] Valid Acc. : 70.43% 	 (38130/54138)
[Eval] Test Acc. : 68.51% 	 (38998/56926)
