========CONFIG===========
part_labeled =  0.03
temp =  4.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1373.215
Using the default mapping tsv
[Eval] Valid Acc. : 15.76% 	 (8533/54138)
[Eval] Test Acc. : 14.82% 	 (8434/56926)
LogitsTrain Time used: 15 	 Loss: 731.130
[Eval] Valid Acc. : 40.74% 	 (22056/54138)
[Eval] Test Acc. : 39.06% 	 (22236/56926)
LogitsTrain Time used: 15 	 Loss: 297.488
[Eval] Valid Acc. : 49.12% 	 (26595/54138)
[Eval] Test Acc. : 47.63% 	 (27115/56926)
LogitsTrain Time used: 15 	 Loss: 186.526
[Eval] Valid Acc. : 51.99% 	 (28145/54138)
[Eval] Test Acc. : 50.38% 	 (28681/56926)
LogitsTrain Time used: 15 	 Loss: 159.038
[Eval] Valid Acc. : 52.66% 	 (28508/54138)
[Eval] Test Acc. : 50.81% 	 (28926/56926)
LogitsTrain Time used: 14 	 Loss: 130.967
[Eval] Valid Acc. : 52.60% 	 (28477/54138)
[Eval] Test Acc. : 51.07% 	 (29070/56926)
LogitsTrain Time used: 14 	 Loss: 97.421
[Eval] Valid Acc. : 55.73% 	 (30171/54138)
[Eval] Test Acc. : 54.21% 	 (30859/56926)
LogitsTrain Time used: 15 	 Loss: 81.719
[Eval] Valid Acc. : 56.03% 	 (30333/54138)
[Eval] Test Acc. : 54.51% 	 (31029/56926)
LogitsTrain Time used: 15 	 Loss: 78.419
[Eval] Valid Acc. : 56.14% 	 (30395/54138)
[Eval] Test Acc. : 54.48% 	 (31016/56926)
LogitsTrain Time used: 15 	 Loss: 88.496
[Eval] Valid Acc. : 54.76% 	 (29645/54138)
[Eval] Test Acc. : 53.30% 	 (30341/56926)
LogitsTrain Time used: 15 	 Loss: 73.579
[Eval] Valid Acc. : 56.50% 	 (30587/54138)
[Eval] Test Acc. : 55.06% 	 (31346/56926)
LogitsTrain Time used: 14 	 Loss: 64.364
[Eval] Valid Acc. : 56.68% 	 (30687/54138)
[Eval] Test Acc. : 55.22% 	 (31435/56926)
LogitsTrain Time used: 15 	 Loss: 62.700
[Eval] Valid Acc. : 56.68% 	 (30685/54138)
[Eval] Test Acc. : 55.38% 	 (31523/56926)
LogitsTrain Time used: 15 	 Loss: 64.464
[Eval] Valid Acc. : 55.90% 	 (30265/54138)
[Eval] Test Acc. : 54.59% 	 (31078/56926)
LogitsTrain Time used: 15 	 Loss: 59.555
[Eval] Valid Acc. : 56.84% 	 (30773/54138)
[Eval] Test Acc. : 55.40% 	 (31538/56926)
LogitsTrain Time used: 15 	 Loss: 55.353
[Eval] Valid Acc. : 56.95% 	 (30830/54138)
[Eval] Test Acc. : 55.58% 	 (31639/56926)
LogitsTrain Time used: 15 	 Loss: 55.339
[Eval] Valid Acc. : 56.75% 	 (30722/54138)
[Eval] Test Acc. : 55.47% 	 (31579/56926)
LogitsTrain Time used: 15 	 Loss: 58.452
[Eval] Valid Acc. : 56.51% 	 (30593/54138)
[Eval] Test Acc. : 55.32% 	 (31490/56926)
LogitsTrain Time used: 15 	 Loss: 53.268
[Eval] Valid Acc. : 57.08% 	 (30903/54138)
[Eval] Test Acc. : 55.72% 	 (31717/56926)
LogitsTrain Time used: 15 	 Loss: 50.381
[Eval] Valid Acc. : 57.12% 	 (30926/54138)
[Eval] Test Acc. : 55.72% 	 (31720/56926)
LogitsTrain Time used: 15 	 Loss: 51.071
[Eval] Valid Acc. : 56.69% 	 (30689/54138)
