========CONFIG===========
part_labeled =  0.1
temp =  20.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1794.699
Using the default mapping tsv
[Eval] Valid Acc. : 30.88% 	 (16720/54138)
[Eval] Test Acc. : 29.37% 	 (16721/56926)
LogitsTrain Time used: 4 	 Loss: 836.213
[Eval] Valid Acc. : 46.95% 	 (25417/54138)
[Eval] Test Acc. : 45.51% 	 (25909/56926)
LogitsTrain Time used: 4 	 Loss: 420.757
[Eval] Valid Acc. : 58.62% 	 (31737/54138)
[Eval] Test Acc. : 58.34% 	 (33208/56926)
LogitsTrain Time used: 4 	 Loss: 303.746
[Eval] Valid Acc. : 61.31% 	 (33192/54138)
[Eval] Test Acc. : 60.49% 	 (34432/56926)
LogitsTrain Time used: 3 	 Loss: 276.092
[Eval] Valid Acc. : 61.94% 	 (33531/54138)
[Eval] Test Acc. : 61.39% 	 (34945/56926)
LogitsTrain Time used: 4 	 Loss: 265.144
[Eval] Valid Acc. : 63.12% 	 (34170/54138)
[Eval] Test Acc. : 62.17% 	 (35391/56926)
LogitsTrain Time used: 4 	 Loss: 230.212
[Eval] Valid Acc. : 64.96% 	 (35169/54138)
[Eval] Test Acc. : 63.96% 	 (36410/56926)
LogitsTrain Time used: 4 	 Loss: 205.566
[Eval] Valid Acc. : 65.52% 	 (35473/54138)
[Eval] Test Acc. : 64.45% 	 (36686/56926)
LogitsTrain Time used: 4 	 Loss: 200.534
[Eval] Valid Acc. : 65.43% 	 (35421/54138)
[Eval] Test Acc. : 64.49% 	 (36711/56926)
LogitsTrain Time used: 4 	 Loss: 207.654
[Eval] Valid Acc. : 65.47% 	 (35443/54138)
[Eval] Test Acc. : 64.40% 	 (36659/56926)
LogitsTrain Time used: 4 	 Loss: 191.589
[Eval] Valid Acc. : 66.36% 	 (35927/54138)
[Eval] Test Acc. : 65.07% 	 (37044/56926)
LogitsTrain Time used: 4 	 Loss: 177.920
[Eval] Valid Acc. : 66.75% 	 (36136/54138)
[Eval] Test Acc. : 65.25% 	 (37144/56926)
LogitsTrain Time used: 4 	 Loss: 176.879
[Eval] Valid Acc. : 66.36% 	 (35926/54138)
[Eval] Test Acc. : 65.03% 	 (37021/56926)
LogitsTrain Time used: 4 	 Loss: 188.599
[Eval] Valid Acc. : 66.45% 	 (35972/54138)
[Eval] Test Acc. : 65.09% 	 (37051/56926)
LogitsTrain Time used: 4 	 Loss: 173.825
[Eval] Valid Acc. : 67.03% 	 (36289/54138)
[Eval] Test Acc. : 65.62% 	 (37355/56926)
LogitsTrain Time used: 4 	 Loss: 164.259
[Eval] Valid Acc. : 67.33% 	 (36453/54138)
[Eval] Test Acc. : 65.74% 	 (37423/56926)
LogitsTrain Time used: 4 	 Loss: 164.882
[Eval] Valid Acc. : 67.03% 	 (36286/54138)
[Eval] Test Acc. : 65.69% 	 (37397/56926)
LogitsTrain Time used: 4 	 Loss: 171.416
[Eval] Valid Acc. : 66.81% 	 (36171/54138)
[Eval] Test Acc. : 65.82% 	 (37468/56926)
LogitsTrain Time used: 4 	 Loss: 162.182
[Eval] Valid Acc. : 67.52% 	 (36555/54138)
[Eval] Test Acc. : 65.97% 	 (37555/56926)
LogitsTrain Time used: 4 	 Loss: 154.973
