========CONFIG===========
part_labeled =  0.05
temp =  800.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1029.026
Using the default mapping tsv
[Eval] Valid Acc. : 29.63% 	 (16039/54138)
[Eval] Test Acc. : 27.84% 	 (15849/56926)
LogitsTrain Time used: 4 	 Loss: 406.593
[Eval] Valid Acc. : 45.82% 	 (24805/54138)
[Eval] Test Acc. : 44.17% 	 (25144/56926)
LogitsTrain Time used: 4 	 Loss: 132.942
[Eval] Valid Acc. : 55.59% 	 (30094/54138)
[Eval] Test Acc. : 54.22% 	 (30866/56926)
LogitsTrain Time used: 4 	 Loss: 78.748
[Eval] Valid Acc. : 57.15% 	 (30938/54138)
[Eval] Test Acc. : 55.92% 	 (31832/56926)
LogitsTrain Time used: 4 	 Loss: 69.615
[Eval] Valid Acc. : 57.99% 	 (31394/54138)
[Eval] Test Acc. : 56.73% 	 (32294/56926)
LogitsTrain Time used: 4 	 Loss: 69.058
[Eval] Valid Acc. : 57.40% 	 (31074/54138)
[Eval] Test Acc. : 55.71% 	 (31713/56926)
LogitsTrain Time used: 4 	 Loss: 56.168
[Eval] Valid Acc. : 60.00% 	 (32485/54138)
[Eval] Test Acc. : 58.81% 	 (33480/56926)
LogitsTrain Time used: 4 	 Loss: 46.938
[Eval] Valid Acc. : 60.32% 	 (32655/54138)
[Eval] Test Acc. : 59.11% 	 (33650/56926)
LogitsTrain Time used: 4 	 Loss: 45.193
[Eval] Valid Acc. : 60.46% 	 (32732/54138)
[Eval] Test Acc. : 59.02% 	 (33599/56926)
LogitsTrain Time used: 4 	 Loss: 43.886
[Eval] Valid Acc. : 60.80% 	 (32914/54138)
[Eval] Test Acc. : 59.36% 	 (33793/56926)
LogitsTrain Time used: 4 	 Loss: 41.060
[Eval] Valid Acc. : 61.27% 	 (33170/54138)
[Eval] Test Acc. : 59.65% 	 (33959/56926)
LogitsTrain Time used: 4 	 Loss: 37.916
[Eval] Valid Acc. : 61.39% 	 (33237/54138)
[Eval] Test Acc. : 59.81% 	 (34049/56926)
LogitsTrain Time used: 4 	 Loss: 37.489
[Eval] Valid Acc. : 61.49% 	 (33287/54138)
[Eval] Test Acc. : 60.01% 	 (34164/56926)
LogitsTrain Time used: 4 	 Loss: 39.097
[Eval] Valid Acc. : 61.47% 	 (33279/54138)
[Eval] Test Acc. : 59.87% 	 (34083/56926)
LogitsTrain Time used: 4 	 Loss: 35.656
[Eval] Valid Acc. : 61.77% 	 (33441/54138)
[Eval] Test Acc. : 60.13% 	 (34230/56926)
LogitsTrain Time used: 4 	 Loss: 33.653
[Eval] Valid Acc. : 61.88% 	 (33498/54138)
[Eval] Test Acc. : 60.32% 	 (34335/56926)
LogitsTrain Time used: 4 	 Loss: 33.868
[Eval] Valid Acc. : 61.53% 	 (33311/54138)
[Eval] Test Acc. : 60.28% 	 (34313/56926)
LogitsTrain Time used: 4 	 Loss: 36.041
[Eval] Valid Acc. : 62.01% 	 (33573/54138)
[Eval] Test Acc. : 60.40% 	 (34385/56926)
LogitsTrain Time used: 4 	 Loss: 32.435
[Eval] Valid Acc. : 62.00% 	 (33564/54138)
[Eval] Test Acc. : 60.39% 	 (34377/56926)
LogitsTrain Time used: 4 	 Loss: 30.920
[Eval] Valid Acc. : 62.06% 	 (33600/54138)
[Eval] Test Acc. : 60.36% 	 (34360/56926)
LogitsTrain Time used: 4 	 Loss: 31.554
[Eval] Valid Acc. : 61.67% 	 (33389/54138)
[Eval] Test Acc. : 60.26% 	 (34305/56926)
LogitsTrain Time used: 4 	 Loss: 33.908
[Eval] Valid Acc. : 62.27% 	 (33713/54138)
[Eval] Test Acc. : 60.63% 	 (34512/56926)
LogitsTrain Time used: 4 	 Loss: 30.459
[Eval] Valid Acc. : 62.23% 	 (33688/54138)
[Eval] Test Acc. : 60.56% 	 (34477/56926)
LogitsTrain Time used: 4 	 Loss: 29.188
[Eval] Valid Acc. : 62.20% 	 (33673/54138)
[Eval] Test Acc. : 60.54% 	 (34461/56926)
LogitsTrain Time used: 4 	 Loss: 29.882
[Eval] Valid Acc. : 61.66% 	 (33381/54138)
[Eval] Test Acc. : 60.33% 	 (34343/56926)
LogitsTrain Time used: 4 	 Loss: 31.977
[Eval] Valid Acc. : 62.33% 	 (33743/54138)
[Eval] Test Acc. : 60.72% 	 (34567/56926)
LogitsTrain Time used: 4 	 Loss: 28.783
[Eval] Valid Acc. : 62.32% 	 (33738/54138)
[Eval] Test Acc. : 60.81% 	 (34619/56926)
LogitsTrain Time used: 4 	 Loss: 27.721
[Eval] Valid Acc. : 62.36% 	 (33759/54138)
[Eval] Test Acc. : 60.62% 	 (34509/56926)
LogitsTrain Time used: 4 	 Loss: 28.639
[Eval] Valid Acc. : 61.82% 	 (33466/54138)
[Eval] Test Acc. : 60.09% 	 (34207/56926)
LogitsTrain Time used: 4 	 Loss: 31.422
[Eval] Valid Acc. : 62.39% 	 (33777/54138)
[Eval] Test Acc. : 60.74% 	 (34577/56926)
LogitsTrain Time used: 4 	 Loss: 27.343
[Eval] Valid Acc. : 62.31% 	 (33734/54138)
[Eval] Test Acc. : 60.86% 	 (34646/56926)
LogitsTrain Time used: 4 	 Loss: 26.700
[Eval] Valid Acc. : 62.43% 	 (33797/54138)
[Eval] Test Acc. : 60.75% 	 (34581/56926)
LogitsTrain Time used: 4 	 Loss: 27.553
[Eval] Valid Acc. : 62.10% 	 (33617/54138)
[Eval] Test Acc. : 60.52% 	 (34451/56926)
LogitsTrain Time used: 4 	 Loss: 29.683
[Eval] Valid Acc. : 62.61% 	 (33894/54138)
[Eval] Test Acc. : 60.71% 	 (34562/56926)
LogitsTrain Time used: 4 	 Loss: 26.307
[Eval] Valid Acc. : 62.44% 	 (33806/54138)
[Eval] Test Acc. : 60.96% 	 (34701/56926)
LogitsTrain Time used: 4 	 Loss: 25.846
[Eval] Valid Acc. : 62.47% 	 (33821/54138)
[Eval] Test Acc. : 60.76% 	 (34586/56926)
LogitsTrain Time used: 4 	 Loss: 27.714
[Eval] Valid Acc. : 61.79% 	 (33451/54138)
[Eval] Test Acc. : 59.67% 	 (33968/56926)
LogitsTrain Time used: 4 	 Loss: 29.314
[Eval] Valid Acc. : 62.51% 	 (33839/54138)
[Eval] Test Acc. : 60.80% 	 (34612/56926)
LogitsTrain Time used: 4 	 Loss: 25.593
[Eval] Valid Acc. : 62.51% 	 (33844/54138)
[Eval] Test Acc. : 61.02% 	 (34737/56926)
LogitsTrain Time used: 4 	 Loss: 25.323
[Eval] Valid Acc. : 62.48% 	 (33825/54138)
[Eval] Test Acc. : 60.80% 	 (34611/56926)
LogitsTrain Time used: 4 	 Loss: 26.348
[Eval] Valid Acc. : 62.13% 	 (33637/54138)
[Eval] Test Acc. : 60.59% 	 (34490/56926)
LogitsTrain Time used: 4 	 Loss: 26.966
[Eval] Valid Acc. : 62.56% 	 (33870/54138)
[Eval] Test Acc. : 60.85% 	 (34642/56926)
LogitsTrain Time used: 4 	 Loss: 24.677
[Eval] Valid Acc. : 62.55% 	 (33865/54138)
[Eval] Test Acc. : 61.02% 	 (34735/56926)
LogitsTrain Time used: 4 	 Loss: 24.560
[Eval] Valid Acc. : 62.57% 	 (33873/54138)
[Eval] Test Acc. : 60.82% 	 (34621/56926)
LogitsTrain Time used: 4 	 Loss: 25.873
[Eval] Valid Acc. : 62.72% 	 (33957/54138)
[Eval] Test Acc. : 60.66% 	 (34532/56926)
LogitsTrain Time used: 4 	 Loss: 25.697
[Eval] Valid Acc. : 62.61% 	 (33896/54138)
[Eval] Test Acc. : 60.95% 	 (34695/56926)
LogitsTrain Time used: 4 	 Loss: 23.889
[Eval] Valid Acc. : 62.67% 	 (33928/54138)
[Eval] Test Acc. : 61.05% 	 (34754/56926)
LogitsTrain Time used: 4 	 Loss: 24.047
[Eval] Valid Acc. : 62.57% 	 (33873/54138)
[Eval] Test Acc. : 60.88% 	 (34658/56926)
LogitsTrain Time used: 4 	 Loss: 25.298
[Eval] Valid Acc. : 62.68% 	 (33935/54138)
[Eval] Test Acc. : 60.78% 	 (34601/56926)
LogitsTrain Time used: 4 	 Loss: 24.620
[Eval] Valid Acc. : 62.67% 	 (33928/54138)
[Eval] Test Acc. : 60.91% 	 (34673/56926)
Finish training student!
[Result][Student] Best epoch : 44 	Valid. Acc. : 62.7230% 	 Test Acc.: 60.6612%
