========CONFIG===========
part_labeled =  0.3
temp =  1.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 811.302
Using the default mapping tsv
[Eval] Valid Acc. : 34.64% 	 (18754/54138)
[Eval] Test Acc. : 32.89% 	 (18724/56926)
LogitsTrain Time used: 15 	 Loss: 385.689
[Eval] Valid Acc. : 53.73% 	 (29086/54138)
[Eval] Test Acc. : 53.08% 	 (30218/56926)
LogitsTrain Time used: 15 	 Loss: 217.728
[Eval] Valid Acc. : 61.64% 	 (33369/54138)
[Eval] Test Acc. : 60.32% 	 (34339/56926)
LogitsTrain Time used: 15 	 Loss: 157.765
[Eval] Valid Acc. : 65.45% 	 (35434/54138)
[Eval] Test Acc. : 64.13% 	 (36508/56926)
LogitsTrain Time used: 15 	 Loss: 140.061
[Eval] Valid Acc. : 63.67% 	 (34467/54138)
[Eval] Test Acc. : 62.50% 	 (35576/56926)
LogitsTrain Time used: 14 	 Loss: 137.444
[Eval] Valid Acc. : 65.63% 	 (35530/54138)
[Eval] Test Acc. : 64.53% 	 (36734/56926)
LogitsTrain Time used: 15 	 Loss: 115.118
[Eval] Valid Acc. : 68.73% 	 (37208/54138)
[Eval] Test Acc. : 67.08% 	 (38188/56926)
LogitsTrain Time used: 15 	 Loss: 97.918
[Eval] Valid Acc. : 69.61% 	 (37687/54138)
[Eval] Test Acc. : 68.28% 	 (38869/56926)
LogitsTrain Time used: 15 	 Loss: 94.862
[Eval] Valid Acc. : 69.08% 	 (37396/54138)
[Eval] Test Acc. : 67.87% 	 (38636/56926)
LogitsTrain Time used: 15 	 Loss: 98.240
[Eval] Valid Acc. : 68.75% 	 (37222/54138)
[Eval] Test Acc. : 67.70% 	 (38539/56926)
LogitsTrain Time used: 15 	 Loss: 89.680
[Eval] Valid Acc. : 70.31% 	 (38067/54138)
[Eval] Test Acc. : 68.69% 	 (39103/56926)
LogitsTrain Time used: 15 	 Loss: 81.316
[Eval] Valid Acc. : 70.90% 	 (38386/54138)
[Eval] Test Acc. : 69.38% 	 (39496/56926)
LogitsTrain Time used: 15 	 Loss: 80.979
[Eval] Valid Acc. : 70.38% 	 (38102/54138)
[Eval] Test Acc. : 68.79% 	 (39158/56926)
LogitsTrain Time used: 15 	 Loss: 84.089
[Eval] Valid Acc. : 70.28% 	 (38049/54138)
[Eval] Test Acc. : 68.87% 	 (39206/56926)
LogitsTrain Time used: 15 	 Loss: 78.602
[Eval] Valid Acc. : 71.20% 	 (38546/54138)
[Eval] Test Acc. : 69.49% 	 (39556/56926)
LogitsTrain Time used: 15 	 Loss: 72.651
[Eval] Valid Acc. : 71.34% 	 (38624/54138)
[Eval] Test Acc. : 69.87% 	 (39776/56926)
LogitsTrain Time used: 15 	 Loss: 73.559
[Eval] Valid Acc. : 71.03% 	 (38455/54138)
[Eval] Test Acc. : 69.59% 	 (39617/56926)
LogitsTrain Time used: 15 	 Loss: 75.492
[Eval] Valid Acc. : 71.02% 	 (38447/54138)
[Eval] Test Acc. : 69.59% 	 (39612/56926)
LogitsTrain Time used: 14 	 Loss: 71.856
[Eval] Valid Acc. : 71.59% 	 (38758/54138)
[Eval] Test Acc. : 70.06% 	 (39880/56926)
LogitsTrain Time used: 15 	 Loss: 67.264
[Eval] Valid Acc. : 71.77% 	 (38853/54138)
[Eval] Test Acc. : 70.09% 	 (39901/56926)
LogitsTrain Time used: 15 	 Loss: 69.073
[Eval] Valid Acc. : 71.50% 	 (38711/54138)
[Eval] Test Acc. : 70.12% 	 (39916/56926)
LogitsTrain Time used: 15 	 Loss: 70.148
