========CONFIG===========
part_labeled =  0.3
temp =  4.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2086.281
Using the default mapping tsv
[Eval] Valid Acc. : 31.59% 	 (17104/54138)
[Eval] Test Acc. : 29.79% 	 (16959/56926)
LogitsTrain Time used: 15 	 Loss: 841.141
[Eval] Valid Acc. : 51.59% 	 (27930/54138)
[Eval] Test Acc. : 50.63% 	 (28820/56926)
LogitsTrain Time used: 15 	 Loss: 433.193
[Eval] Valid Acc. : 62.11% 	 (33627/54138)
[Eval] Test Acc. : 61.13% 	 (34801/56926)
LogitsTrain Time used: 15 	 Loss: 298.528
[Eval] Valid Acc. : 64.71% 	 (35035/54138)
[Eval] Test Acc. : 63.63% 	 (36223/56926)
LogitsTrain Time used: 15 	 Loss: 268.423
[Eval] Valid Acc. : 64.77% 	 (35063/54138)
[Eval] Test Acc. : 63.73% 	 (36280/56926)
LogitsTrain Time used: 14 	 Loss: 252.543
[Eval] Valid Acc. : 65.87% 	 (35658/54138)
[Eval] Test Acc. : 65.08% 	 (37045/56926)
LogitsTrain Time used: 14 	 Loss: 216.276
[Eval] Valid Acc. : 68.37% 	 (37014/54138)
[Eval] Test Acc. : 66.86% 	 (38061/56926)
LogitsTrain Time used: 15 	 Loss: 191.020
[Eval] Valid Acc. : 69.12% 	 (37420/54138)
[Eval] Test Acc. : 67.57% 	 (38466/56926)
LogitsTrain Time used: 15 	 Loss: 185.741
[Eval] Valid Acc. : 68.80% 	 (37249/54138)
[Eval] Test Acc. : 67.58% 	 (38471/56926)
LogitsTrain Time used: 15 	 Loss: 191.440
[Eval] Valid Acc. : 69.02% 	 (37368/54138)
[Eval] Test Acc. : 67.74% 	 (38563/56926)
LogitsTrain Time used: 15 	 Loss: 175.825
[Eval] Valid Acc. : 70.11% 	 (37957/54138)
[Eval] Test Acc. : 68.56% 	 (39027/56926)
LogitsTrain Time used: 15 	 Loss: 162.152
[Eval] Valid Acc. : 70.43% 	 (38127/54138)
[Eval] Test Acc. : 68.88% 	 (39211/56926)
LogitsTrain Time used: 15 	 Loss: 161.256
[Eval] Valid Acc. : 69.69% 	 (37729/54138)
[Eval] Test Acc. : 68.52% 	 (39006/56926)
LogitsTrain Time used: 15 	 Loss: 167.873
[Eval] Valid Acc. : 69.74% 	 (37757/54138)
[Eval] Test Acc. : 68.60% 	 (39054/56926)
LogitsTrain Time used: 15 	 Loss: 157.076
[Eval] Valid Acc. : 70.89% 	 (38380/54138)
[Eval] Test Acc. : 69.23% 	 (39410/56926)
LogitsTrain Time used: 15 	 Loss: 147.832
[Eval] Valid Acc. : 71.01% 	 (38444/54138)
[Eval] Test Acc. : 69.48% 	 (39555/56926)
LogitsTrain Time used: 14 	 Loss: 149.055
[Eval] Valid Acc. : 70.49% 	 (38160/54138)
[Eval] Test Acc. : 69.10% 	 (39334/56926)
LogitsTrain Time used: 15 	 Loss: 156.277
[Eval] Valid Acc. : 70.58% 	 (38209/54138)
[Eval] Test Acc. : 69.51% 	 (39569/56926)
LogitsTrain Time used: 15 	 Loss: 145.484
[Eval] Valid Acc. : 71.41% 	 (38660/54138)
[Eval] Test Acc. : 69.60% 	 (39620/56926)
LogitsTrain Time used: 15 	 Loss: 138.848
[Eval] Valid Acc. : 71.62% 	 (38771/54138)
[Eval] Test Acc. : 69.81% 	 (39738/56926)
LogitsTrain Time used: 15 	 Loss: 141.729
[Eval] Valid Acc. : 70.60% 	 (38221/54138)
[Eval] Test Acc. : 69.33% 	 (39465/56926)
LogitsTrain Time used: 15 	 Loss: 148.416
[Eval] Valid Acc. : 71.04% 	 (38457/54138)
[Eval] Test Acc. : 69.63% 	 (39636/56926)
LogitsTrain Time used: 15 	 Loss: 138.127
[Eval] Valid Acc. : 71.80% 	 (38870/54138)
[Eval] Test Acc. : 70.06% 	 (39884/56926)
LogitsTrain Time used: 15 	 Loss: 132.692
[Eval] Valid Acc. : 71.68% 	 (38808/54138)
[Eval] Test Acc. : 69.92% 	 (39800/56926)
LogitsTrain Time used: 15 	 Loss: 136.903
[Eval] Valid Acc. : 70.66% 	 (38253/54138)
[Eval] Test Acc. : 69.09% 	 (39330/56926)
LogitsTrain Time used: 15 	 Loss: 143.622
[Eval] Valid Acc. : 71.62% 	 (38775/54138)
[Eval] Test Acc. : 69.90% 	 (39794/56926)
LogitsTrain Time used: 14 	 Loss: 133.247
[Eval] Valid Acc. : 72.07% 	 (39015/54138)
[Eval] Test Acc. : 70.25% 	 (39988/56926)
LogitsTrain Time used: 15 	 Loss: 128.099
[Eval] Valid Acc. : 71.74% 	 (38839/54138)
[Eval] Test Acc. : 69.88% 	 (39780/56926)
LogitsTrain Time used: 15 	 Loss: 132.778
[Eval] Valid Acc. : 71.44% 	 (38676/54138)
[Eval] Test Acc. : 69.84% 	 (39757/56926)
LogitsTrain Time used: 15 	 Loss: 135.807
[Eval] Valid Acc. : 71.91% 	 (38933/54138)
[Eval] Test Acc. : 69.93% 	 (39808/56926)
LogitsTrain Time used: 15 	 Loss: 128.311
[Eval] Valid Acc. : 72.06% 	 (39011/54138)
[Eval] Test Acc. : 70.24% 	 (39984/56926)
LogitsTrain Time used: 15 	 Loss: 124.191
[Eval] Valid Acc. : 71.81% 	 (38876/54138)
[Eval] Test Acc. : 69.83% 	 (39749/56926)
LogitsTrain Time used: 15 	 Loss: 129.798
[Eval] Valid Acc. : 70.84% 	 (38350/54138)
[Eval] Test Acc. : 69.40% 	 (39509/56926)
LogitsTrain Time used: 15 	 Loss: 133.069
[Eval] Valid Acc. : 71.95% 	 (38950/54138)
[Eval] Test Acc. : 69.96% 	 (39827/56926)
LogitsTrain Time used: 15 	 Loss: 124.751
[Eval] Valid Acc. : 72.22% 	 (39099/54138)
[Eval] Test Acc. : 70.42% 	 (40090/56926)
LogitsTrain Time used: 15 	 Loss: 121.327
[Eval] Valid Acc. : 71.96% 	 (38956/54138)
[Eval] Test Acc. : 69.97% 	 (39833/56926)
LogitsTrain Time used: 14 	 Loss: 127.662
[Eval] Valid Acc. : 71.06% 	 (38472/54138)
[Eval] Test Acc. : 69.40% 	 (39504/56926)
LogitsTrain Time used: 15 	 Loss: 128.637
[Eval] Valid Acc. : 72.00% 	 (38979/54138)
[Eval] Test Acc. : 70.23% 	 (39981/56926)
LogitsTrain Time used: 15 	 Loss: 120.955
[Eval] Valid Acc. : 72.43% 	 (39210/54138)
[Eval] Test Acc. : 70.51% 	 (40141/56926)
LogitsTrain Time used: 15 	 Loss: 119.100
[Eval] Valid Acc. : 72.14% 	 (39055/54138)
[Eval] Test Acc. : 70.36% 	 (40053/56926)
LogitsTrain Time used: 15 	 Loss: 129.955
