========CONFIG===========
part_labeled =  0.1
temp =  800.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1612.895
Using the default mapping tsv
[Eval] Valid Acc. : 30.82% 	 (16686/54138)
[Eval] Test Acc. : 29.33% 	 (16698/56926)
LogitsTrain Time used: 4 	 Loss: 762.039
[Eval] Valid Acc. : 48.11% 	 (26045/54138)
[Eval] Test Acc. : 46.11% 	 (26250/56926)
LogitsTrain Time used: 4 	 Loss: 382.437
[Eval] Valid Acc. : 58.48% 	 (31662/54138)
[Eval] Test Acc. : 58.14% 	 (33099/56926)
LogitsTrain Time used: 4 	 Loss: 274.449
[Eval] Valid Acc. : 60.70% 	 (32861/54138)
[Eval] Test Acc. : 60.19% 	 (34263/56926)
LogitsTrain Time used: 4 	 Loss: 250.283
[Eval] Valid Acc. : 61.59% 	 (33345/54138)
[Eval] Test Acc. : 60.92% 	 (34681/56926)
LogitsTrain Time used: 4 	 Loss: 243.563
[Eval] Valid Acc. : 61.71% 	 (33408/54138)
[Eval] Test Acc. : 61.57% 	 (35050/56926)
LogitsTrain Time used: 4 	 Loss: 210.426
[Eval] Valid Acc. : 63.94% 	 (34614/54138)
[Eval] Test Acc. : 63.37% 	 (36075/56926)
LogitsTrain Time used: 4 	 Loss: 186.795
[Eval] Valid Acc. : 64.66% 	 (35003/54138)
[Eval] Test Acc. : 64.14% 	 (36510/56926)
LogitsTrain Time used: 4 	 Loss: 182.275
[Eval] Valid Acc. : 64.63% 	 (34988/54138)
[Eval] Test Acc. : 64.08% 	 (36481/56926)
LogitsTrain Time used: 4 	 Loss: 199.487
[Eval] Valid Acc. : 64.22% 	 (34769/54138)
[Eval] Test Acc. : 63.63% 	 (36224/56926)
LogitsTrain Time used: 4 	 Loss: 177.142
[Eval] Valid Acc. : 65.59% 	 (35507/54138)
[Eval] Test Acc. : 64.84% 	 (36910/56926)
LogitsTrain Time used: 4 	 Loss: 163.317
[Eval] Valid Acc. : 65.99% 	 (35723/54138)
[Eval] Test Acc. : 65.14% 	 (37079/56926)
LogitsTrain Time used: 4 	 Loss: 161.624
[Eval] Valid Acc. : 65.75% 	 (35595/54138)
[Eval] Test Acc. : 64.87% 	 (36930/56926)
LogitsTrain Time used: 4 	 Loss: 166.856
[Eval] Valid Acc. : 65.38% 	 (35395/54138)
[Eval] Test Acc. : 64.53% 	 (36732/56926)
LogitsTrain Time used: 4 	 Loss: 156.539
[Eval] Valid Acc. : 66.47% 	 (35987/54138)
[Eval] Test Acc. : 65.38% 	 (37219/56926)
LogitsTrain Time used: 4 	 Loss: 148.840
[Eval] Valid Acc. : 66.54% 	 (36026/54138)
[Eval] Test Acc. : 65.65% 	 (37372/56926)
LogitsTrain Time used: 4 	 Loss: 149.311
[Eval] Valid Acc. : 66.53% 	 (36018/54138)
[Eval] Test Acc. : 65.24% 	 (37140/56926)
LogitsTrain Time used: 4 	 Loss: 155.360
[Eval] Valid Acc. : 66.43% 	 (35964/54138)
[Eval] Test Acc. : 65.44% 	 (37250/56926)
LogitsTrain Time used: 4 	 Loss: 146.048
[Eval] Valid Acc. : 67.01% 	 (36278/54138)
[Eval] Test Acc. : 65.66% 	 (37378/56926)
LogitsTrain Time used: 4 	 Loss: 140.161
[Eval] Valid Acc. : 66.99% 	 (36269/54138)
[Eval] Test Acc. : 65.89% 	 (37509/56926)
LogitsTrain Time used: 4 	 Loss: 142.134
[Eval] Valid Acc. : 66.82% 	 (36177/54138)
[Eval] Test Acc. : 65.52% 	 (37297/56926)
LogitsTrain Time used: 4 	 Loss: 149.210
[Eval] Valid Acc. : 66.12% 	 (35798/54138)
[Eval] Test Acc. : 65.11% 	 (37067/56926)
LogitsTrain Time used: 4 	 Loss: 140.279
[Eval] Valid Acc. : 67.42% 	 (36498/54138)
[Eval] Test Acc. : 66.10% 	 (37630/56926)
LogitsTrain Time used: 4 	 Loss: 134.184
[Eval] Valid Acc. : 67.37% 	 (36472/54138)
[Eval] Test Acc. : 65.87% 	 (37496/56926)
LogitsTrain Time used: 4 	 Loss: 137.756
[Eval] Valid Acc. : 67.15% 	 (36352/54138)
[Eval] Test Acc. : 65.57% 	 (37327/56926)
LogitsTrain Time used: 4 	 Loss: 144.314
[Eval] Valid Acc. : 66.56% 	 (36035/54138)
[Eval] Test Acc. : 65.29% 	 (37167/56926)
LogitsTrain Time used: 4 	 Loss: 133.870
[Eval] Valid Acc. : 67.59% 	 (36593/54138)
