========CONFIG===========
part_labeled =  0.03
temp =  500.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 971.899
Using the default mapping tsv
[Eval] Valid Acc. : 29.34% 	 (15882/54138)
[Eval] Test Acc. : 27.67% 	 (15749/56926)
LogitsTrain Time used: 3 	 Loss: 399.631
[Eval] Valid Acc. : 46.14% 	 (24978/54138)
[Eval] Test Acc. : 45.01% 	 (25624/56926)
LogitsTrain Time used: 3 	 Loss: 118.782
[Eval] Valid Acc. : 53.58% 	 (29007/54138)
[Eval] Test Acc. : 52.04% 	 (29624/56926)
LogitsTrain Time used: 4 	 Loss: 73.040
[Eval] Valid Acc. : 54.53% 	 (29521/54138)
[Eval] Test Acc. : 53.05% 	 (30200/56926)
LogitsTrain Time used: 4 	 Loss: 65.577
[Eval] Valid Acc. : 54.99% 	 (29769/54138)
[Eval] Test Acc. : 53.41% 	 (30407/56926)
LogitsTrain Time used: 4 	 Loss: 67.304
[Eval] Valid Acc. : 54.22% 	 (29356/54138)
[Eval] Test Acc. : 52.98% 	 (30158/56926)
LogitsTrain Time used: 4 	 Loss: 53.915
[Eval] Valid Acc. : 56.13% 	 (30386/54138)
[Eval] Test Acc. : 54.42% 	 (30979/56926)
LogitsTrain Time used: 4 	 Loss: 45.457
[Eval] Valid Acc. : 56.33% 	 (30495/54138)
[Eval] Test Acc. : 54.75% 	 (31168/56926)
LogitsTrain Time used: 4 	 Loss: 43.852
[Eval] Valid Acc. : 56.31% 	 (30485/54138)
[Eval] Test Acc. : 54.76% 	 (31175/56926)
LogitsTrain Time used: 4 	 Loss: 43.004
[Eval] Valid Acc. : 55.76% 	 (30190/54138)
[Eval] Test Acc. : 54.52% 	 (31034/56926)
LogitsTrain Time used: 4 	 Loss: 40.530
[Eval] Valid Acc. : 56.69% 	 (30691/54138)
[Eval] Test Acc. : 55.21% 	 (31427/56926)
LogitsTrain Time used: 4 	 Loss: 37.240
[Eval] Valid Acc. : 56.76% 	 (30728/54138)
[Eval] Test Acc. : 55.33% 	 (31499/56926)
LogitsTrain Time used: 4 	 Loss: 36.725
[Eval] Valid Acc. : 56.75% 	 (30725/54138)
[Eval] Test Acc. : 55.28% 	 (31468/56926)
LogitsTrain Time used: 4 	 Loss: 37.145
[Eval] Valid Acc. : 56.63% 	 (30657/54138)
[Eval] Test Acc. : 55.11% 	 (31371/56926)
LogitsTrain Time used: 4 	 Loss: 35.188
[Eval] Valid Acc. : 56.85% 	 (30779/54138)
[Eval] Test Acc. : 55.50% 	 (31595/56926)
LogitsTrain Time used: 4 	 Loss: 33.242
[Eval] Valid Acc. : 56.97% 	 (30841/54138)
[Eval] Test Acc. : 55.62% 	 (31661/56926)
LogitsTrain Time used: 4 	 Loss: 33.467
[Eval] Valid Acc. : 56.65% 	 (30671/54138)
[Eval] Test Acc. : 55.46% 	 (31571/56926)
LogitsTrain Time used: 4 	 Loss: 34.322
[Eval] Valid Acc. : 57.05% 	 (30888/54138)
[Eval] Test Acc. : 55.53% 	 (31610/56926)
LogitsTrain Time used: 4 	 Loss: 32.142
[Eval] Valid Acc. : 57.02% 	 (30867/54138)
[Eval] Test Acc. : 55.71% 	 (31716/56926)
LogitsTrain Time used: 4 	 Loss: 30.736
[Eval] Valid Acc. : 57.18% 	 (30957/54138)
[Eval] Test Acc. : 55.79% 	 (31761/56926)
LogitsTrain Time used: 4 	 Loss: 31.258
[Eval] Valid Acc. : 56.93% 	 (30823/54138)
[Eval] Test Acc. : 55.59% 	 (31648/56926)
LogitsTrain Time used: 4 	 Loss: 33.892
[Eval] Valid Acc. : 57.09% 	 (30910/54138)
[Eval] Test Acc. : 55.90% 	 (31822/56926)
LogitsTrain Time used: 4 	 Loss: 30.291
[Eval] Valid Acc. : 57.24% 	 (30991/54138)
[Eval] Test Acc. : 55.91% 	 (31825/56926)
LogitsTrain Time used: 4 	 Loss: 29.159
[Eval] Valid Acc. : 57.22% 	 (30978/54138)
[Eval] Test Acc. : 55.81% 	 (31773/56926)
LogitsTrain Time used: 4 	 Loss: 29.627
[Eval] Valid Acc. : 57.13% 	 (30927/54138)
[Eval] Test Acc. : 55.67% 	 (31690/56926)
LogitsTrain Time used: 4 	 Loss: 31.831
[Eval] Valid Acc. : 57.21% 	 (30970/54138)
[Eval] Test Acc. : 56.01% 	 (31884/56926)
LogitsTrain Time used: 3 	 Loss: 28.691
[Eval] Valid Acc. : 57.36% 	 (31055/54138)
[Eval] Test Acc. : 56.01% 	 (31882/56926)
LogitsTrain Time used: 3 	 Loss: 27.845
[Eval] Valid Acc. : 57.28% 	 (31012/54138)
[Eval] Test Acc. : 55.87% 	 (31806/56926)
LogitsTrain Time used: 4 	 Loss: 28.453
[Eval] Valid Acc. : 57.21% 	 (30974/54138)
[Eval] Test Acc. : 55.85% 	 (31792/56926)
LogitsTrain Time used: 4 	 Loss: 31.051
[Eval] Valid Acc. : 57.32% 	 (31030/54138)
[Eval] Test Acc. : 56.02% 	 (31888/56926)
LogitsTrain Time used: 4 	 Loss: 27.466
[Eval] Valid Acc. : 57.41% 	 (31081/54138)
[Eval] Test Acc. : 56.09% 	 (31928/56926)
LogitsTrain Time used: 4 	 Loss: 26.841
[Eval] Valid Acc. : 57.34% 	 (31043/54138)
[Eval] Test Acc. : 55.88% 	 (31810/56926)
LogitsTrain Time used: 4 	 Loss: 27.703
[Eval] Valid Acc. : 57.18% 	 (30956/54138)
[Eval] Test Acc. : 55.72% 	 (31717/56926)
LogitsTrain Time used: 4 	 Loss: 30.939
[Eval] Valid Acc. : 57.40% 	 (31074/54138)
[Eval] Test Acc. : 56.09% 	 (31929/56926)
LogitsTrain Time used: 4 	 Loss: 26.689
[Eval] Valid Acc. : 57.48% 	 (31118/54138)
[Eval] Test Acc. : 56.11% 	 (31940/56926)
LogitsTrain Time used: 4 	 Loss: 26.105
[Eval] Valid Acc. : 57.40% 	 (31074/54138)
[Eval] Test Acc. : 55.97% 	 (31864/56926)
LogitsTrain Time used: 4 	 Loss: 26.968
[Eval] Valid Acc. : 57.03% 	 (30875/54138)
[Eval] Test Acc. : 55.60% 	 (31649/56926)
LogitsTrain Time used: 4 	 Loss: 28.298
[Eval] Valid Acc. : 57.47% 	 (31112/54138)
[Eval] Test Acc. : 56.10% 	 (31938/56926)
LogitsTrain Time used: 4 	 Loss: 25.765
[Eval] Valid Acc. : 57.50% 	 (31127/54138)
[Eval] Test Acc. : 56.09% 	 (31930/56926)
LogitsTrain Time used: 4 	 Loss: 25.360
[Eval] Valid Acc. : 57.48% 	 (31121/54138)
[Eval] Test Acc. : 56.08% 	 (31926/56926)
LogitsTrain Time used: 4 	 Loss: 26.693
[Eval] Valid Acc. : 57.06% 	 (30893/54138)
[Eval] Test Acc. : 55.61% 	 (31659/56926)
LogitsTrain Time used: 4 	 Loss: 26.378
[Eval] Valid Acc. : 57.39% 	 (31070/54138)
[Eval] Test Acc. : 56.06% 	 (31913/56926)
LogitsTrain Time used: 4 	 Loss: 24.918
[Eval] Valid Acc. : 57.44% 	 (31099/54138)
[Eval] Test Acc. : 56.17% 	 (31974/56926)
LogitsTrain Time used: 4 	 Loss: 24.812
[Eval] Valid Acc. : 57.40% 	 (31077/54138)
[Eval] Test Acc. : 56.12% 	 (31946/56926)
LogitsTrain Time used: 4 	 Loss: 26.372
[Eval] Valid Acc. : 57.31% 	 (31024/54138)
[Eval] Test Acc. : 55.82% 	 (31776/56926)
LogitsTrain Time used: 4 	 Loss: 25.896
[Eval] Valid Acc. : 57.48% 	 (31121/54138)
[Eval] Test Acc. : 56.16% 	 (31972/56926)
LogitsTrain Time used: 4 	 Loss: 24.296
[Eval] Valid Acc. : 57.46% 	 (31106/54138)
[Eval] Test Acc. : 56.18% 	 (31979/56926)
LogitsTrain Time used: 3 	 Loss: 24.391
[Eval] Valid Acc. : 57.54% 	 (31153/54138)
[Eval] Test Acc. : 56.16% 	 (31970/56926)
LogitsTrain Time used: 3 	 Loss: 25.871
[Eval] Valid Acc. : 57.37% 	 (31061/54138)
[Eval] Test Acc. : 55.89% 	 (31818/56926)
LogitsTrain Time used: 4 	 Loss: 24.929
[Eval] Valid Acc. : 57.55% 	 (31158/54138)
[Eval] Test Acc. : 56.21% 	 (31996/56926)
Finish training student!
[Result][Student] Best epoch : 49 	Valid. Acc. : 57.5529% 	 Test Acc.: 56.2063%
