========CONFIG===========
part_labeled =  0.05
temp =  10.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1225.453
Using the default mapping tsv
[Eval] Valid Acc. : 33.29% 	 (18024/54138)
[Eval] Test Acc. : 31.31% 	 (17826/56926)
LogitsTrain Time used: 15 	 Loss: 379.013
[Eval] Valid Acc. : 50.16% 	 (27155/54138)
[Eval] Test Acc. : 48.23% 	 (27456/56926)
LogitsTrain Time used: 15 	 Loss: 132.126
[Eval] Valid Acc. : 57.40% 	 (31075/54138)
[Eval] Test Acc. : 55.85% 	 (31791/56926)
LogitsTrain Time used: 15 	 Loss: 85.148
[Eval] Valid Acc. : 58.89% 	 (31883/54138)
[Eval] Test Acc. : 57.51% 	 (32740/56926)
LogitsTrain Time used: 15 	 Loss: 77.036
[Eval] Valid Acc. : 59.07% 	 (31980/54138)
[Eval] Test Acc. : 57.58% 	 (32776/56926)
LogitsTrain Time used: 15 	 Loss: 72.981
[Eval] Valid Acc. : 59.76% 	 (32353/54138)
[Eval] Test Acc. : 57.85% 	 (32929/56926)
LogitsTrain Time used: 14 	 Loss: 64.000
[Eval] Valid Acc. : 60.74% 	 (32884/54138)
[Eval] Test Acc. : 59.42% 	 (33828/56926)
LogitsTrain Time used: 15 	 Loss: 54.928
[Eval] Valid Acc. : 61.03% 	 (33042/54138)
[Eval] Test Acc. : 59.68% 	 (33974/56926)
LogitsTrain Time used: 15 	 Loss: 53.221
[Eval] Valid Acc. : 61.10% 	 (33080/54138)
[Eval] Test Acc. : 59.49% 	 (33864/56926)
LogitsTrain Time used: 15 	 Loss: 54.249
[Eval] Valid Acc. : 61.04% 	 (33048/54138)
[Eval] Test Acc. : 59.41% 	 (33820/56926)
LogitsTrain Time used: 15 	 Loss: 50.090
[Eval] Valid Acc. : 61.66% 	 (33381/54138)
[Eval] Test Acc. : 60.13% 	 (34231/56926)
LogitsTrain Time used: 15 	 Loss: 46.341
[Eval] Valid Acc. : 61.68% 	 (33391/54138)
[Eval] Test Acc. : 60.28% 	 (34316/56926)
LogitsTrain Time used: 15 	 Loss: 45.836
[Eval] Valid Acc. : 61.66% 	 (33380/54138)
[Eval] Test Acc. : 60.03% 	 (34175/56926)
LogitsTrain Time used: 15 	 Loss: 47.026
[Eval] Valid Acc. : 61.59% 	 (33343/54138)
[Eval] Test Acc. : 60.03% 	 (34172/56926)
LogitsTrain Time used: 15 	 Loss: 44.010
[Eval] Valid Acc. : 62.02% 	 (33578/54138)
[Eval] Test Acc. : 60.39% 	 (34380/56926)
LogitsTrain Time used: 15 	 Loss: 41.859
[Eval] Valid Acc. : 62.07% 	 (33602/54138)
[Eval] Test Acc. : 60.50% 	 (34442/56926)
LogitsTrain Time used: 15 	 Loss: 42.138
[Eval] Valid Acc. : 61.81% 	 (33462/54138)
[Eval] Test Acc. : 60.14% 	 (34234/56926)
LogitsTrain Time used: 15 	 Loss: 44.120
[Eval] Valid Acc. : 62.23% 	 (33688/54138)
[Eval] Test Acc. : 60.60% 	 (34500/56926)
LogitsTrain Time used: 15 	 Loss: 40.658
[Eval] Valid Acc. : 62.29% 	 (33722/54138)
[Eval] Test Acc. : 60.61% 	 (34503/56926)
LogitsTrain Time used: 15 	 Loss: 39.022
[Eval] Valid Acc. : 62.32% 	 (33740/54138)
[Eval] Test Acc. : 60.71% 	 (34557/56926)
LogitsTrain Time used: 15 	 Loss: 39.823
[Eval] Valid Acc. : 62.18% 	 (33662/54138)
[Eval] Test Acc. : 60.51% 	 (34447/56926)
LogitsTrain Time used: 15 	 Loss: 42.565
[Eval] Valid Acc. : 62.32% 	 (33737/54138)
[Eval] Test Acc. : 60.75% 	 (34584/56926)
LogitsTrain Time used: 15 	 Loss: 38.719
[Eval] Valid Acc. : 62.50% 	 (33835/54138)
[Eval] Test Acc. : 60.71% 	 (34559/56926)
LogitsTrain Time used: 15 	 Loss: 37.196
[Eval] Valid Acc. : 62.46% 	 (33812/54138)
[Eval] Test Acc. : 60.68% 	 (34540/56926)
LogitsTrain Time used: 15 	 Loss: 38.204
[Eval] Valid Acc. : 62.36% 	 (33759/54138)
[Eval] Test Acc. : 60.57% 	 (34479/56926)
LogitsTrain Time used: 15 	 Loss: 40.753
[Eval] Valid Acc. : 62.48% 	 (33828/54138)
[Eval] Test Acc. : 60.83% 	 (34630/56926)
LogitsTrain Time used: 14 	 Loss: 36.845
[Eval] Valid Acc. : 62.65% 	 (33915/54138)
[Eval] Test Acc. : 60.89% 	 (34663/56926)
LogitsTrain Time used: 14 	 Loss: 35.661
[Eval] Valid Acc. : 62.60% 	 (33892/54138)
[Eval] Test Acc. : 60.83% 	 (34626/56926)
LogitsTrain Time used: 15 	 Loss: 37.047
[Eval] Valid Acc. : 62.49% 	 (33829/54138)
[Eval] Test Acc. : 60.60% 	 (34496/56926)
LogitsTrain Time used: 15 	 Loss: 38.838
[Eval] Valid Acc. : 62.49% 	 (33829/54138)
[Eval] Test Acc. : 60.77% 	 (34593/56926)
LogitsTrain Time used: 15 	 Loss: 35.354
[Eval] Valid Acc. : 62.73% 	 (33961/54138)
[Eval] Test Acc. : 60.94% 	 (34692/56926)
LogitsTrain Time used: 15 	 Loss: 34.575
[Eval] Valid Acc. : 62.66% 	 (33922/54138)
[Eval] Test Acc. : 60.77% 	 (34596/56926)
LogitsTrain Time used: 14 	 Loss: 36.192
[Eval] Valid Acc. : 62.41% 	 (33788/54138)
[Eval] Test Acc. : 60.38% 	 (34373/56926)
LogitsTrain Time used: 15 	 Loss: 37.957
[Eval] Valid Acc. : 62.66% 	 (33924/54138)
[Eval] Test Acc. : 60.82% 	 (34625/56926)
LogitsTrain Time used: 15 	 Loss: 34.317
[Eval] Valid Acc. : 62.73% 	 (33962/54138)
[Eval] Test Acc. : 60.99% 	 (34722/56926)
LogitsTrain Time used: 15 	 Loss: 33.648
[Eval] Valid Acc. : 62.81% 	 (34003/54138)
[Eval] Test Acc. : 60.89% 	 (34663/56926)
LogitsTrain Time used: 15 	 Loss: 35.306
[Eval] Valid Acc. : 62.19% 	 (33668/54138)
[Eval] Test Acc. : 60.23% 	 (34288/56926)
LogitsTrain Time used: 15 	 Loss: 36.505
[Eval] Valid Acc. : 62.87% 	 (34035/54138)
[Eval] Test Acc. : 60.93% 	 (34687/56926)
LogitsTrain Time used: 15 	 Loss: 33.353
[Eval] Valid Acc. : 62.81% 	 (34002/54138)
[Eval] Test Acc. : 61.00% 	 (34725/56926)
LogitsTrain Time used: 15 	 Loss: 32.931
[Eval] Valid Acc. : 62.90% 	 (34052/54138)
[Eval] Test Acc. : 60.98% 	 (34713/56926)
LogitsTrain Time used: 15 	 Loss: 34.667
[Eval] Valid Acc. : 62.58% 	 (33881/54138)
[Eval] Test Acc. : 60.63% 	 (34515/56926)
LogitsTrain Time used: 15 	 Loss: 35.758
[Eval] Valid Acc. : 62.95% 	 (34082/54138)
[Eval] Test Acc. : 61.02% 	 (34735/56926)
LogitsTrain Time used: 15 	 Loss: 32.506
[Eval] Valid Acc. : 62.76% 	 (33977/54138)
[Eval] Test Acc. : 61.05% 	 (34751/56926)
LogitsTrain Time used: 15 	 Loss: 32.278
[Eval] Valid Acc. : 62.87% 	 (34039/54138)
[Eval] Test Acc. : 60.97% 	 (34708/56926)
LogitsTrain Time used: 15 	 Loss: 33.523
[Eval] Valid Acc. : 62.89% 	 (34050/54138)
[Eval] Test Acc. : 60.88% 	 (34659/56926)
LogitsTrain Time used: 15 	 Loss: 33.756
[Eval] Valid Acc. : 62.94% 	 (34073/54138)
[Eval] Test Acc. : 61.09% 	 (34776/56926)
LogitsTrain Time used: 15 	 Loss: 31.555
[Eval] Valid Acc. : 62.88% 	 (34044/54138)
[Eval] Test Acc. : 61.20% 	 (34837/56926)
LogitsTrain Time used: 14 	 Loss: 31.752
[Eval] Valid Acc. : 62.91% 	 (34056/54138)
[Eval] Test Acc. : 61.02% 	 (34736/56926)
LogitsTrain Time used: 15 	 Loss: 33.086
[Eval] Valid Acc. : 62.92% 	 (34065/54138)
[Eval] Test Acc. : 61.08% 	 (34769/56926)
LogitsTrain Time used: 15 	 Loss: 32.141
[Eval] Valid Acc. : 62.94% 	 (34075/54138)
