========CONFIG===========
part_labeled =  0.05
temp =  20.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1108.520
Using the default mapping tsv
[Eval] Valid Acc. : 30.69% 	 (16616/54138)
[Eval] Test Acc. : 29.22% 	 (16636/56926)
LogitsTrain Time used: 4 	 Loss: 453.126
[Eval] Valid Acc. : 47.96% 	 (25967/54138)
[Eval] Test Acc. : 46.47% 	 (26451/56926)
LogitsTrain Time used: 4 	 Loss: 140.408
[Eval] Valid Acc. : 55.90% 	 (30261/54138)
[Eval] Test Acc. : 54.66% 	 (31113/56926)
LogitsTrain Time used: 4 	 Loss: 86.505
[Eval] Valid Acc. : 57.71% 	 (31243/54138)
[Eval] Test Acc. : 56.39% 	 (32101/56926)
LogitsTrain Time used: 4 	 Loss: 77.486
[Eval] Valid Acc. : 58.50% 	 (31669/54138)
[Eval] Test Acc. : 57.14% 	 (32528/56926)
LogitsTrain Time used: 4 	 Loss: 74.920
[Eval] Valid Acc. : 58.83% 	 (31851/54138)
[Eval] Test Acc. : 56.99% 	 (32441/56926)
LogitsTrain Time used: 4 	 Loss: 62.802
[Eval] Valid Acc. : 60.50% 	 (32751/54138)
[Eval] Test Acc. : 58.97% 	 (33568/56926)
LogitsTrain Time used: 4 	 Loss: 53.708
[Eval] Valid Acc. : 60.82% 	 (32926/54138)
[Eval] Test Acc. : 59.33% 	 (33772/56926)
LogitsTrain Time used: 4 	 Loss: 51.877
[Eval] Valid Acc. : 60.88% 	 (32958/54138)
[Eval] Test Acc. : 59.31% 	 (33762/56926)
LogitsTrain Time used: 4 	 Loss: 50.909
[Eval] Valid Acc. : 61.06% 	 (33057/54138)
[Eval] Test Acc. : 59.48% 	 (33858/56926)
LogitsTrain Time used: 4 	 Loss: 48.178
[Eval] Valid Acc. : 61.54% 	 (33316/54138)
[Eval] Test Acc. : 59.98% 	 (34144/56926)
LogitsTrain Time used: 4 	 Loss: 44.609
[Eval] Valid Acc. : 61.55% 	 (33322/54138)
[Eval] Test Acc. : 60.07% 	 (34198/56926)
LogitsTrain Time used: 4 	 Loss: 44.168
[Eval] Valid Acc. : 61.39% 	 (33238/54138)
[Eval] Test Acc. : 59.72% 	 (33998/56926)
LogitsTrain Time used: 4 	 Loss: 45.307
[Eval] Valid Acc. : 61.65% 	 (33375/54138)
[Eval] Test Acc. : 59.95% 	 (34129/56926)
LogitsTrain Time used: 4 	 Loss: 42.346
[Eval] Valid Acc. : 61.96% 	 (33542/54138)
[Eval] Test Acc. : 60.24% 	 (34294/56926)
LogitsTrain Time used: 4 	 Loss: 40.161
[Eval] Valid Acc. : 61.95% 	 (33539/54138)
[Eval] Test Acc. : 60.38% 	 (34370/56926)
LogitsTrain Time used: 4 	 Loss: 40.368
[Eval] Valid Acc. : 61.68% 	 (33393/54138)
[Eval] Test Acc. : 60.01% 	 (34162/56926)
LogitsTrain Time used: 4 	 Loss: 42.468
[Eval] Valid Acc. : 62.08% 	 (33611/54138)
[Eval] Test Acc. : 60.33% 	 (34344/56926)
LogitsTrain Time used: 4 	 Loss: 39.070
[Eval] Valid Acc. : 62.20% 	 (33675/54138)
[Eval] Test Acc. : 60.46% 	 (34420/56926)
LogitsTrain Time used: 4 	 Loss: 37.390
[Eval] Valid Acc. : 62.27% 	 (33711/54138)
[Eval] Test Acc. : 60.56% 	 (34476/56926)
LogitsTrain Time used: 4 	 Loss: 38.120
[Eval] Valid Acc. : 61.71% 	 (33409/54138)
[Eval] Test Acc. : 60.11% 	 (34217/56926)
LogitsTrain Time used: 4 	 Loss: 41.076
[Eval] Valid Acc. : 62.21% 	 (33677/54138)
[Eval] Test Acc. : 60.51% 	 (34448/56926)
LogitsTrain Time used: 4 	 Loss: 36.878
[Eval] Valid Acc. : 62.37% 	 (33766/54138)
[Eval] Test Acc. : 60.63% 	 (34514/56926)
LogitsTrain Time used: 4 	 Loss: 35.567
[Eval] Valid Acc. : 62.44% 	 (33803/54138)
[Eval] Test Acc. : 60.68% 	 (34544/56926)
LogitsTrain Time used: 4 	 Loss: 36.450
[Eval] Valid Acc. : 61.84% 	 (33477/54138)
[Eval] Test Acc. : 60.18% 	 (34256/56926)
LogitsTrain Time used: 4 	 Loss: 38.577
[Eval] Valid Acc. : 62.28% 	 (33716/54138)
[Eval] Test Acc. : 60.62% 	 (34508/56926)
LogitsTrain Time used: 3 	 Loss: 35.088
[Eval] Valid Acc. : 62.56% 	 (33867/54138)
[Eval] Test Acc. : 60.82% 	 (34620/56926)
LogitsTrain Time used: 4 	 Loss: 34.063
[Eval] Valid Acc. : 62.55% 	 (33861/54138)
[Eval] Test Acc. : 60.71% 	 (34561/56926)
LogitsTrain Time used: 4 	 Loss: 35.210
[Eval] Valid Acc. : 62.28% 	 (33716/54138)
[Eval] Test Acc. : 60.52% 	 (34451/56926)
LogitsTrain Time used: 4 	 Loss: 36.849
[Eval] Valid Acc. : 62.55% 	 (33865/54138)
[Eval] Test Acc. : 60.74% 	 (34579/56926)
LogitsTrain Time used: 4 	 Loss: 33.742
[Eval] Valid Acc. : 62.64% 	 (33913/54138)
[Eval] Test Acc. : 60.86% 	 (34648/56926)
LogitsTrain Time used: 4 	 Loss: 33.070
[Eval] Valid Acc. : 62.60% 	 (33889/54138)
[Eval] Test Acc. : 60.68% 	 (34541/56926)
LogitsTrain Time used: 4 	 Loss: 34.527
[Eval] Valid Acc. : 62.38% 	 (33769/54138)
[Eval] Test Acc. : 60.46% 	 (34420/56926)
LogitsTrain Time used: 3 	 Loss: 36.031
[Eval] Valid Acc. : 62.65% 	 (33917/54138)
[Eval] Test Acc. : 60.72% 	 (34567/56926)
LogitsTrain Time used: 3 	 Loss: 32.682
[Eval] Valid Acc. : 62.75% 	 (33972/54138)
[Eval] Test Acc. : 60.89% 	 (34661/56926)
LogitsTrain Time used: 4 	 Loss: 32.105
[Eval] Valid Acc. : 62.57% 	 (33872/54138)
[Eval] Test Acc. : 60.66% 	 (34531/56926)
LogitsTrain Time used: 4 	 Loss: 33.908
[Eval] Valid Acc. : 62.43% 	 (33797/54138)
[Eval] Test Acc. : 60.51% 	 (34444/56926)
LogitsTrain Time used: 4 	 Loss: 34.700
[Eval] Valid Acc. : 62.63% 	 (33904/54138)
[Eval] Test Acc. : 60.65% 	 (34526/56926)
LogitsTrain Time used: 4 	 Loss: 31.816
[Eval] Valid Acc. : 62.80% 	 (34001/54138)
[Eval] Test Acc. : 60.94% 	 (34690/56926)
LogitsTrain Time used: 4 	 Loss: 31.453
[Eval] Valid Acc. : 62.60% 	 (33892/54138)
[Eval] Test Acc. : 60.72% 	 (34564/56926)
LogitsTrain Time used: 4 	 Loss: 33.664
[Eval] Valid Acc. : 62.01% 	 (33569/54138)
[Eval] Test Acc. : 60.28% 	 (34317/56926)
LogitsTrain Time used: 4 	 Loss: 34.478
[Eval] Valid Acc. : 62.69% 	 (33938/54138)
[Eval] Test Acc. : 60.77% 	 (34596/56926)
LogitsTrain Time used: 4 	 Loss: 31.073
[Eval] Valid Acc. : 62.80% 	 (34001/54138)
[Eval] Test Acc. : 60.97% 	 (34708/56926)
LogitsTrain Time used: 4 	 Loss: 30.817
[Eval] Valid Acc. : 62.70% 	 (33944/54138)
[Eval] Test Acc. : 60.73% 	 (34573/56926)
LogitsTrain Time used: 4 	 Loss: 31.985
[Eval] Valid Acc. : 62.50% 	 (33838/54138)
[Eval] Test Acc. : 60.66% 	 (34531/56926)
LogitsTrain Time used: 4 	 Loss: 31.867
[Eval] Valid Acc. : 62.77% 	 (33981/54138)
[Eval] Test Acc. : 60.79% 	 (34604/56926)
LogitsTrain Time used: 4 	 Loss: 30.228
[Eval] Valid Acc. : 62.83% 	 (34016/54138)
[Eval] Test Acc. : 60.97% 	 (34709/56926)
LogitsTrain Time used: 4 	 Loss: 30.245
[Eval] Valid Acc. : 62.72% 	 (33957/54138)
[Eval] Test Acc. : 60.76% 	 (34586/56926)
LogitsTrain Time used: 4 	 Loss: 31.493
[Eval] Valid Acc. : 62.57% 	 (33874/54138)
[Eval] Test Acc. : 60.66% 	 (34532/56926)
LogitsTrain Time used: 4 	 Loss: 30.659
[Eval] Valid Acc. : 62.80% 	 (34000/54138)
[Eval] Test Acc. : 60.93% 	 (34683/56926)
Finish training student!
[Result][Student] Best epoch : 46 	Valid. Acc. : 62.8320% 	 Test Acc.: 60.9721%
