========CONFIG===========
part_labeled =  0.2
temp =  2.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2293.145
Using the default mapping tsv
[Eval] Valid Acc. : 36.62% 	 (19824/54138)
[Eval] Test Acc. : 35.15% 	 (20012/56926)
LogitsTrain Time used: 15 	 Loss: 1042.270
[Eval] Valid Acc. : 48.85% 	 (26449/54138)
[Eval] Test Acc. : 48.93% 	 (27853/56926)
LogitsTrain Time used: 14 	 Loss: 638.648
[Eval] Valid Acc. : 63.06% 	 (34137/54138)
[Eval] Test Acc. : 62.01% 	 (35302/56926)
LogitsTrain Time used: 15 	 Loss: 442.137
[Eval] Valid Acc. : 65.88% 	 (35668/54138)
[Eval] Test Acc. : 64.44% 	 (36683/56926)
LogitsTrain Time used: 14 	 Loss: 402.070
[Eval] Valid Acc. : 65.81% 	 (35626/54138)
[Eval] Test Acc. : 65.04% 	 (37025/56926)
LogitsTrain Time used: 14 	 Loss: 388.996
[Eval] Valid Acc. : 66.42% 	 (35960/54138)
[Eval] Test Acc. : 65.59% 	 (37338/56926)
LogitsTrain Time used: 15 	 Loss: 340.652
[Eval] Valid Acc. : 68.48% 	 (37072/54138)
[Eval] Test Acc. : 67.19% 	 (38251/56926)
LogitsTrain Time used: 15 	 Loss: 298.461
[Eval] Valid Acc. : 69.43% 	 (37588/54138)
[Eval] Test Acc. : 68.09% 	 (38761/56926)
LogitsTrain Time used: 15 	 Loss: 291.234
[Eval] Valid Acc. : 69.15% 	 (37437/54138)
[Eval] Test Acc. : 67.82% 	 (38608/56926)
LogitsTrain Time used: 15 	 Loss: 298.066
[Eval] Valid Acc. : 67.73% 	 (36669/54138)
[Eval] Test Acc. : 66.60% 	 (37911/56926)
LogitsTrain Time used: 15 	 Loss: 285.291
[Eval] Valid Acc. : 69.92% 	 (37852/54138)
[Eval] Test Acc. : 68.56% 	 (39029/56926)
LogitsTrain Time used: 15 	 Loss: 256.088
[Eval] Valid Acc. : 70.27% 	 (38045/54138)
[Eval] Test Acc. : 68.98% 	 (39270/56926)
LogitsTrain Time used: 15 	 Loss: 257.352
[Eval] Valid Acc. : 69.94% 	 (37862/54138)
[Eval] Test Acc. : 68.66% 	 (39085/56926)
LogitsTrain Time used: 15 	 Loss: 263.772
[Eval] Valid Acc. : 69.56% 	 (37657/54138)
[Eval] Test Acc. : 68.32% 	 (38892/56926)
LogitsTrain Time used: 15 	 Loss: 250.444
[Eval] Valid Acc. : 70.55% 	 (38197/54138)
[Eval] Test Acc. : 68.97% 	 (39264/56926)
LogitsTrain Time used: 15 	 Loss: 232.787
[Eval] Valid Acc. : 70.83% 	 (38347/54138)
[Eval] Test Acc. : 69.27% 	 (39430/56926)
LogitsTrain Time used: 15 	 Loss: 236.820
[Eval] Valid Acc. : 70.35% 	 (38086/54138)
[Eval] Test Acc. : 68.75% 	 (39139/56926)
LogitsTrain Time used: 15 	 Loss: 243.215
[Eval] Valid Acc. : 70.52% 	 (38180/54138)
[Eval] Test Acc. : 69.04% 	 (39299/56926)
LogitsTrain Time used: 15 	 Loss: 232.379
[Eval] Valid Acc. : 70.96% 	 (38417/54138)
[Eval] Test Acc. : 69.25% 	 (39420/56926)
LogitsTrain Time used: 15 	 Loss: 217.939
[Eval] Valid Acc. : 70.84% 	 (38349/54138)
[Eval] Test Acc. : 69.16% 	 (39369/56926)
LogitsTrain Time used: 15 	 Loss: 224.182
[Eval] Valid Acc. : 70.48% 	 (38156/54138)
[Eval] Test Acc. : 68.68% 	 (39096/56926)
LogitsTrain Time used: 15 	 Loss: 228.918
[Eval] Valid Acc. : 70.71% 	 (38281/54138)
[Eval] Test Acc. : 68.99% 	 (39274/56926)
LogitsTrain Time used: 14 	 Loss: 221.118
[Eval] Valid Acc. : 71.07% 	 (38474/54138)
[Eval] Test Acc. : 69.40% 	 (39508/56926)
LogitsTrain Time used: 15 	 Loss: 207.494
[Eval] Valid Acc. : 70.95% 	 (38409/54138)
[Eval] Test Acc. : 69.25% 	 (39420/56926)
LogitsTrain Time used: 15 	 Loss: 214.220
[Eval] Valid Acc. : 70.66% 	 (38252/54138)
[Eval] Test Acc. : 68.78% 	 (39152/56926)
LogitsTrain Time used: 14 	 Loss: 217.331
[Eval] Valid Acc. : 70.77% 	 (38316/54138)
[Eval] Test Acc. : 68.81% 	 (39172/56926)
LogitsTrain Time used: 15 	 Loss: 211.145
[Eval] Valid Acc. : 71.31% 	 (38608/54138)
[Eval] Test Acc. : 69.59% 	 (39615/56926)
LogitsTrain Time used: 15 	 Loss: 198.952
[Eval] Valid Acc. : 71.01% 	 (38443/54138)
[Eval] Test Acc. : 69.31% 	 (39458/56926)
LogitsTrain Time used: 15 	 Loss: 206.896
[Eval] Valid Acc. : 70.60% 	 (38220/54138)
[Eval] Test Acc. : 68.82% 	 (39176/56926)
LogitsTrain Time used: 15 	 Loss: 207.636
[Eval] Valid Acc. : 70.71% 	 (38282/54138)
[Eval] Test Acc. : 68.92% 	 (39234/56926)
LogitsTrain Time used: 15 	 Loss: 201.816
[Eval] Valid Acc. : 71.33% 	 (38619/54138)
[Eval] Test Acc. : 69.68% 	 (39666/56926)
LogitsTrain Time used: 15 	 Loss: 191.908
[Eval] Valid Acc. : 70.84% 	 (38351/54138)
[Eval] Test Acc. : 69.18% 	 (39384/56926)
LogitsTrain Time used: 15 	 Loss: 199.999
[Eval] Valid Acc. : 70.42% 	 (38126/54138)
[Eval] Test Acc. : 68.75% 	 (39137/56926)
LogitsTrain Time used: 15 	 Loss: 203.803
[Eval] Valid Acc. : 70.37% 	 (38098/54138)
[Eval] Test Acc. : 68.61% 	 (39056/56926)
LogitsTrain Time used: 15 	 Loss: 193.665
[Eval] Valid Acc. : 71.32% 	 (38610/54138)
[Eval] Test Acc. : 69.58% 	 (39610/56926)
LogitsTrain Time used: 15 	 Loss: 186.587
[Eval] Valid Acc. : 70.93% 	 (38398/54138)
[Eval] Test Acc. : 68.80% 	 (39164/56926)
LogitsTrain Time used: 15 	 Loss: 193.443
[Eval] Valid Acc. : 70.77% 	 (38312/54138)
[Eval] Test Acc. : 69.36% 	 (39484/56926)
LogitsTrain Time used: 15 	 Loss: 194.062
[Eval] Valid Acc. : 70.19% 	 (38002/54138)
[Eval] Test Acc. : 68.26% 	 (38857/56926)
LogitsTrain Time used: 15 	 Loss: 185.761
[Eval] Valid Acc. : 71.24% 	 (38570/54138)
[Eval] Test Acc. : 69.54% 	 (39586/56926)
LogitsTrain Time used: 15 	 Loss: 182.137
[Eval] Valid Acc. : 70.69% 	 (38268/54138)
[Eval] Test Acc. : 68.59% 	 (39046/56926)
LogitsTrain Time used: 15 	 Loss: 186.614
[Eval] Valid Acc. : 70.57% 	 (38203/54138)
[Eval] Test Acc. : 68.99% 	 (39275/56926)
LogitsTrain Time used: 15 	 Loss: 185.297
[Eval] Valid Acc. : 70.50% 	 (38166/54138)
[Eval] Test Acc. : 68.58% 	 (39039/56926)
LogitsTrain Time used: 14 	 Loss: 178.827
[Eval] Valid Acc. : 71.11% 	 (38496/54138)
[Eval] Test Acc. : 69.35% 	 (39481/56926)
LogitsTrain Time used: 15 	 Loss: 178.074
[Eval] Valid Acc. : 70.39% 	 (38106/54138)
[Eval] Test Acc. : 68.27% 	 (38861/56926)
LogitsTrain Time used: 15 	 Loss: 181.258
[Eval] Valid Acc. : 70.29% 	 (38052/54138)
[Eval] Test Acc. : 68.55% 	 (39022/56926)
LogitsTrain Time used: 14 	 Loss: 179.376
[Eval] Valid Acc. : 70.75% 	 (38300/54138)
[Eval] Test Acc. : 68.69% 	 (39104/56926)
LogitsTrain Time used: 15 	 Loss: 173.059
