========CONFIG===========
part_labeled =  0.01
temp =  50.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 923.878
Using the default mapping tsv
[Eval] Valid Acc. : 29.82% 	 (16142/54138)
[Eval] Test Acc. : 28.45% 	 (16193/56926)
LogitsTrain Time used: 4 	 Loss: 240.986
[Eval] Valid Acc. : 46.80% 	 (25334/54138)
[Eval] Test Acc. : 44.59% 	 (25383/56926)
LogitsTrain Time used: 4 	 Loss: 60.411
[Eval] Valid Acc. : 51.53% 	 (27898/54138)
[Eval] Test Acc. : 49.98% 	 (28450/56926)
LogitsTrain Time used: 4 	 Loss: 37.798
[Eval] Valid Acc. : 52.17% 	 (28246/54138)
[Eval] Test Acc. : 50.65% 	 (28835/56926)
LogitsTrain Time used: 4 	 Loss: 33.591
[Eval] Valid Acc. : 52.61% 	 (28483/54138)
[Eval] Test Acc. : 50.99% 	 (29025/56926)
LogitsTrain Time used: 4 	 Loss: 31.982
[Eval] Valid Acc. : 53.12% 	 (28756/54138)
[Eval] Test Acc. : 51.30% 	 (29202/56926)
LogitsTrain Time used: 4 	 Loss: 26.398
[Eval] Valid Acc. : 53.43% 	 (28928/54138)
[Eval] Test Acc. : 51.87% 	 (29525/56926)
LogitsTrain Time used: 4 	 Loss: 23.403
[Eval] Valid Acc. : 53.42% 	 (28919/54138)
[Eval] Test Acc. : 51.87% 	 (29527/56926)
LogitsTrain Time used: 4 	 Loss: 22.706
[Eval] Valid Acc. : 53.62% 	 (29029/54138)
[Eval] Test Acc. : 52.00% 	 (29601/56926)
LogitsTrain Time used: 4 	 Loss: 25.764
[Eval] Valid Acc. : 53.75% 	 (29100/54138)
[Eval] Test Acc. : 52.10% 	 (29656/56926)
LogitsTrain Time used: 4 	 Loss: 21.731
[Eval] Valid Acc. : 53.71% 	 (29079/54138)
[Eval] Test Acc. : 52.13% 	 (29675/56926)
LogitsTrain Time used: 4 	 Loss: 19.803
[Eval] Valid Acc. : 53.74% 	 (29094/54138)
[Eval] Test Acc. : 52.24% 	 (29740/56926)
LogitsTrain Time used: 4 	 Loss: 19.552
[Eval] Valid Acc. : 53.84% 	 (29147/54138)
[Eval] Test Acc. : 52.20% 	 (29713/56926)
LogitsTrain Time used: 4 	 Loss: 19.490
[Eval] Valid Acc. : 53.79% 	 (29119/54138)
[Eval] Test Acc. : 52.09% 	 (29653/56926)
LogitsTrain Time used: 4 	 Loss: 18.910
[Eval] Valid Acc. : 53.96% 	 (29212/54138)
[Eval] Test Acc. : 52.38% 	 (29817/56926)
LogitsTrain Time used: 4 	 Loss: 17.674
[Eval] Valid Acc. : 54.00% 	 (29237/54138)
[Eval] Test Acc. : 52.50% 	 (29887/56926)
LogitsTrain Time used: 4 	 Loss: 17.633
[Eval] Valid Acc. : 54.02% 	 (29246/54138)
[Eval] Test Acc. : 52.49% 	 (29881/56926)
LogitsTrain Time used: 4 	 Loss: 18.663
[Eval] Valid Acc. : 53.96% 	 (29212/54138)
[Eval] Test Acc. : 52.41% 	 (29833/56926)
LogitsTrain Time used: 4 	 Loss: 17.511
[Eval] Valid Acc. : 54.04% 	 (29254/54138)
[Eval] Test Acc. : 52.53% 	 (29905/56926)
LogitsTrain Time used: 4 	 Loss: 16.471
[Eval] Valid Acc. : 54.05% 	 (29264/54138)
[Eval] Test Acc. : 52.63% 	 (29963/56926)
LogitsTrain Time used: 4 	 Loss: 16.483
[Eval] Valid Acc. : 54.13% 	 (29304/54138)
[Eval] Test Acc. : 52.60% 	 (29944/56926)
LogitsTrain Time used: 4 	 Loss: 16.940
[Eval] Valid Acc. : 54.12% 	 (29298/54138)
[Eval] Test Acc. : 52.63% 	 (29962/56926)
LogitsTrain Time used: 4 	 Loss: 16.036
[Eval] Valid Acc. : 54.11% 	 (29293/54138)
[Eval] Test Acc. : 52.67% 	 (29982/56926)
LogitsTrain Time used: 4 	 Loss: 15.540
[Eval] Valid Acc. : 54.10% 	 (29286/54138)
[Eval] Test Acc. : 52.66% 	 (29980/56926)
LogitsTrain Time used: 4 	 Loss: 15.667
[Eval] Valid Acc. : 54.17% 	 (29328/54138)
[Eval] Test Acc. : 52.68% 	 (29988/56926)
LogitsTrain Time used: 4 	 Loss: 16.368
[Eval] Valid Acc. : 54.11% 	 (29295/54138)
[Eval] Test Acc. : 52.63% 	 (29962/56926)
LogitsTrain Time used: 4 	 Loss: 15.239
[Eval] Valid Acc. : 54.17% 	 (29325/54138)
[Eval] Test Acc. : 52.78% 	 (30044/56926)
LogitsTrain Time used: 4 	 Loss: 14.858
[Eval] Valid Acc. : 54.14% 	 (29312/54138)
[Eval] Test Acc. : 52.78% 	 (30043/56926)
LogitsTrain Time used: 4 	 Loss: 15.227
[Eval] Valid Acc. : 54.38% 	 (29441/54138)
[Eval] Test Acc. : 52.87% 	 (30095/56926)
LogitsTrain Time used: 4 	 Loss: 16.749
[Eval] Valid Acc. : 54.07% 	 (29271/54138)
[Eval] Test Acc. : 52.68% 	 (29988/56926)
LogitsTrain Time used: 4 	 Loss: 14.735
[Eval] Valid Acc. : 54.17% 	 (29325/54138)
