========CONFIG===========
part_labeled =  0.03
temp =  100.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 992.523
Using the default mapping tsv
[Eval] Valid Acc. : 29.24% 	 (15832/54138)
[Eval] Test Acc. : 27.53% 	 (15673/56926)
LogitsTrain Time used: 4 	 Loss: 391.444
[Eval] Valid Acc. : 47.80% 	 (25877/54138)
[Eval] Test Acc. : 46.27% 	 (26340/56926)
LogitsTrain Time used: 4 	 Loss: 115.567
[Eval] Valid Acc. : 53.57% 	 (29002/54138)
[Eval] Test Acc. : 51.94% 	 (29565/56926)
LogitsTrain Time used: 4 	 Loss: 73.919
[Eval] Valid Acc. : 54.65% 	 (29587/54138)
[Eval] Test Acc. : 53.03% 	 (30186/56926)
LogitsTrain Time used: 4 	 Loss: 66.326
[Eval] Valid Acc. : 54.65% 	 (29589/54138)
[Eval] Test Acc. : 53.06% 	 (30203/56926)
LogitsTrain Time used: 4 	 Loss: 67.169
[Eval] Valid Acc. : 55.07% 	 (29813/54138)
[Eval] Test Acc. : 53.28% 	 (30330/56926)
LogitsTrain Time used: 4 	 Loss: 54.466
[Eval] Valid Acc. : 56.07% 	 (30357/54138)
[Eval] Test Acc. : 54.54% 	 (31048/56926)
LogitsTrain Time used: 4 	 Loss: 46.921
[Eval] Valid Acc. : 56.38% 	 (30522/54138)
[Eval] Test Acc. : 54.74% 	 (31160/56926)
LogitsTrain Time used: 4 	 Loss: 45.408
[Eval] Valid Acc. : 56.27% 	 (30465/54138)
[Eval] Test Acc. : 54.73% 	 (31153/56926)
LogitsTrain Time used: 3 	 Loss: 44.723
[Eval] Valid Acc. : 56.19% 	 (30419/54138)
[Eval] Test Acc. : 54.63% 	 (31098/56926)
LogitsTrain Time used: 4 	 Loss: 41.912
[Eval] Valid Acc. : 56.70% 	 (30694/54138)
[Eval] Test Acc. : 55.12% 	 (31379/56926)
LogitsTrain Time used: 4 	 Loss: 38.862
[Eval] Valid Acc. : 56.84% 	 (30770/54138)
[Eval] Test Acc. : 55.41% 	 (31541/56926)
LogitsTrain Time used: 4 	 Loss: 38.377
[Eval] Valid Acc. : 56.59% 	 (30639/54138)
[Eval] Test Acc. : 55.23% 	 (31439/56926)
LogitsTrain Time used: 4 	 Loss: 40.389
[Eval] Valid Acc. : 56.99% 	 (30851/54138)
[Eval] Test Acc. : 55.32% 	 (31490/56926)
LogitsTrain Time used: 4 	 Loss: 37.142
[Eval] Valid Acc. : 57.06% 	 (30890/54138)
[Eval] Test Acc. : 55.55% 	 (31620/56926)
LogitsTrain Time used: 4 	 Loss: 35.027
[Eval] Valid Acc. : 57.13% 	 (30927/54138)
[Eval] Test Acc. : 55.67% 	 (31693/56926)
LogitsTrain Time used: 4 	 Loss: 35.157
[Eval] Valid Acc. : 56.77% 	 (30732/54138)
[Eval] Test Acc. : 55.44% 	 (31562/56926)
LogitsTrain Time used: 4 	 Loss: 36.140
[Eval] Valid Acc. : 57.18% 	 (30958/54138)
[Eval] Test Acc. : 55.74% 	 (31728/56926)
LogitsTrain Time used: 4 	 Loss: 33.827
[Eval] Valid Acc. : 57.23% 	 (30981/54138)
[Eval] Test Acc. : 55.75% 	 (31738/56926)
LogitsTrain Time used: 4 	 Loss: 32.528
[Eval] Valid Acc. : 57.26% 	 (31001/54138)
[Eval] Test Acc. : 55.88% 	 (31812/56926)
LogitsTrain Time used: 4 	 Loss: 33.180
[Eval] Valid Acc. : 57.03% 	 (30877/54138)
[Eval] Test Acc. : 55.74% 	 (31731/56926)
LogitsTrain Time used: 4 	 Loss: 34.480
[Eval] Valid Acc. : 57.26% 	 (31000/54138)
[Eval] Test Acc. : 55.94% 	 (31847/56926)
LogitsTrain Time used: 4 	 Loss: 32.117
[Eval] Valid Acc. : 57.26% 	 (30999/54138)
[Eval] Test Acc. : 55.94% 	 (31843/56926)
LogitsTrain Time used: 4 	 Loss: 30.957
[Eval] Valid Acc. : 57.26% 	 (31002/54138)
[Eval] Test Acc. : 55.88% 	 (31812/56926)
LogitsTrain Time used: 4 	 Loss: 31.593
[Eval] Valid Acc. : 57.31% 	 (31029/54138)
[Eval] Test Acc. : 55.72% 	 (31718/56926)
LogitsTrain Time used: 4 	 Loss: 32.608
[Eval] Valid Acc. : 57.34% 	 (31043/54138)
[Eval] Test Acc. : 56.11% 	 (31944/56926)
LogitsTrain Time used: 4 	 Loss: 30.595
[Eval] Valid Acc. : 57.39% 	 (31068/54138)
[Eval] Test Acc. : 56.07% 	 (31918/56926)
LogitsTrain Time used: 4 	 Loss: 29.595
[Eval] Valid Acc. : 57.29% 	 (31018/54138)
[Eval] Test Acc. : 56.00% 	 (31878/56926)
LogitsTrain Time used: 4 	 Loss: 30.432
[Eval] Valid Acc. : 57.19% 	 (30961/54138)
[Eval] Test Acc. : 55.69% 	 (31701/56926)
LogitsTrain Time used: 4 	 Loss: 34.576
[Eval] Valid Acc. : 57.31% 	 (31027/54138)
[Eval] Test Acc. : 56.13% 	 (31954/56926)
LogitsTrain Time used: 4 	 Loss: 29.571
[Eval] Valid Acc. : 57.44% 	 (31097/54138)
[Eval] Test Acc. : 56.24% 	 (32013/56926)
LogitsTrain Time used: 4 	 Loss: 28.706
[Eval] Valid Acc. : 57.37% 	 (31060/54138)
[Eval] Test Acc. : 56.03% 	 (31895/56926)
LogitsTrain Time used: 4 	 Loss: 29.495
[Eval] Valid Acc. : 57.29% 	 (31018/54138)
[Eval] Test Acc. : 55.81% 	 (31771/56926)
LogitsTrain Time used: 4 	 Loss: 31.019
[Eval] Valid Acc. : 57.42% 	 (31088/54138)
[Eval] Test Acc. : 56.18% 	 (31979/56926)
LogitsTrain Time used: 4 	 Loss: 28.378
[Eval] Valid Acc. : 57.48% 	 (31118/54138)
[Eval] Test Acc. : 56.27% 	 (32033/56926)
LogitsTrain Time used: 4 	 Loss: 27.862
[Eval] Valid Acc. : 57.47% 	 (31113/54138)
[Eval] Test Acc. : 56.08% 	 (31925/56926)
LogitsTrain Time used: 4 	 Loss: 29.128
[Eval] Valid Acc. : 56.99% 	 (30852/54138)
[Eval] Test Acc. : 55.11% 	 (31372/56926)
LogitsTrain Time used: 4 	 Loss: 30.415
[Eval] Valid Acc. : 57.52% 	 (31142/54138)
[Eval] Test Acc. : 56.20% 	 (31990/56926)
LogitsTrain Time used: 4 	 Loss: 27.477
[Eval] Valid Acc. : 57.50% 	 (31130/54138)
[Eval] Test Acc. : 56.24% 	 (32018/56926)
LogitsTrain Time used: 4 	 Loss: 27.212
[Eval] Valid Acc. : 57.50% 	 (31129/54138)
[Eval] Test Acc. : 56.16% 	 (31967/56926)
LogitsTrain Time used: 4 	 Loss: 29.314
[Eval] Valid Acc. : 56.37% 	 (30517/54138)
[Eval] Test Acc. : 55.07% 	 (31347/56926)
LogitsTrain Time used: 4 	 Loss: 29.683
[Eval] Valid Acc. : 57.47% 	 (31112/54138)
[Eval] Test Acc. : 56.26% 	 (32025/56926)
LogitsTrain Time used: 4 	 Loss: 26.926
[Eval] Valid Acc. : 57.52% 	 (31141/54138)
[Eval] Test Acc. : 56.21% 	 (31998/56926)
LogitsTrain Time used: 4 	 Loss: 26.741
[Eval] Valid Acc. : 57.55% 	 (31154/54138)
[Eval] Test Acc. : 56.24% 	 (32016/56926)
LogitsTrain Time used: 4 	 Loss: 28.462
[Eval] Valid Acc. : 57.31% 	 (31025/54138)
[Eval] Test Acc. : 55.88% 	 (31812/56926)
LogitsTrain Time used: 4 	 Loss: 28.046
[Eval] Valid Acc. : 57.60% 	 (31181/54138)
[Eval] Test Acc. : 56.26% 	 (32026/56926)
LogitsTrain Time used: 4 	 Loss: 26.161
[Eval] Valid Acc. : 57.60% 	 (31184/54138)
[Eval] Test Acc. : 56.28% 	 (32038/56926)
LogitsTrain Time used: 4 	 Loss: 26.239
[Eval] Valid Acc. : 57.57% 	 (31166/54138)
[Eval] Test Acc. : 56.29% 	 (32042/56926)
LogitsTrain Time used: 4 	 Loss: 28.011
[Eval] Valid Acc. : 57.49% 	 (31126/54138)
[Eval] Test Acc. : 56.05% 	 (31906/56926)
LogitsTrain Time used: 4 	 Loss: 26.958
[Eval] Valid Acc. : 57.58% 	 (31170/54138)
[Eval] Test Acc. : 56.28% 	 (32036/56926)
Finish training student!
[Result][Student] Best epoch : 46 	Valid. Acc. : 57.6009% 	 Test Acc.: 56.2801%
