========CONFIG===========
part_labeled =  0.05
temp =  1.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 682.062
Using the default mapping tsv
[Eval] Valid Acc. : 34.63% 	 (18748/54138)
[Eval] Test Acc. : 33.02% 	 (18796/56926)
LogitsTrain Time used: 15 	 Loss: 264.520
[Eval] Valid Acc. : 45.29% 	 (24519/54138)
[Eval] Test Acc. : 44.93% 	 (25576/56926)
LogitsTrain Time used: 15 	 Loss: 114.048
[Eval] Valid Acc. : 58.43% 	 (31631/54138)
[Eval] Test Acc. : 56.84% 	 (32356/56926)
LogitsTrain Time used: 15 	 Loss: 72.833
[Eval] Valid Acc. : 60.15% 	 (32565/54138)
[Eval] Test Acc. : 58.81% 	 (33479/56926)
LogitsTrain Time used: 15 	 Loss: 63.781
[Eval] Valid Acc. : 60.45% 	 (32727/54138)
[Eval] Test Acc. : 58.87% 	 (33513/56926)
LogitsTrain Time used: 15 	 Loss: 59.670
[Eval] Valid Acc. : 59.97% 	 (32465/54138)
[Eval] Test Acc. : 58.85% 	 (33500/56926)
LogitsTrain Time used: 14 	 Loss: 51.859
[Eval] Valid Acc. : 61.66% 	 (33379/54138)
[Eval] Test Acc. : 60.22% 	 (34281/56926)
LogitsTrain Time used: 15 	 Loss: 43.339
[Eval] Valid Acc. : 62.04% 	 (33586/54138)
[Eval] Test Acc. : 60.63% 	 (34514/56926)
LogitsTrain Time used: 15 	 Loss: 41.993
[Eval] Valid Acc. : 61.96% 	 (33545/54138)
[Eval] Test Acc. : 60.33% 	 (34343/56926)
LogitsTrain Time used: 15 	 Loss: 42.136
[Eval] Valid Acc. : 61.63% 	 (33366/54138)
[Eval] Test Acc. : 60.23% 	 (34284/56926)
LogitsTrain Time used: 15 	 Loss: 40.890
[Eval] Valid Acc. : 62.36% 	 (33761/54138)
[Eval] Test Acc. : 60.80% 	 (34611/56926)
LogitsTrain Time used: 15 	 Loss: 36.256
[Eval] Valid Acc. : 62.54% 	 (33857/54138)
[Eval] Test Acc. : 61.00% 	 (34727/56926)
LogitsTrain Time used: 15 	 Loss: 35.953
[Eval] Valid Acc. : 62.53% 	 (33854/54138)
[Eval] Test Acc. : 60.84% 	 (34633/56926)
LogitsTrain Time used: 15 	 Loss: 37.367
[Eval] Valid Acc. : 62.28% 	 (33715/54138)
[Eval] Test Acc. : 60.88% 	 (34655/56926)
LogitsTrain Time used: 15 	 Loss: 35.425
[Eval] Valid Acc. : 62.63% 	 (33909/54138)
[Eval] Test Acc. : 61.15% 	 (34810/56926)
LogitsTrain Time used: 15 	 Loss: 32.635
[Eval] Valid Acc. : 62.82% 	 (34009/54138)
[Eval] Test Acc. : 61.24% 	 (34862/56926)
LogitsTrain Time used: 14 	 Loss: 32.975
[Eval] Valid Acc. : 62.59% 	 (33885/54138)
[Eval] Test Acc. : 60.88% 	 (34656/56926)
LogitsTrain Time used: 15 	 Loss: 34.296
[Eval] Valid Acc. : 62.68% 	 (33934/54138)
[Eval] Test Acc. : 61.14% 	 (34805/56926)
LogitsTrain Time used: 15 	 Loss: 32.553
[Eval] Valid Acc. : 62.87% 	 (34034/54138)
[Eval] Test Acc. : 61.25% 	 (34866/56926)
LogitsTrain Time used: 15 	 Loss: 30.440
[Eval] Valid Acc. : 63.09% 	 (34154/54138)
[Eval] Test Acc. : 61.37% 	 (34933/56926)
LogitsTrain Time used: 15 	 Loss: 31.177
[Eval] Valid Acc. : 62.72% 	 (33958/54138)
[Eval] Test Acc. : 60.89% 	 (34664/56926)
LogitsTrain Time used: 15 	 Loss: 32.935
[Eval] Valid Acc. : 62.66% 	 (33921/54138)
[Eval] Test Acc. : 61.05% 	 (34751/56926)
LogitsTrain Time used: 15 	 Loss: 30.831
[Eval] Valid Acc. : 63.11% 	 (34168/54138)
[Eval] Test Acc. : 61.46% 	 (34987/56926)
LogitsTrain Time used: 15 	 Loss: 28.908
[Eval] Valid Acc. : 63.07% 	 (34145/54138)
[Eval] Test Acc. : 61.38% 	 (34943/56926)
LogitsTrain Time used: 15 	 Loss: 29.879
[Eval] Valid Acc. : 62.92% 	 (34064/54138)
[Eval] Test Acc. : 61.18% 	 (34825/56926)
LogitsTrain Time used: 15 	 Loss: 31.670
[Eval] Valid Acc. : 62.79% 	 (33992/54138)
[Eval] Test Acc. : 61.24% 	 (34859/56926)
LogitsTrain Time used: 14 	 Loss: 29.247
[Eval] Valid Acc. : 63.34% 	 (34290/54138)
[Eval] Test Acc. : 61.59% 	 (35061/56926)
LogitsTrain Time used: 15 	 Loss: 27.639
[Eval] Valid Acc. : 63.18% 	 (34204/54138)
[Eval] Test Acc. : 61.39% 	 (34946/56926)
LogitsTrain Time used: 15 	 Loss: 28.726
[Eval] Valid Acc. : 63.05% 	 (34136/54138)
[Eval] Test Acc. : 61.31% 	 (34899/56926)
LogitsTrain Time used: 15 	 Loss: 30.005
[Eval] Valid Acc. : 63.00% 	 (34109/54138)
[Eval] Test Acc. : 61.42% 	 (34966/56926)
LogitsTrain Time used: 15 	 Loss: 27.828
[Eval] Valid Acc. : 63.46% 	 (34358/54138)
[Eval] Test Acc. : 61.64% 	 (35091/56926)
LogitsTrain Time used: 15 	 Loss: 26.752
[Eval] Valid Acc. : 63.17% 	 (34197/54138)
[Eval] Test Acc. : 61.35% 	 (34922/56926)
LogitsTrain Time used: 15 	 Loss: 27.946
[Eval] Valid Acc. : 63.13% 	 (34178/54138)
[Eval] Test Acc. : 61.31% 	 (34904/56926)
LogitsTrain Time used: 15 	 Loss: 29.191
[Eval] Valid Acc. : 63.26% 	 (34250/54138)
[Eval] Test Acc. : 61.63% 	 (35082/56926)
LogitsTrain Time used: 15 	 Loss: 26.829
[Eval] Valid Acc. : 63.37% 	 (34307/54138)
[Eval] Test Acc. : 61.57% 	 (35050/56926)
LogitsTrain Time used: 15 	 Loss: 26.077
[Eval] Valid Acc. : 63.15% 	 (34187/54138)
[Eval] Test Acc. : 61.38% 	 (34943/56926)
LogitsTrain Time used: 14 	 Loss: 27.407
[Eval] Valid Acc. : 63.05% 	 (34135/54138)
[Eval] Test Acc. : 61.39% 	 (34945/56926)
LogitsTrain Time used: 15 	 Loss: 27.892
[Eval] Valid Acc. : 63.30% 	 (34269/54138)
[Eval] Test Acc. : 61.65% 	 (35096/56926)
LogitsTrain Time used: 15 	 Loss: 25.871
[Eval] Valid Acc. : 63.39% 	 (34317/54138)
[Eval] Test Acc. : 61.61% 	 (35071/56926)
LogitsTrain Time used: 15 	 Loss: 25.579
[Eval] Valid Acc. : 63.16% 	 (34191/54138)
[Eval] Test Acc. : 61.45% 	 (34983/56926)
LogitsTrain Time used: 15 	 Loss: 26.580
[Eval] Valid Acc. : 63.03% 	 (34123/54138)
[Eval] Test Acc. : 61.32% 	 (34906/56926)
LogitsTrain Time used: 15 	 Loss: 26.998
[Eval] Valid Acc. : 63.32% 	 (34282/54138)
[Eval] Test Acc. : 61.62% 	 (35075/56926)
LogitsTrain Time used: 15 	 Loss: 25.017
[Eval] Valid Acc. : 63.33% 	 (34284/54138)
[Eval] Test Acc. : 61.61% 	 (35073/56926)
LogitsTrain Time used: 15 	 Loss: 25.050
[Eval] Valid Acc. : 63.18% 	 (34202/54138)
[Eval] Test Acc. : 61.46% 	 (34984/56926)
LogitsTrain Time used: 15 	 Loss: 26.180
[Eval] Valid Acc. : 63.09% 	 (34156/54138)
[Eval] Test Acc. : 61.31% 	 (34904/56926)
LogitsTrain Time used: 15 	 Loss: 26.214
[Eval] Valid Acc. : 63.23% 	 (34231/54138)
[Eval] Test Acc. : 61.57% 	 (35049/56926)
LogitsTrain Time used: 14 	 Loss: 24.366
[Eval] Valid Acc. : 63.36% 	 (34303/54138)
[Eval] Test Acc. : 61.67% 	 (35108/56926)
LogitsTrain Time used: 15 	 Loss: 24.630
[Eval] Valid Acc. : 63.23% 	 (34234/54138)
[Eval] Test Acc. : 61.44% 	 (34973/56926)
LogitsTrain Time used: 15 	 Loss: 25.850
[Eval] Valid Acc. : 63.08% 	 (34152/54138)
[Eval] Test Acc. : 61.34% 	 (34918/56926)
LogitsTrain Time used: 15 	 Loss: 25.101
[Eval] Valid Acc. : 63.24% 	 (34235/54138)
[Eval] Test Acc. : 61.49% 	 (35006/56926)
Finish training student!
[Result][Student] Best epoch : 30 	Valid. Acc. : 63.4637% 	 Test Acc.: 61.6432%
