========CONFIG===========
part_labeled =  0.01
temp =  100.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 910.743
Using the default mapping tsv
[Eval] Valid Acc. : 29.05% 	 (15727/54138)
[Eval] Test Acc. : 27.59% 	 (15706/56926)
LogitsTrain Time used: 4 	 Loss: 251.452
[Eval] Valid Acc. : 46.06% 	 (24935/54138)
[Eval] Test Acc. : 44.05% 	 (25078/56926)
LogitsTrain Time used: 4 	 Loss: 60.305
[Eval] Valid Acc. : 51.55% 	 (27907/54138)
[Eval] Test Acc. : 50.12% 	 (28533/56926)
LogitsTrain Time used: 4 	 Loss: 37.197
[Eval] Valid Acc. : 52.28% 	 (28303/54138)
[Eval] Test Acc. : 51.02% 	 (29046/56926)
LogitsTrain Time used: 4 	 Loss: 33.240
[Eval] Valid Acc. : 52.63% 	 (28492/54138)
[Eval] Test Acc. : 51.16% 	 (29123/56926)
LogitsTrain Time used: 4 	 Loss: 30.888
[Eval] Valid Acc. : 53.35% 	 (28880/54138)
[Eval] Test Acc. : 51.96% 	 (29581/56926)
LogitsTrain Time used: 4 	 Loss: 25.887
[Eval] Valid Acc. : 53.37% 	 (28895/54138)
[Eval] Test Acc. : 51.96% 	 (29576/56926)
LogitsTrain Time used: 4 	 Loss: 23.516
[Eval] Valid Acc. : 53.35% 	 (28880/54138)
[Eval] Test Acc. : 52.02% 	 (29612/56926)
LogitsTrain Time used: 4 	 Loss: 22.808
[Eval] Valid Acc. : 53.61% 	 (29022/54138)
[Eval] Test Acc. : 52.07% 	 (29644/56926)
LogitsTrain Time used: 4 	 Loss: 24.783
[Eval] Valid Acc. : 53.98% 	 (29221/54138)
[Eval] Test Acc. : 52.49% 	 (29883/56926)
LogitsTrain Time used: 4 	 Loss: 21.751
[Eval] Valid Acc. : 53.76% 	 (29107/54138)
[Eval] Test Acc. : 52.24% 	 (29738/56926)
LogitsTrain Time used: 4 	 Loss: 19.856
[Eval] Valid Acc. : 53.73% 	 (29087/54138)
[Eval] Test Acc. : 52.35% 	 (29799/56926)
LogitsTrain Time used: 4 	 Loss: 19.636
[Eval] Valid Acc. : 53.92% 	 (29190/54138)
[Eval] Test Acc. : 52.42% 	 (29838/56926)
LogitsTrain Time used: 4 	 Loss: 19.696
[Eval] Valid Acc. : 54.01% 	 (29242/54138)
[Eval] Test Acc. : 52.46% 	 (29862/56926)
LogitsTrain Time used: 4 	 Loss: 18.680
[Eval] Valid Acc. : 53.94% 	 (29203/54138)
[Eval] Test Acc. : 52.48% 	 (29875/56926)
LogitsTrain Time used: 4 	 Loss: 17.737
[Eval] Valid Acc. : 53.97% 	 (29220/54138)
[Eval] Test Acc. : 52.58% 	 (29929/56926)
LogitsTrain Time used: 4 	 Loss: 17.723
[Eval] Valid Acc. : 54.06% 	 (29266/54138)
[Eval] Test Acc. : 52.57% 	 (29928/56926)
LogitsTrain Time used: 4 	 Loss: 19.021
[Eval] Valid Acc. : 54.14% 	 (29309/54138)
[Eval] Test Acc. : 52.64% 	 (29964/56926)
LogitsTrain Time used: 4 	 Loss: 17.191
[Eval] Valid Acc. : 54.07% 	 (29273/54138)
[Eval] Test Acc. : 52.66% 	 (29975/56926)
LogitsTrain Time used: 4 	 Loss: 16.475
[Eval] Valid Acc. : 54.08% 	 (29277/54138)
[Eval] Test Acc. : 52.72% 	 (30012/56926)
LogitsTrain Time used: 4 	 Loss: 16.566
[Eval] Valid Acc. : 54.20% 	 (29341/54138)
[Eval] Test Acc. : 52.71% 	 (30008/56926)
LogitsTrain Time used: 4 	 Loss: 16.879
[Eval] Valid Acc. : 54.14% 	 (29309/54138)
[Eval] Test Acc. : 52.66% 	 (29980/56926)
LogitsTrain Time used: 4 	 Loss: 16.140
[Eval] Valid Acc. : 54.19% 	 (29338/54138)
[Eval] Test Acc. : 52.78% 	 (30046/56926)
LogitsTrain Time used: 4 	 Loss: 15.515
[Eval] Valid Acc. : 54.19% 	 (29336/54138)
[Eval] Test Acc. : 52.75% 	 (30031/56926)
LogitsTrain Time used: 4 	 Loss: 15.722
[Eval] Valid Acc. : 54.23% 	 (29359/54138)
[Eval] Test Acc. : 52.69% 	 (29995/56926)
LogitsTrain Time used: 4 	 Loss: 16.822
[Eval] Valid Acc. : 54.19% 	 (29340/54138)
[Eval] Test Acc. : 52.79% 	 (30053/56926)
LogitsTrain Time used: 4 	 Loss: 15.285
[Eval] Valid Acc. : 54.20% 	 (29344/54138)
[Eval] Test Acc. : 52.87% 	 (30096/56926)
LogitsTrain Time used: 4 	 Loss: 14.824
[Eval] Valid Acc. : 54.30% 	 (29395/54138)
[Eval] Test Acc. : 52.84% 	 (30078/56926)
LogitsTrain Time used: 4 	 Loss: 15.224
[Eval] Valid Acc. : 54.39% 	 (29448/54138)
[Eval] Test Acc. : 52.84% 	 (30081/56926)
LogitsTrain Time used: 4 	 Loss: 15.911
[Eval] Valid Acc. : 54.24% 	 (29364/54138)
[Eval] Test Acc. : 52.84% 	 (30079/56926)
LogitsTrain Time used: 4 	 Loss: 14.670
[Eval] Valid Acc. : 54.29% 	 (29390/54138)
[Eval] Test Acc. : 52.88% 	 (30102/56926)
LogitsTrain Time used: 4 	 Loss: 14.260
[Eval] Valid Acc. : 54.28% 	 (29384/54138)
[Eval] Test Acc. : 52.91% 	 (30120/56926)
LogitsTrain Time used: 4 	 Loss: 15.034
[Eval] Valid Acc. : 53.33% 	 (28871/54138)
[Eval] Test Acc. : 51.92% 	 (29558/56926)
LogitsTrain Time used: 4 	 Loss: 18.801
[Eval] Valid Acc. : 54.24% 	 (29365/54138)
[Eval] Test Acc. : 52.83% 	 (30073/56926)
LogitsTrain Time used: 4 	 Loss: 14.353
[Eval] Valid Acc. : 54.25% 	 (29368/54138)
[Eval] Test Acc. : 52.89% 	 (30111/56926)
LogitsTrain Time used: 4 	 Loss: 13.976
[Eval] Valid Acc. : 54.30% 	 (29396/54138)
[Eval] Test Acc. : 52.95% 	 (30145/56926)
LogitsTrain Time used: 4 	 Loss: 14.349
[Eval] Valid Acc. : 54.20% 	 (29344/54138)
