========CONFIG===========
part_labeled =  0.3
temp =  200.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1368.991
Using the default mapping tsv
[Eval] Valid Acc. : 30.48% 	 (16501/54138)
[Eval] Test Acc. : 28.78% 	 (16385/56926)
LogitsTrain Time used: 4 	 Loss: 705.417
[Eval] Valid Acc. : 43.55% 	 (23575/54138)
[Eval] Test Acc. : 41.89% 	 (23846/56926)
LogitsTrain Time used: 4 	 Loss: 373.367
[Eval] Valid Acc. : 56.23% 	 (30444/54138)
[Eval] Test Acc. : 55.39% 	 (31531/56926)
LogitsTrain Time used: 4 	 Loss: 252.716
[Eval] Valid Acc. : 60.32% 	 (32658/54138)
[Eval] Test Acc. : 59.58% 	 (33917/56926)
LogitsTrain Time used: 4 	 Loss: 224.945
[Eval] Valid Acc. : 60.23% 	 (32606/54138)
[Eval] Test Acc. : 59.48% 	 (33858/56926)
LogitsTrain Time used: 4 	 Loss: 210.924
[Eval] Valid Acc. : 63.63% 	 (34450/54138)
[Eval] Test Acc. : 62.31% 	 (35472/56926)
LogitsTrain Time used: 4 	 Loss: 177.373
[Eval] Valid Acc. : 66.21% 	 (35847/54138)
[Eval] Test Acc. : 65.00% 	 (37003/56926)
LogitsTrain Time used: 4 	 Loss: 157.975
[Eval] Valid Acc. : 67.15% 	 (36351/54138)
[Eval] Test Acc. : 65.87% 	 (37495/56926)
LogitsTrain Time used: 4 	 Loss: 153.160
[Eval] Valid Acc. : 67.16% 	 (36358/54138)
[Eval] Test Acc. : 66.05% 	 (37600/56926)
LogitsTrain Time used: 4 	 Loss: 159.782
[Eval] Valid Acc. : 67.21% 	 (36388/54138)
[Eval] Test Acc. : 65.93% 	 (37530/56926)
LogitsTrain Time used: 4 	 Loss: 144.190
[Eval] Valid Acc. : 68.60% 	 (37140/54138)
[Eval] Test Acc. : 66.99% 	 (38134/56926)
LogitsTrain Time used: 4 	 Loss: 133.873
[Eval] Valid Acc. : 69.10% 	 (37410/54138)
[Eval] Test Acc. : 67.36% 	 (38343/56926)
LogitsTrain Time used: 4 	 Loss: 132.445
