========CONFIG===========
part_labeled =  0.03
temp =  10.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1098.793
Using the default mapping tsv
[Eval] Valid Acc. : 31.75% 	 (17190/54138)
[Eval] Test Acc. : 30.59% 	 (17415/56926)
LogitsTrain Time used: 14 	 Loss: 362.849
[Eval] Valid Acc. : 49.44% 	 (26768/54138)
[Eval] Test Acc. : 47.89% 	 (27263/56926)
LogitsTrain Time used: 15 	 Loss: 118.151
[Eval] Valid Acc. : 54.07% 	 (29275/54138)
[Eval] Test Acc. : 52.79% 	 (30050/56926)
LogitsTrain Time used: 15 	 Loss: 78.132
[Eval] Valid Acc. : 54.87% 	 (29703/54138)
[Eval] Test Acc. : 53.58% 	 (30502/56926)
LogitsTrain Time used: 15 	 Loss: 70.509
[Eval] Valid Acc. : 55.00% 	 (29778/54138)
[Eval] Test Acc. : 53.67% 	 (30554/56926)
LogitsTrain Time used: 15 	 Loss: 81.496
[Eval] Valid Acc. : 54.65% 	 (29587/54138)
[Eval] Test Acc. : 53.60% 	 (30514/56926)
LogitsTrain Time used: 15 	 Loss: 62.510
[Eval] Valid Acc. : 56.15% 	 (30401/54138)
[Eval] Test Acc. : 54.86% 	 (31232/56926)
LogitsTrain Time used: 15 	 Loss: 51.561
[Eval] Valid Acc. : 56.39% 	 (30527/54138)
[Eval] Test Acc. : 54.99% 	 (31302/56926)
LogitsTrain Time used: 15 	 Loss: 49.652
[Eval] Valid Acc. : 56.52% 	 (30598/54138)
[Eval] Test Acc. : 55.10% 	 (31364/56926)
LogitsTrain Time used: 15 	 Loss: 47.858
[Eval] Valid Acc. : 56.78% 	 (30739/54138)
[Eval] Test Acc. : 55.31% 	 (31488/56926)
LogitsTrain Time used: 15 	 Loss: 44.681
[Eval] Valid Acc. : 56.95% 	 (30834/54138)
[Eval] Test Acc. : 55.51% 	 (31599/56926)
LogitsTrain Time used: 15 	 Loss: 42.157
[Eval] Valid Acc. : 56.99% 	 (30855/54138)
[Eval] Test Acc. : 55.63% 	 (31666/56926)
LogitsTrain Time used: 15 	 Loss: 41.652
[Eval] Valid Acc. : 56.87% 	 (30787/54138)
[Eval] Test Acc. : 55.37% 	 (31521/56926)
LogitsTrain Time used: 14 	 Loss: 42.220
[Eval] Valid Acc. : 57.05% 	 (30887/54138)
[Eval] Test Acc. : 55.52% 	 (31606/56926)
LogitsTrain Time used: 15 	 Loss: 39.635
[Eval] Valid Acc. : 57.17% 	 (30951/54138)
[Eval] Test Acc. : 55.72% 	 (31722/56926)
LogitsTrain Time used: 15 	 Loss: 37.904
[Eval] Valid Acc. : 57.24% 	 (30991/54138)
[Eval] Test Acc. : 55.79% 	 (31757/56926)
LogitsTrain Time used: 15 	 Loss: 38.024
[Eval] Valid Acc. : 56.89% 	 (30798/54138)
[Eval] Test Acc. : 55.49% 	 (31587/56926)
LogitsTrain Time used: 15 	 Loss: 39.222
[Eval] Valid Acc. : 57.29% 	 (31018/54138)
[Eval] Test Acc. : 55.73% 	 (31725/56926)
LogitsTrain Time used: 15 	 Loss: 36.684
[Eval] Valid Acc. : 57.25% 	 (30993/54138)
[Eval] Test Acc. : 55.85% 	 (31795/56926)
LogitsTrain Time used: 15 	 Loss: 35.226
[Eval] Valid Acc. : 57.34% 	 (31042/54138)
[Eval] Test Acc. : 55.98% 	 (31865/56926)
LogitsTrain Time used: 15 	 Loss: 35.817
[Eval] Valid Acc. : 57.15% 	 (30941/54138)
[Eval] Test Acc. : 55.72% 	 (31720/56926)
LogitsTrain Time used: 14 	 Loss: 38.058
[Eval] Valid Acc. : 57.24% 	 (30988/54138)
[Eval] Test Acc. : 55.96% 	 (31853/56926)
LogitsTrain Time used: 14 	 Loss: 34.607
[Eval] Valid Acc. : 57.41% 	 (31081/54138)
[Eval] Test Acc. : 56.00% 	 (31881/56926)
LogitsTrain Time used: 15 	 Loss: 33.517
[Eval] Valid Acc. : 57.47% 	 (31113/54138)
[Eval] Test Acc. : 56.02% 	 (31889/56926)
LogitsTrain Time used: 15 	 Loss: 34.155
[Eval] Valid Acc. : 57.41% 	 (31083/54138)
[Eval] Test Acc. : 55.85% 	 (31795/56926)
LogitsTrain Time used: 15 	 Loss: 34.732
[Eval] Valid Acc. : 57.30% 	 (31021/54138)
[Eval] Test Acc. : 55.99% 	 (31872/56926)
LogitsTrain Time used: 15 	 Loss: 32.971
[Eval] Valid Acc. : 57.53% 	 (31143/54138)
[Eval] Test Acc. : 56.11% 	 (31941/56926)
LogitsTrain Time used: 15 	 Loss: 32.013
[Eval] Valid Acc. : 57.43% 	 (31094/54138)
[Eval] Test Acc. : 56.06% 	 (31912/56926)
LogitsTrain Time used: 15 	 Loss: 32.869
[Eval] Valid Acc. : 57.09% 	 (30906/54138)
[Eval] Test Acc. : 55.53% 	 (31612/56926)
LogitsTrain Time used: 15 	 Loss: 37.755
[Eval] Valid Acc. : 57.46% 	 (31107/54138)
[Eval] Test Acc. : 56.13% 	 (31952/56926)
LogitsTrain Time used: 15 	 Loss: 31.878
[Eval] Valid Acc. : 57.60% 	 (31183/54138)
[Eval] Test Acc. : 56.17% 	 (31977/56926)
LogitsTrain Time used: 15 	 Loss: 31.149
[Eval] Valid Acc. : 57.49% 	 (31125/54138)
[Eval] Test Acc. : 56.00% 	 (31881/56926)
LogitsTrain Time used: 15 	 Loss: 31.848
[Eval] Valid Acc. : 57.34% 	 (31045/54138)
[Eval] Test Acc. : 55.86% 	 (31797/56926)
LogitsTrain Time used: 14 	 Loss: 33.436
[Eval] Valid Acc. : 57.53% 	 (31144/54138)
[Eval] Test Acc. : 56.19% 	 (31987/56926)
LogitsTrain Time used: 15 	 Loss: 30.606
[Eval] Valid Acc. : 57.62% 	 (31195/54138)
[Eval] Test Acc. : 56.19% 	 (31988/56926)
LogitsTrain Time used: 15 	 Loss: 30.195
[Eval] Valid Acc. : 57.50% 	 (31131/54138)
[Eval] Test Acc. : 56.09% 	 (31929/56926)
LogitsTrain Time used: 15 	 Loss: 31.451
[Eval] Valid Acc. : 57.01% 	 (30862/54138)
[Eval] Test Acc. : 55.34% 	 (31505/56926)
LogitsTrain Time used: 15 	 Loss: 33.386
[Eval] Valid Acc. : 57.58% 	 (31172/54138)
[Eval] Test Acc. : 56.22% 	 (32004/56926)
LogitsTrain Time used: 15 	 Loss: 29.764
[Eval] Valid Acc. : 57.61% 	 (31187/54138)
[Eval] Test Acc. : 56.12% 	 (31945/56926)
LogitsTrain Time used: 15 	 Loss: 29.479
[Eval] Valid Acc. : 57.50% 	 (31128/54138)
[Eval] Test Acc. : 56.15% 	 (31963/56926)
LogitsTrain Time used: 15 	 Loss: 31.161
[Eval] Valid Acc. : 56.79% 	 (30745/54138)
[Eval] Test Acc. : 55.31% 	 (31488/56926)
LogitsTrain Time used: 14 	 Loss: 32.074
[Eval] Valid Acc. : 57.65% 	 (31211/54138)
[Eval] Test Acc. : 56.18% 	 (31982/56926)
LogitsTrain Time used: 14 	 Loss: 29.074
[Eval] Valid Acc. : 57.62% 	 (31195/54138)
[Eval] Test Acc. : 56.12% 	 (31949/56926)
LogitsTrain Time used: 15 	 Loss: 28.917
[Eval] Valid Acc. : 57.50% 	 (31128/54138)
[Eval] Test Acc. : 56.17% 	 (31975/56926)
LogitsTrain Time used: 15 	 Loss: 30.247
[Eval] Valid Acc. : 57.30% 	 (31022/54138)
[Eval] Test Acc. : 55.83% 	 (31780/56926)
LogitsTrain Time used: 15 	 Loss: 29.891
[Eval] Valid Acc. : 57.68% 	 (31228/54138)
[Eval] Test Acc. : 56.25% 	 (32020/56926)
LogitsTrain Time used: 15 	 Loss: 28.338
[Eval] Valid Acc. : 57.65% 	 (31213/54138)
[Eval] Test Acc. : 56.17% 	 (31973/56926)
LogitsTrain Time used: 15 	 Loss: 28.370
[Eval] Valid Acc. : 57.58% 	 (31172/54138)
[Eval] Test Acc. : 56.22% 	 (32002/56926)
LogitsTrain Time used: 15 	 Loss: 30.358
[Eval] Valid Acc. : 57.51% 	 (31134/54138)
[Eval] Test Acc. : 56.14% 	 (31961/56926)
LogitsTrain Time used: 15 	 Loss: 28.975
[Eval] Valid Acc. : 57.65% 	 (31210/54138)
[Eval] Test Acc. : 56.23% 	 (32008/56926)
Finish training student!
[Result][Student] Best epoch : 45 	Valid. Acc. : 57.6822% 	 Test Acc.: 56.2485%
