========CONFIG===========
part_labeled =  0.1
temp =  6.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2242.492
Using the default mapping tsv
[Eval] Valid Acc. : 33.29% 	 (18024/54138)
[Eval] Test Acc. : 32.09% 	 (18266/56926)
LogitsTrain Time used: 15 	 Loss: 953.853
[Eval] Valid Acc. : 50.03% 	 (27087/54138)
[Eval] Test Acc. : 49.69% 	 (28284/56926)
LogitsTrain Time used: 15 	 Loss: 501.090
[Eval] Valid Acc. : 60.38% 	 (32691/54138)
[Eval] Test Acc. : 59.78% 	 (34030/56926)
LogitsTrain Time used: 15 	 Loss: 346.950
[Eval] Valid Acc. : 62.75% 	 (33971/54138)
[Eval] Test Acc. : 61.65% 	 (35097/56926)
LogitsTrain Time used: 15 	 Loss: 314.714
[Eval] Valid Acc. : 63.30% 	 (34267/54138)
[Eval] Test Acc. : 62.41% 	 (35528/56926)
LogitsTrain Time used: 15 	 Loss: 304.306
[Eval] Valid Acc. : 64.57% 	 (34955/54138)
[Eval] Test Acc. : 63.51% 	 (36151/56926)
LogitsTrain Time used: 15 	 Loss: 261.549
[Eval] Valid Acc. : 65.75% 	 (35598/54138)
[Eval] Test Acc. : 64.25% 	 (36574/56926)
LogitsTrain Time used: 15 	 Loss: 234.689
[Eval] Valid Acc. : 66.57% 	 (36040/54138)
[Eval] Test Acc. : 64.98% 	 (36993/56926)
LogitsTrain Time used: 14 	 Loss: 228.617
[Eval] Valid Acc. : 66.23% 	 (35854/54138)
[Eval] Test Acc. : 64.85% 	 (36917/56926)
LogitsTrain Time used: 15 	 Loss: 239.376
[Eval] Valid Acc. : 66.43% 	 (35965/54138)
[Eval] Test Acc. : 65.37% 	 (37214/56926)
LogitsTrain Time used: 14 	 Loss: 217.648
[Eval] Valid Acc. : 67.12% 	 (36337/54138)
[Eval] Test Acc. : 65.51% 	 (37291/56926)
LogitsTrain Time used: 15 	 Loss: 202.686
[Eval] Valid Acc. : 67.59% 	 (36591/54138)
[Eval] Test Acc. : 65.98% 	 (37557/56926)
LogitsTrain Time used: 15 	 Loss: 202.022
[Eval] Valid Acc. : 66.91% 	 (36222/54138)
[Eval] Test Acc. : 65.39% 	 (37226/56926)
LogitsTrain Time used: 15 	 Loss: 212.971
[Eval] Valid Acc. : 67.25% 	 (36408/54138)
[Eval] Test Acc. : 65.96% 	 (37546/56926)
LogitsTrain Time used: 15 	 Loss: 197.867
[Eval] Valid Acc. : 67.75% 	 (36678/54138)
[Eval] Test Acc. : 65.76% 	 (37434/56926)
LogitsTrain Time used: 15 	 Loss: 186.596
[Eval] Valid Acc. : 67.90% 	 (36762/54138)
[Eval] Test Acc. : 66.29% 	 (37735/56926)
LogitsTrain Time used: 15 	 Loss: 187.773
[Eval] Valid Acc. : 67.57% 	 (36583/54138)
[Eval] Test Acc. : 65.67% 	 (37386/56926)
LogitsTrain Time used: 15 	 Loss: 193.847
[Eval] Valid Acc. : 67.29% 	 (36427/54138)
[Eval] Test Acc. : 66.07% 	 (37613/56926)
LogitsTrain Time used: 15 	 Loss: 189.336
[Eval] Valid Acc. : 68.01% 	 (36817/54138)
[Eval] Test Acc. : 66.18% 	 (37672/56926)
LogitsTrain Time used: 14 	 Loss: 176.747
[Eval] Valid Acc. : 68.13% 	 (36882/54138)
[Eval] Test Acc. : 66.19% 	 (37677/56926)
LogitsTrain Time used: 15 	 Loss: 179.392
[Eval] Valid Acc. : 67.91% 	 (36767/54138)
[Eval] Test Acc. : 65.97% 	 (37556/56926)
LogitsTrain Time used: 15 	 Loss: 184.118
[Eval] Valid Acc. : 67.94% 	 (36781/54138)
[Eval] Test Acc. : 66.29% 	 (37737/56926)
LogitsTrain Time used: 15 	 Loss: 175.332
[Eval] Valid Acc. : 68.35% 	 (37006/54138)
[Eval] Test Acc. : 66.50% 	 (37857/56926)
LogitsTrain Time used: 15 	 Loss: 168.430
[Eval] Valid Acc. : 68.19% 	 (36916/54138)
[Eval] Test Acc. : 66.15% 	 (37656/56926)
LogitsTrain Time used: 15 	 Loss: 173.901
[Eval] Valid Acc. : 67.79% 	 (36700/54138)
[Eval] Test Acc. : 66.07% 	 (37609/56926)
LogitsTrain Time used: 14 	 Loss: 181.962
[Eval] Valid Acc. : 67.02% 	 (36282/54138)
[Eval] Test Acc. : 65.45% 	 (37256/56926)
LogitsTrain Time used: 15 	 Loss: 169.578
[Eval] Valid Acc. : 68.57% 	 (37123/54138)
[Eval] Test Acc. : 66.64% 	 (37933/56926)
LogitsTrain Time used: 15 	 Loss: 163.094
[Eval] Valid Acc. : 68.32% 	 (36985/54138)
[Eval] Test Acc. : 66.47% 	 (37840/56926)
LogitsTrain Time used: 14 	 Loss: 170.166
[Eval] Valid Acc. : 67.83% 	 (36724/54138)
[Eval] Test Acc. : 66.02% 	 (37581/56926)
LogitsTrain Time used: 14 	 Loss: 179.093
[Eval] Valid Acc. : 67.71% 	 (36658/54138)
[Eval] Test Acc. : 66.15% 	 (37656/56926)
LogitsTrain Time used: 14 	 Loss: 163.777
[Eval] Valid Acc. : 68.62% 	 (37148/54138)
[Eval] Test Acc. : 66.82% 	 (38040/56926)
LogitsTrain Time used: 15 	 Loss: 159.473
[Eval] Valid Acc. : 68.38% 	 (37018/54138)
[Eval] Test Acc. : 66.60% 	 (37914/56926)
LogitsTrain Time used: 15 	 Loss: 166.142
[Eval] Valid Acc. : 68.08% 	 (36855/54138)
[Eval] Test Acc. : 66.24% 	 (37707/56926)
LogitsTrain Time used: 15 	 Loss: 168.979
[Eval] Valid Acc. : 67.82% 	 (36717/54138)
[Eval] Test Acc. : 66.41% 	 (37803/56926)
LogitsTrain Time used: 15 	 Loss: 159.188
[Eval] Valid Acc. : 68.80% 	 (37247/54138)
[Eval] Test Acc. : 66.99% 	 (38133/56926)
LogitsTrain Time used: 15 	 Loss: 155.793
[Eval] Valid Acc. : 68.38% 	 (37022/54138)
[Eval] Test Acc. : 66.72% 	 (37983/56926)
LogitsTrain Time used: 15 	 Loss: 165.912
[Eval] Valid Acc. : 67.91% 	 (36764/54138)
[Eval] Test Acc. : 66.11% 	 (37631/56926)
LogitsTrain Time used: 15 	 Loss: 167.196
[Eval] Valid Acc. : 68.09% 	 (36863/54138)
[Eval] Test Acc. : 66.56% 	 (37889/56926)
LogitsTrain Time used: 15 	 Loss: 155.791
[Eval] Valid Acc. : 68.78% 	 (37234/54138)
[Eval] Test Acc. : 67.13% 	 (38214/56926)
LogitsTrain Time used: 15 	 Loss: 153.323
[Eval] Valid Acc. : 68.35% 	 (37006/54138)
[Eval] Test Acc. : 66.84% 	 (38051/56926)
LogitsTrain Time used: 15 	 Loss: 162.009
[Eval] Valid Acc. : 67.68% 	 (36643/54138)
[Eval] Test Acc. : 65.88% 	 (37504/56926)
LogitsTrain Time used: 15 	 Loss: 162.751
[Eval] Valid Acc. : 68.35% 	 (37004/54138)
[Eval] Test Acc. : 66.78% 	 (38013/56926)
LogitsTrain Time used: 15 	 Loss: 151.894
[Eval] Valid Acc. : 68.80% 	 (37246/54138)
[Eval] Test Acc. : 67.09% 	 (38194/56926)
LogitsTrain Time used: 15 	 Loss: 151.324
[Eval] Valid Acc. : 68.25% 	 (36951/54138)
[Eval] Test Acc. : 66.86% 	 (38061/56926)
LogitsTrain Time used: 15 	 Loss: 159.394
[Eval] Valid Acc. : 68.43% 	 (37045/54138)
[Eval] Test Acc. : 66.87% 	 (38069/56926)
LogitsTrain Time used: 15 	 Loss: 156.286
[Eval] Valid Acc. : 68.20% 	 (36920/54138)
[Eval] Test Acc. : 66.74% 	 (37992/56926)
LogitsTrain Time used: 15 	 Loss: 148.443
[Eval] Valid Acc. : 68.78% 	 (37235/54138)
[Eval] Test Acc. : 67.07% 	 (38178/56926)
LogitsTrain Time used: 15 	 Loss: 149.309
[Eval] Valid Acc. : 68.12% 	 (36880/54138)
[Eval] Test Acc. : 66.75% 	 (37999/56926)
LogitsTrain Time used: 14 	 Loss: 155.732
[Eval] Valid Acc. : 68.62% 	 (37148/54138)
[Eval] Test Acc. : 67.02% 	 (38151/56926)
LogitsTrain Time used: 14 	 Loss: 152.020
[Eval] Valid Acc. : 68.18% 	 (36909/54138)
