========CONFIG===========
part_labeled =  0.01
temp =  4.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1229.080
Using the default mapping tsv
[Eval] Valid Acc. : 34.98% 	 (18940/54138)
[Eval] Test Acc. : 33.49% 	 (19064/56926)
LogitsTrain Time used: 15 	 Loss: 266.702
[Eval] Valid Acc. : 49.36% 	 (26722/54138)
[Eval] Test Acc. : 47.41% 	 (26988/56926)
LogitsTrain Time used: 15 	 Loss: 72.043
[Eval] Valid Acc. : 52.27% 	 (28298/54138)
[Eval] Test Acc. : 50.71% 	 (28870/56926)
LogitsTrain Time used: 15 	 Loss: 47.340
[Eval] Valid Acc. : 53.02% 	 (28702/54138)
[Eval] Test Acc. : 51.59% 	 (29368/56926)
LogitsTrain Time used: 14 	 Loss: 42.591
[Eval] Valid Acc. : 53.11% 	 (28751/54138)
[Eval] Test Acc. : 51.55% 	 (29343/56926)
LogitsTrain Time used: 14 	 Loss: 40.497
[Eval] Valid Acc. : 53.02% 	 (28703/54138)
[Eval] Test Acc. : 51.49% 	 (29309/56926)
LogitsTrain Time used: 14 	 Loss: 34.194
[Eval] Valid Acc. : 53.75% 	 (29099/54138)
[Eval] Test Acc. : 52.20% 	 (29718/56926)
LogitsTrain Time used: 14 	 Loss: 30.566
[Eval] Valid Acc. : 53.80% 	 (29128/54138)
[Eval] Test Acc. : 52.48% 	 (29873/56926)
LogitsTrain Time used: 15 	 Loss: 29.662
[Eval] Valid Acc. : 54.00% 	 (29235/54138)
[Eval] Test Acc. : 52.38% 	 (29818/56926)
LogitsTrain Time used: 15 	 Loss: 32.350
[Eval] Valid Acc. : 53.94% 	 (29204/54138)
[Eval] Test Acc. : 52.23% 	 (29733/56926)
LogitsTrain Time used: 15 	 Loss: 28.674
[Eval] Valid Acc. : 54.11% 	 (29293/54138)
[Eval] Test Acc. : 52.70% 	 (29999/56926)
LogitsTrain Time used: 14 	 Loss: 26.122
[Eval] Valid Acc. : 54.23% 	 (29358/54138)
[Eval] Test Acc. : 52.77% 	 (30041/56926)
LogitsTrain Time used: 14 	 Loss: 25.686
[Eval] Valid Acc. : 54.35% 	 (29423/54138)
[Eval] Test Acc. : 52.81% 	 (30063/56926)
LogitsTrain Time used: 14 	 Loss: 27.763
[Eval] Valid Acc. : 54.23% 	 (29360/54138)
[Eval] Test Acc. : 52.67% 	 (29984/56926)
LogitsTrain Time used: 14 	 Loss: 25.620
[Eval] Valid Acc. : 54.37% 	 (29437/54138)
[Eval] Test Acc. : 52.94% 	 (30134/56926)
LogitsTrain Time used: 15 	 Loss: 23.372
[Eval] Valid Acc. : 54.34% 	 (29421/54138)
[Eval] Test Acc. : 52.88% 	 (30101/56926)
LogitsTrain Time used: 15 	 Loss: 23.390
[Eval] Valid Acc. : 54.69% 	 (29606/54138)
[Eval] Test Acc. : 52.97% 	 (30154/56926)
LogitsTrain Time used: 15 	 Loss: 24.645
[Eval] Valid Acc. : 54.54% 	 (29526/54138)
