========CONFIG===========
part_labeled =  0.05
temp =  200.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1042.167
Using the default mapping tsv
[Eval] Valid Acc. : 29.04% 	 (15721/54138)
[Eval] Test Acc. : 27.33% 	 (15559/56926)
LogitsTrain Time used: 4 	 Loss: 362.037
[Eval] Valid Acc. : 47.48% 	 (25704/54138)
[Eval] Test Acc. : 45.71% 	 (26021/56926)
LogitsTrain Time used: 4 	 Loss: 120.761
[Eval] Valid Acc. : 56.56% 	 (30623/54138)
[Eval] Test Acc. : 55.17% 	 (31407/56926)
LogitsTrain Time used: 4 	 Loss: 78.058
[Eval] Valid Acc. : 58.19% 	 (31505/54138)
[Eval] Test Acc. : 56.60% 	 (32219/56926)
LogitsTrain Time used: 4 	 Loss: 70.390
[Eval] Valid Acc. : 58.95% 	 (31913/54138)
[Eval] Test Acc. : 57.42% 	 (32685/56926)
LogitsTrain Time used: 4 	 Loss: 69.873
[Eval] Valid Acc. : 59.50% 	 (32213/54138)
[Eval] Test Acc. : 57.89% 	 (32954/56926)
LogitsTrain Time used: 4 	 Loss: 57.051
[Eval] Valid Acc. : 60.68% 	 (32853/54138)
[Eval] Test Acc. : 58.79% 	 (33469/56926)
LogitsTrain Time used: 4 	 Loss: 49.874
[Eval] Valid Acc. : 61.09% 	 (33075/54138)
[Eval] Test Acc. : 59.13% 	 (33658/56926)
LogitsTrain Time used: 4 	 Loss: 48.194
[Eval] Valid Acc. : 60.89% 	 (32967/54138)
[Eval] Test Acc. : 58.92% 	 (33541/56926)
LogitsTrain Time used: 4 	 Loss: 47.759
[Eval] Valid Acc. : 60.89% 	 (32966/54138)
[Eval] Test Acc. : 59.14% 	 (33664/56926)
LogitsTrain Time used: 4 	 Loss: 44.806
[Eval] Valid Acc. : 61.54% 	 (33315/54138)
[Eval] Test Acc. : 59.52% 	 (33883/56926)
LogitsTrain Time used: 4 	 Loss: 41.816
[Eval] Valid Acc. : 61.69% 	 (33397/54138)
[Eval] Test Acc. : 59.76% 	 (34019/56926)
LogitsTrain Time used: 4 	 Loss: 41.432
[Eval] Valid Acc. : 61.58% 	 (33338/54138)
[Eval] Test Acc. : 59.56% 	 (33903/56926)
LogitsTrain Time used: 4 	 Loss: 43.577
[Eval] Valid Acc. : 61.89% 	 (33504/54138)
[Eval] Test Acc. : 59.93% 	 (34113/56926)
LogitsTrain Time used: 4 	 Loss: 39.618
[Eval] Valid Acc. : 61.87% 	 (33496/54138)
[Eval] Test Acc. : 59.94% 	 (34119/56926)
LogitsTrain Time used: 4 	 Loss: 37.775
[Eval] Valid Acc. : 61.93% 	 (33525/54138)
[Eval] Test Acc. : 60.04% 	 (34178/56926)
LogitsTrain Time used: 4 	 Loss: 38.004
[Eval] Valid Acc. : 61.92% 	 (33521/54138)
[Eval] Test Acc. : 59.92% 	 (34109/56926)
LogitsTrain Time used: 4 	 Loss: 40.220
[Eval] Valid Acc. : 62.10% 	 (33621/54138)
[Eval] Test Acc. : 60.29% 	 (34320/56926)
LogitsTrain Time used: 4 	 Loss: 36.657
[Eval] Valid Acc. : 62.03% 	 (33584/54138)
[Eval] Test Acc. : 60.10% 	 (34215/56926)
LogitsTrain Time used: 4 	 Loss: 35.230
[Eval] Valid Acc. : 62.09% 	 (33612/54138)
[Eval] Test Acc. : 60.17% 	 (34255/56926)
LogitsTrain Time used: 4 	 Loss: 35.989
[Eval] Valid Acc. : 61.81% 	 (33460/54138)
[Eval] Test Acc. : 59.95% 	 (34126/56926)
LogitsTrain Time used: 4 	 Loss: 38.469
[Eval] Valid Acc. : 62.06% 	 (33597/54138)
[Eval] Test Acc. : 60.26% 	 (34301/56926)
LogitsTrain Time used: 4 	 Loss: 34.809
