========CONFIG===========
part_labeled =  0.01
temp =  200.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 889.864
Using the default mapping tsv
[Eval] Valid Acc. : 33.04% 	 (17885/54138)
[Eval] Test Acc. : 31.72% 	 (18055/56926)
LogitsTrain Time used: 4 	 Loss: 201.672
[Eval] Valid Acc. : 46.79% 	 (25331/54138)
[Eval] Test Acc. : 44.78% 	 (25494/56926)
LogitsTrain Time used: 4 	 Loss: 54.148
[Eval] Valid Acc. : 51.83% 	 (28062/54138)
[Eval] Test Acc. : 50.13% 	 (28536/56926)
LogitsTrain Time used: 4 	 Loss: 34.201
[Eval] Valid Acc. : 52.39% 	 (28362/54138)
[Eval] Test Acc. : 50.82% 	 (28931/56926)
LogitsTrain Time used: 4 	 Loss: 31.007
[Eval] Valid Acc. : 52.90% 	 (28641/54138)
[Eval] Test Acc. : 51.31% 	 (29206/56926)
LogitsTrain Time used: 4 	 Loss: 31.403
[Eval] Valid Acc. : 53.36% 	 (28889/54138)
[Eval] Test Acc. : 51.91% 	 (29551/56926)
LogitsTrain Time used: 4 	 Loss: 25.293
[Eval] Valid Acc. : 53.50% 	 (28963/54138)
[Eval] Test Acc. : 51.81% 	 (29493/56926)
LogitsTrain Time used: 4 	 Loss: 22.552
[Eval] Valid Acc. : 53.46% 	 (28941/54138)
[Eval] Test Acc. : 51.94% 	 (29570/56926)
LogitsTrain Time used: 4 	 Loss: 21.876
[Eval] Valid Acc. : 53.71% 	 (29077/54138)
[Eval] Test Acc. : 52.03% 	 (29618/56926)
LogitsTrain Time used: 4 	 Loss: 21.661
[Eval] Valid Acc. : 53.63% 	 (29033/54138)
[Eval] Test Acc. : 51.74% 	 (29451/56926)
LogitsTrain Time used: 4 	 Loss: 21.954
[Eval] Valid Acc. : 53.88% 	 (29168/54138)
[Eval] Test Acc. : 52.20% 	 (29718/56926)
LogitsTrain Time used: 4 	 Loss: 19.077
[Eval] Valid Acc. : 53.90% 	 (29179/54138)
[Eval] Test Acc. : 52.25% 	 (29743/56926)
LogitsTrain Time used: 4 	 Loss: 18.893
[Eval] Valid Acc. : 54.04% 	 (29258/54138)
[Eval] Test Acc. : 52.37% 	 (29810/56926)
LogitsTrain Time used: 4 	 Loss: 20.035
[Eval] Valid Acc. : 54.15% 	 (29318/54138)
[Eval] Test Acc. : 52.28% 	 (29760/56926)
LogitsTrain Time used: 4 	 Loss: 18.705
[Eval] Valid Acc. : 54.07% 	 (29272/54138)
[Eval] Test Acc. : 52.48% 	 (29875/56926)
LogitsTrain Time used: 4 	 Loss: 17.211
[Eval] Valid Acc. : 54.11% 	 (29296/54138)
[Eval] Test Acc. : 52.50% 	 (29887/56926)
LogitsTrain Time used: 4 	 Loss: 17.181
[Eval] Valid Acc. : 54.12% 	 (29300/54138)
[Eval] Test Acc. : 52.46% 	 (29864/56926)
LogitsTrain Time used: 4 	 Loss: 17.559
[Eval] Valid Acc. : 54.20% 	 (29341/54138)
[Eval] Test Acc. : 52.40% 	 (29828/56926)
LogitsTrain Time used: 4 	 Loss: 16.776
[Eval] Valid Acc. : 54.21% 	 (29346/54138)
[Eval] Test Acc. : 52.63% 	 (29963/56926)
LogitsTrain Time used: 4 	 Loss: 15.951
[Eval] Valid Acc. : 54.19% 	 (29338/54138)
[Eval] Test Acc. : 52.66% 	 (29977/56926)
LogitsTrain Time used: 4 	 Loss: 16.024
[Eval] Valid Acc. : 54.23% 	 (29361/54138)
[Eval] Test Acc. : 52.59% 	 (29937/56926)
LogitsTrain Time used: 4 	 Loss: 16.542
[Eval] Valid Acc. : 54.19% 	 (29340/54138)
[Eval] Test Acc. : 52.67% 	 (29984/56926)
LogitsTrain Time used: 4 	 Loss: 15.542
[Eval] Valid Acc. : 54.27% 	 (29383/54138)
[Eval] Test Acc. : 52.65% 	 (29973/56926)
LogitsTrain Time used: 4 	 Loss: 15.056
[Eval] Valid Acc. : 54.24% 	 (29365/54138)
[Eval] Test Acc. : 52.67% 	 (29985/56926)
LogitsTrain Time used: 4 	 Loss: 15.262
[Eval] Valid Acc. : 54.24% 	 (29364/54138)
[Eval] Test Acc. : 52.63% 	 (29963/56926)
LogitsTrain Time used: 4 	 Loss: 16.462
[Eval] Valid Acc. : 54.23% 	 (29361/54138)
[Eval] Test Acc. : 52.66% 	 (29975/56926)
LogitsTrain Time used: 4 	 Loss: 14.817
[Eval] Valid Acc. : 54.31% 	 (29404/54138)
[Eval] Test Acc. : 52.79% 	 (30051/56926)
LogitsTrain Time used: 4 	 Loss: 14.402
[Eval] Valid Acc. : 54.27% 	 (29379/54138)
[Eval] Test Acc. : 52.72% 	 (30013/56926)
LogitsTrain Time used: 4 	 Loss: 14.797
[Eval] Valid Acc. : 54.41% 	 (29457/54138)
[Eval] Test Acc. : 52.86% 	 (30090/56926)
LogitsTrain Time used: 4 	 Loss: 15.692
[Eval] Valid Acc. : 54.22% 	 (29351/54138)
[Eval] Test Acc. : 52.62% 	 (29955/56926)
LogitsTrain Time used: 4 	 Loss: 14.273
[Eval] Valid Acc. : 54.34% 	 (29417/54138)
[Eval] Test Acc. : 52.83% 	 (30072/56926)
LogitsTrain Time used: 4 	 Loss: 13.870
[Eval] Valid Acc. : 54.29% 	 (29391/54138)
[Eval] Test Acc. : 52.77% 	 (30040/56926)
LogitsTrain Time used: 4 	 Loss: 14.667
[Eval] Valid Acc. : 54.16% 	 (29321/54138)
[Eval] Test Acc. : 52.73% 	 (30015/56926)
LogitsTrain Time used: 4 	 Loss: 16.671
[Eval] Valid Acc. : 54.25% 	 (29369/54138)
[Eval] Test Acc. : 52.76% 	 (30033/56926)
LogitsTrain Time used: 4 	 Loss: 13.818
[Eval] Valid Acc. : 54.31% 	 (29401/54138)
[Eval] Test Acc. : 52.89% 	 (30111/56926)
LogitsTrain Time used: 4 	 Loss: 13.514
[Eval] Valid Acc. : 54.28% 	 (29388/54138)
[Eval] Test Acc. : 52.77% 	 (30038/56926)
LogitsTrain Time used: 4 	 Loss: 14.139
[Eval] Valid Acc. : 54.30% 	 (29395/54138)
[Eval] Test Acc. : 52.86% 	 (30091/56926)
LogitsTrain Time used: 4 	 Loss: 14.647
[Eval] Valid Acc. : 54.33% 	 (29412/54138)
[Eval] Test Acc. : 52.79% 	 (30052/56926)
LogitsTrain Time used: 4 	 Loss: 13.284
[Eval] Valid Acc. : 54.33% 	 (29414/54138)
[Eval] Test Acc. : 52.94% 	 (30136/56926)
LogitsTrain Time used: 4 	 Loss: 13.136
[Eval] Valid Acc. : 54.35% 	 (29423/54138)
[Eval] Test Acc. : 52.85% 	 (30087/56926)
LogitsTrain Time used: 4 	 Loss: 13.677
[Eval] Valid Acc. : 54.27% 	 (29382/54138)
