========CONFIG===========
part_labeled =  0.3
temp =  100.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 3 	 Loss: 1385.920
Using the default mapping tsv
[Eval] Valid Acc. : 30.67% 	 (16604/54138)
[Eval] Test Acc. : 29.06% 	 (16545/56926)
LogitsTrain Time used: 3 	 Loss: 662.882
[Eval] Valid Acc. : 46.97% 	 (25426/54138)
[Eval] Test Acc. : 46.34% 	 (26380/56926)
LogitsTrain Time used: 3 	 Loss: 332.470
[Eval] Valid Acc. : 58.20% 	 (31506/54138)
[Eval] Test Acc. : 57.39% 	 (32670/56926)
LogitsTrain Time used: 3 	 Loss: 234.412
[Eval] Valid Acc. : 61.68% 	 (33391/54138)
[Eval] Test Acc. : 60.86% 	 (34643/56926)
LogitsTrain Time used: 3 	 Loss: 211.808
[Eval] Valid Acc. : 62.55% 	 (33864/54138)
[Eval] Test Acc. : 61.93% 	 (35252/56926)
LogitsTrain Time used: 4 	 Loss: 206.154
[Eval] Valid Acc. : 63.48% 	 (34369/54138)
[Eval] Test Acc. : 62.54% 	 (35600/56926)
LogitsTrain Time used: 4 	 Loss: 175.147
[Eval] Valid Acc. : 66.46% 	 (35981/54138)
[Eval] Test Acc. : 65.40% 	 (37231/56926)
LogitsTrain Time used: 4 	 Loss: 154.091
[Eval] Valid Acc. : 67.45% 	 (36516/54138)
[Eval] Test Acc. : 66.15% 	 (37659/56926)
LogitsTrain Time used: 4 	 Loss: 149.895
[Eval] Valid Acc. : 67.61% 	 (36605/54138)
[Eval] Test Acc. : 66.21% 	 (37690/56926)
LogitsTrain Time used: 4 	 Loss: 157.216
[Eval] Valid Acc. : 67.21% 	 (36384/54138)
[Eval] Test Acc. : 65.88% 	 (37504/56926)
LogitsTrain Time used: 4 	 Loss: 141.484
[Eval] Valid Acc. : 68.61% 	 (37142/54138)
[Eval] Test Acc. : 67.26% 	 (38286/56926)
LogitsTrain Time used: 4 	 Loss: 131.575
[Eval] Valid Acc. : 69.12% 	 (37419/54138)
[Eval] Test Acc. : 67.67% 	 (38523/56926)
LogitsTrain Time used: 4 	 Loss: 130.461
[Eval] Valid Acc. : 68.88% 	 (37290/54138)
[Eval] Test Acc. : 67.43% 	 (38388/56926)
LogitsTrain Time used: 4 	 Loss: 136.291
[Eval] Valid Acc. : 68.36% 	 (37009/54138)
[Eval] Test Acc. : 67.20% 	 (38255/56926)
LogitsTrain Time used: 4 	 Loss: 126.263
[Eval] Valid Acc. : 69.67% 	 (37718/54138)
[Eval] Test Acc. : 68.13% 	 (38783/56926)
LogitsTrain Time used: 4 	 Loss: 119.760
[Eval] Valid Acc. : 69.87% 	 (37825/54138)
[Eval] Test Acc. : 68.47% 	 (38978/56926)
LogitsTrain Time used: 4 	 Loss: 120.261
[Eval] Valid Acc. : 69.41% 	 (37575/54138)
[Eval] Test Acc. : 67.81% 	 (38599/56926)
LogitsTrain Time used: 3 	 Loss: 126.460
[Eval] Valid Acc. : 69.47% 	 (37608/54138)
[Eval] Test Acc. : 68.30% 	 (38880/56926)
LogitsTrain Time used: 4 	 Loss: 117.226
[Eval] Valid Acc. : 70.32% 	 (38069/54138)
[Eval] Test Acc. : 68.70% 	 (39109/56926)
LogitsTrain Time used: 3 	 Loss: 112.527
[Eval] Valid Acc. : 70.45% 	 (38140/54138)
[Eval] Test Acc. : 68.86% 	 (39197/56926)
LogitsTrain Time used: 3 	 Loss: 114.486
[Eval] Valid Acc. : 69.55% 	 (37655/54138)
[Eval] Test Acc. : 68.27% 	 (38861/56926)
LogitsTrain Time used: 3 	 Loss: 119.895
[Eval] Valid Acc. : 69.88% 	 (37829/54138)
[Eval] Test Acc. : 68.14% 	 (38787/56926)
LogitsTrain Time used: 3 	 Loss: 112.139
[Eval] Valid Acc. : 70.68% 	 (38263/54138)
[Eval] Test Acc. : 69.11% 	 (39340/56926)
LogitsTrain Time used: 3 	 Loss: 107.625
[Eval] Valid Acc. : 70.68% 	 (38266/54138)
[Eval] Test Acc. : 69.08% 	 (39323/56926)
LogitsTrain Time used: 3 	 Loss: 110.251
[Eval] Valid Acc. : 69.33% 	 (37536/54138)
[Eval] Test Acc. : 68.18% 	 (38810/56926)
LogitsTrain Time used: 4 	 Loss: 116.734
[Eval] Valid Acc. : 70.50% 	 (38168/54138)
[Eval] Test Acc. : 69.12% 	 (39350/56926)
LogitsTrain Time used: 4 	 Loss: 106.975
[Eval] Valid Acc. : 70.95% 	 (38410/54138)
[Eval] Test Acc. : 69.46% 	 (39541/56926)
LogitsTrain Time used: 4 	 Loss: 103.975
[Eval] Valid Acc. : 70.93% 	 (38398/54138)
[Eval] Test Acc. : 69.17% 	 (39377/56926)
LogitsTrain Time used: 4 	 Loss: 107.257
[Eval] Valid Acc. : 69.41% 	 (37578/54138)
[Eval] Test Acc. : 68.02% 	 (38719/56926)
LogitsTrain Time used: 4 	 Loss: 110.116
[Eval] Valid Acc. : 70.91% 	 (38390/54138)
[Eval] Test Acc. : 69.27% 	 (39430/56926)
LogitsTrain Time used: 4 	 Loss: 103.308
[Eval] Valid Acc. : 71.10% 	 (38492/54138)
[Eval] Test Acc. : 69.57% 	 (39601/56926)
LogitsTrain Time used: 4 	 Loss: 100.993
[Eval] Valid Acc. : 71.08% 	 (38480/54138)
[Eval] Test Acc. : 69.39% 	 (39502/56926)
LogitsTrain Time used: 4 	 Loss: 105.961
[Eval] Valid Acc. : 69.72% 	 (37745/54138)
[Eval] Test Acc. : 68.15% 	 (38796/56926)
LogitsTrain Time used: 4 	 Loss: 107.639
[Eval] Valid Acc. : 70.95% 	 (38410/54138)
[Eval] Test Acc. : 69.40% 	 (39508/56926)
LogitsTrain Time used: 4 	 Loss: 100.599
[Eval] Valid Acc. : 71.33% 	 (38616/54138)
[Eval] Test Acc. : 69.67% 	 (39660/56926)
LogitsTrain Time used: 3 	 Loss: 98.887
[Eval] Valid Acc. : 71.19% 	 (38540/54138)
[Eval] Test Acc. : 69.48% 	 (39553/56926)
LogitsTrain Time used: 3 	 Loss: 105.899
[Eval] Valid Acc. : 69.92% 	 (37852/54138)
[Eval] Test Acc. : 68.34% 	 (38902/56926)
LogitsTrain Time used: 4 	 Loss: 105.938
[Eval] Valid Acc. : 71.00% 	 (38438/54138)
[Eval] Test Acc. : 69.43% 	 (39523/56926)
LogitsTrain Time used: 4 	 Loss: 98.514
[Eval] Valid Acc. : 71.50% 	 (38706/54138)
[Eval] Test Acc. : 69.83% 	 (39752/56926)
LogitsTrain Time used: 4 	 Loss: 97.448
[Eval] Valid Acc. : 71.24% 	 (38570/54138)
[Eval] Test Acc. : 69.54% 	 (39586/56926)
LogitsTrain Time used: 4 	 Loss: 103.785
[Eval] Valid Acc. : 69.97% 	 (37882/54138)
[Eval] Test Acc. : 68.06% 	 (38744/56926)
LogitsTrain Time used: 4 	 Loss: 103.329
[Eval] Valid Acc. : 71.32% 	 (38612/54138)
[Eval] Test Acc. : 69.55% 	 (39591/56926)
LogitsTrain Time used: 3 	 Loss: 96.310
[Eval] Valid Acc. : 71.52% 	 (38720/54138)
[Eval] Test Acc. : 69.73% 	 (39697/56926)
LogitsTrain Time used: 3 	 Loss: 96.034
[Eval] Valid Acc. : 71.15% 	 (38519/54138)
[Eval] Test Acc. : 69.66% 	 (39653/56926)
LogitsTrain Time used: 3 	 Loss: 99.729
[Eval] Valid Acc. : 70.95% 	 (38410/54138)
[Eval] Test Acc. : 68.99% 	 (39276/56926)
LogitsTrain Time used: 3 	 Loss: 99.137
[Eval] Valid Acc. : 71.52% 	 (38718/54138)
[Eval] Test Acc. : 69.70% 	 (39678/56926)
LogitsTrain Time used: 3 	 Loss: 94.249
[Eval] Valid Acc. : 71.68% 	 (38805/54138)
[Eval] Test Acc. : 69.92% 	 (39804/56926)
LogitsTrain Time used: 4 	 Loss: 94.620
[Eval] Valid Acc. : 71.49% 	 (38703/54138)
[Eval] Test Acc. : 69.83% 	 (39752/56926)
LogitsTrain Time used: 4 	 Loss: 98.226
[Eval] Valid Acc. : 70.82% 	 (38338/54138)
[Eval] Test Acc. : 69.28% 	 (39441/56926)
LogitsTrain Time used: 4 	 Loss: 96.005
[Eval] Valid Acc. : 71.67% 	 (38802/54138)
[Eval] Test Acc. : 69.89% 	 (39787/56926)
Finish training student!
[Result][Student] Best epoch : 46 	Valid. Acc. : 71.6779% 	 Test Acc.: 69.9224%
