========CONFIG===========
part_labeled =  0.3
temp =  8.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1716.100
Using the default mapping tsv
[Eval] Valid Acc. : 30.90% 	 (16731/54138)
[Eval] Test Acc. : 29.29% 	 (16675/56926)
LogitsTrain Time used: 15 	 Loss: 764.923
[Eval] Valid Acc. : 49.32% 	 (26700/54138)
[Eval] Test Acc. : 48.38% 	 (27542/56926)
LogitsTrain Time used: 15 	 Loss: 413.551
[Eval] Valid Acc. : 57.63% 	 (31200/54138)
[Eval] Test Acc. : 57.24% 	 (32587/56926)
LogitsTrain Time used: 15 	 Loss: 290.325
[Eval] Valid Acc. : 62.60% 	 (33893/54138)
[Eval] Test Acc. : 61.69% 	 (35117/56926)
LogitsTrain Time used: 14 	 Loss: 255.562
[Eval] Valid Acc. : 63.15% 	 (34186/54138)
[Eval] Test Acc. : 62.41% 	 (35527/56926)
LogitsTrain Time used: 15 	 Loss: 232.126
[Eval] Valid Acc. : 65.16% 	 (35278/54138)
[Eval] Test Acc. : 64.55% 	 (36743/56926)
LogitsTrain Time used: 14 	 Loss: 196.940
[Eval] Valid Acc. : 67.56% 	 (36574/54138)
[Eval] Test Acc. : 66.26% 	 (37721/56926)
LogitsTrain Time used: 15 	 Loss: 176.900
[Eval] Valid Acc. : 68.33% 	 (36992/54138)
[Eval] Test Acc. : 67.12% 	 (38208/56926)
LogitsTrain Time used: 15 	 Loss: 171.980
[Eval] Valid Acc. : 67.56% 	 (36576/54138)
[Eval] Test Acc. : 66.74% 	 (37995/56926)
LogitsTrain Time used: 15 	 Loss: 178.353
[Eval] Valid Acc. : 68.06% 	 (36844/54138)
[Eval] Test Acc. : 66.95% 	 (38114/56926)
LogitsTrain Time used: 15 	 Loss: 160.406
[Eval] Valid Acc. : 69.74% 	 (37754/54138)
[Eval] Test Acc. : 68.07% 	 (38752/56926)
LogitsTrain Time used: 15 	 Loss: 149.334
[Eval] Valid Acc. : 70.12% 	 (37959/54138)
[Eval] Test Acc. : 68.49% 	 (38991/56926)
LogitsTrain Time used: 15 	 Loss: 148.431
[Eval] Valid Acc. : 69.80% 	 (37789/54138)
[Eval] Test Acc. : 68.29% 	 (38877/56926)
LogitsTrain Time used: 15 	 Loss: 157.921
[Eval] Valid Acc. : 69.63% 	 (37695/54138)
[Eval] Test Acc. : 68.20% 	 (38826/56926)
LogitsTrain Time used: 15 	 Loss: 144.379
[Eval] Valid Acc. : 70.73% 	 (38291/54138)
[Eval] Test Acc. : 68.94% 	 (39247/56926)
LogitsTrain Time used: 14 	 Loss: 136.078
[Eval] Valid Acc. : 70.85% 	 (38356/54138)
[Eval] Test Acc. : 69.22% 	 (39406/56926)
LogitsTrain Time used: 15 	 Loss: 136.595
[Eval] Valid Acc. : 70.45% 	 (38138/54138)
[Eval] Test Acc. : 68.78% 	 (39154/56926)
LogitsTrain Time used: 15 	 Loss: 143.013
[Eval] Valid Acc. : 69.67% 	 (37717/54138)
[Eval] Test Acc. : 68.60% 	 (39049/56926)
LogitsTrain Time used: 15 	 Loss: 134.862
[Eval] Valid Acc. : 71.35% 	 (38630/54138)
[Eval] Test Acc. : 69.34% 	 (39471/56926)
LogitsTrain Time used: 15 	 Loss: 127.893
[Eval] Valid Acc. : 71.32% 	 (38610/54138)
[Eval] Test Acc. : 69.37% 	 (39491/56926)
LogitsTrain Time used: 15 	 Loss: 129.570
[Eval] Valid Acc. : 70.81% 	 (38334/54138)
[Eval] Test Acc. : 69.24% 	 (39414/56926)
LogitsTrain Time used: 15 	 Loss: 135.422
[Eval] Valid Acc. : 71.01% 	 (38445/54138)
[Eval] Test Acc. : 69.28% 	 (39438/56926)
LogitsTrain Time used: 15 	 Loss: 126.313
[Eval] Valid Acc. : 71.69% 	 (38811/54138)
[Eval] Test Acc. : 69.66% 	 (39657/56926)
LogitsTrain Time used: 15 	 Loss: 122.051
[Eval] Valid Acc. : 71.55% 	 (38734/54138)
[Eval] Test Acc. : 69.63% 	 (39638/56926)
LogitsTrain Time used: 15 	 Loss: 124.433
[Eval] Valid Acc. : 71.11% 	 (38496/54138)
[Eval] Test Acc. : 69.62% 	 (39634/56926)
LogitsTrain Time used: 15 	 Loss: 131.224
[Eval] Valid Acc. : 70.97% 	 (38424/54138)
[Eval] Test Acc. : 69.42% 	 (39518/56926)
LogitsTrain Time used: 14 	 Loss: 121.813
[Eval] Valid Acc. : 71.84% 	 (38892/54138)
[Eval] Test Acc. : 69.93% 	 (39809/56926)
LogitsTrain Time used: 15 	 Loss: 117.908
[Eval] Valid Acc. : 71.59% 	 (38758/54138)
