========CONFIG===========
part_labeled =  0.3
temp =  500.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1412.786
Using the default mapping tsv
[Eval] Valid Acc. : 30.13% 	 (16312/54138)
[Eval] Test Acc. : 28.45% 	 (16198/56926)
LogitsTrain Time used: 4 	 Loss: 666.829
[Eval] Valid Acc. : 46.42% 	 (25131/54138)
[Eval] Test Acc. : 44.78% 	 (25493/56926)
LogitsTrain Time used: 3 	 Loss: 339.919
[Eval] Valid Acc. : 57.17% 	 (30952/54138)
[Eval] Test Acc. : 56.54% 	 (32188/56926)
LogitsTrain Time used: 4 	 Loss: 239.028
[Eval] Valid Acc. : 61.16% 	 (33111/54138)
[Eval] Test Acc. : 60.50% 	 (34443/56926)
LogitsTrain Time used: 4 	 Loss: 214.868
[Eval] Valid Acc. : 60.79% 	 (32912/54138)
[Eval] Test Acc. : 60.70% 	 (34553/56926)
LogitsTrain Time used: 4 	 Loss: 206.829
[Eval] Valid Acc. : 62.86% 	 (34033/54138)
[Eval] Test Acc. : 62.29% 	 (35460/56926)
LogitsTrain Time used: 4 	 Loss: 173.226
[Eval] Valid Acc. : 66.40% 	 (35947/54138)
[Eval] Test Acc. : 65.22% 	 (37128/56926)
LogitsTrain Time used: 4 	 Loss: 154.346
[Eval] Valid Acc. : 66.84% 	 (36188/54138)
[Eval] Test Acc. : 65.81% 	 (37465/56926)
LogitsTrain Time used: 4 	 Loss: 149.940
[Eval] Valid Acc. : 67.16% 	 (36359/54138)
[Eval] Test Acc. : 65.90% 	 (37514/56926)
LogitsTrain Time used: 4 	 Loss: 154.514
[Eval] Valid Acc. : 67.13% 	 (36345/54138)
[Eval] Test Acc. : 66.35% 	 (37770/56926)
LogitsTrain Time used: 4 	 Loss: 139.916
[Eval] Valid Acc. : 68.58% 	 (37126/54138)
[Eval] Test Acc. : 67.17% 	 (38238/56926)
LogitsTrain Time used: 4 	 Loss: 130.502
[Eval] Valid Acc. : 68.97% 	 (37340/54138)
[Eval] Test Acc. : 67.65% 	 (38509/56926)
LogitsTrain Time used: 4 	 Loss: 129.372
[Eval] Valid Acc. : 68.84% 	 (37270/54138)
[Eval] Test Acc. : 67.48% 	 (38415/56926)
LogitsTrain Time used: 4 	 Loss: 134.924
[Eval] Valid Acc. : 68.60% 	 (37138/54138)
[Eval] Test Acc. : 67.39% 	 (38361/56926)
LogitsTrain Time used: 4 	 Loss: 124.452
[Eval] Valid Acc. : 69.64% 	 (37701/54138)
[Eval] Test Acc. : 68.10% 	 (38764/56926)
LogitsTrain Time used: 4 	 Loss: 118.699
[Eval] Valid Acc. : 69.93% 	 (37861/54138)
[Eval] Test Acc. : 68.47% 	 (38975/56926)
LogitsTrain Time used: 4 	 Loss: 119.206
[Eval] Valid Acc. : 69.45% 	 (37599/54138)
[Eval] Test Acc. : 68.05% 	 (38739/56926)
LogitsTrain Time used: 4 	 Loss: 125.603
