========CONFIG===========
part_labeled =  0.5
temp =  6.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 14 	 Loss: 2080.065
Using the default mapping tsv
[Eval] Valid Acc. : 31.34% 	 (16965/54138)
[Eval] Test Acc. : 30.04% 	 (17103/56926)
LogitsTrain Time used: 15 	 Loss: 990.881
[Eval] Valid Acc. : 48.45% 	 (26229/54138)
[Eval] Test Acc. : 47.19% 	 (26864/56926)
LogitsTrain Time used: 15 	 Loss: 567.355
[Eval] Valid Acc. : 59.47% 	 (32198/54138)
[Eval] Test Acc. : 58.35% 	 (33214/56926)
LogitsTrain Time used: 15 	 Loss: 407.333
[Eval] Valid Acc. : 63.27% 	 (34252/54138)
[Eval] Test Acc. : 61.88% 	 (35223/56926)
LogitsTrain Time used: 15 	 Loss: 360.925
[Eval] Valid Acc. : 64.73% 	 (35045/54138)
[Eval] Test Acc. : 63.43% 	 (36110/56926)
LogitsTrain Time used: 15 	 Loss: 329.578
[Eval] Valid Acc. : 64.18% 	 (34744/54138)
[Eval] Test Acc. : 63.07% 	 (35906/56926)
LogitsTrain Time used: 15 	 Loss: 293.055
[Eval] Valid Acc. : 68.94% 	 (37322/54138)
[Eval] Test Acc. : 67.01% 	 (38144/56926)
LogitsTrain Time used: 15 	 Loss: 253.395
[Eval] Valid Acc. : 69.69% 	 (37728/54138)
[Eval] Test Acc. : 68.17% 	 (38806/56926)
LogitsTrain Time used: 15 	 Loss: 245.491
[Eval] Valid Acc. : 69.47% 	 (37610/54138)
[Eval] Test Acc. : 67.87% 	 (38635/56926)
LogitsTrain Time used: 15 	 Loss: 249.411
[Eval] Valid Acc. : 68.04% 	 (36833/54138)
[Eval] Test Acc. : 67.02% 	 (38154/56926)
LogitsTrain Time used: 15 	 Loss: 235.410
[Eval] Valid Acc. : 70.99% 	 (38431/54138)
[Eval] Test Acc. : 69.12% 	 (39350/56926)
LogitsTrain Time used: 14 	 Loss: 213.996
[Eval] Valid Acc. : 71.50% 	 (38706/54138)
[Eval] Test Acc. : 69.92% 	 (39801/56926)
LogitsTrain Time used: 15 	 Loss: 212.656
[Eval] Valid Acc. : 71.15% 	 (38519/54138)
[Eval] Test Acc. : 69.52% 	 (39573/56926)
LogitsTrain Time used: 15 	 Loss: 217.576
[Eval] Valid Acc. : 71.04% 	 (38461/54138)
[Eval] Test Acc. : 69.44% 	 (39528/56926)
LogitsTrain Time used: 15 	 Loss: 206.287
[Eval] Valid Acc. : 71.99% 	 (38975/54138)
[Eval] Test Acc. : 70.20% 	 (39960/56926)
LogitsTrain Time used: 15 	 Loss: 194.387
[Eval] Valid Acc. : 72.15% 	 (39062/54138)
[Eval] Test Acc. : 70.49% 	 (40126/56926)
LogitsTrain Time used: 14 	 Loss: 195.910
[Eval] Valid Acc. : 71.61% 	 (38769/54138)
[Eval] Test Acc. : 70.06% 	 (39883/56926)
LogitsTrain Time used: 15 	 Loss: 201.973
[Eval] Valid Acc. : 71.65% 	 (38788/54138)
[Eval] Test Acc. : 70.37% 	 (40060/56926)
LogitsTrain Time used: 15 	 Loss: 191.072
[Eval] Valid Acc. : 72.46% 	 (39226/54138)
[Eval] Test Acc. : 70.57% 	 (40170/56926)
LogitsTrain Time used: 15 	 Loss: 182.491
[Eval] Valid Acc. : 72.43% 	 (39211/54138)
[Eval] Test Acc. : 70.65% 	 (40218/56926)
LogitsTrain Time used: 14 	 Loss: 186.247
[Eval] Valid Acc. : 71.49% 	 (38705/54138)
[Eval] Test Acc. : 70.02% 	 (39862/56926)
LogitsTrain Time used: 15 	 Loss: 191.532
