========CONFIG===========
part_labeled =  0.5
temp =  200.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1495.724
Using the default mapping tsv
[Eval] Valid Acc. : 30.51% 	 (16520/54138)
[Eval] Test Acc. : 28.80% 	 (16396/56926)
LogitsTrain Time used: 4 	 Loss: 767.953
[Eval] Valid Acc. : 44.76% 	 (24234/54138)
[Eval] Test Acc. : 42.62% 	 (24263/56926)
LogitsTrain Time used: 4 	 Loss: 426.404
[Eval] Valid Acc. : 58.45% 	 (31641/54138)
[Eval] Test Acc. : 57.26% 	 (32594/56926)
LogitsTrain Time used: 4 	 Loss: 310.954
[Eval] Valid Acc. : 61.61% 	 (33354/54138)
[Eval] Test Acc. : 60.61% 	 (34501/56926)
LogitsTrain Time used: 4 	 Loss: 282.096
[Eval] Valid Acc. : 61.06% 	 (33059/54138)
[Eval] Test Acc. : 59.94% 	 (34124/56926)
LogitsTrain Time used: 4 	 Loss: 265.106
[Eval] Valid Acc. : 65.01% 	 (35196/54138)
[Eval] Test Acc. : 63.24% 	 (36001/56926)
LogitsTrain Time used: 4 	 Loss: 225.620
[Eval] Valid Acc. : 67.74% 	 (36673/54138)
[Eval] Test Acc. : 65.62% 	 (37354/56926)
LogitsTrain Time used: 4 	 Loss: 204.233
[Eval] Valid Acc. : 68.69% 	 (37187/54138)
[Eval] Test Acc. : 66.77% 	 (38010/56926)
LogitsTrain Time used: 4 	 Loss: 198.077
[Eval] Valid Acc. : 67.98% 	 (36805/54138)
[Eval] Test Acc. : 66.61% 	 (37917/56926)
LogitsTrain Time used: 4 	 Loss: 211.428
[Eval] Valid Acc. : 67.69% 	 (36646/54138)
[Eval] Test Acc. : 66.31% 	 (37745/56926)
LogitsTrain Time used: 4 	 Loss: 188.694
[Eval] Valid Acc. : 69.95% 	 (37867/54138)
[Eval] Test Acc. : 68.16% 	 (38801/56926)
LogitsTrain Time used: 3 	 Loss: 175.752
[Eval] Valid Acc. : 70.24% 	 (38029/54138)
[Eval] Test Acc. : 68.71% 	 (39112/56926)
LogitsTrain Time used: 4 	 Loss: 173.912
[Eval] Valid Acc. : 69.53% 	 (37640/54138)
[Eval] Test Acc. : 68.17% 	 (38806/56926)
LogitsTrain Time used: 4 	 Loss: 177.910
[Eval] Valid Acc. : 69.67% 	 (37718/54138)
[Eval] Test Acc. : 68.53% 	 (39014/56926)
LogitsTrain Time used: 3 	 Loss: 168.164
[Eval] Valid Acc. : 71.01% 	 (38442/54138)
[Eval] Test Acc. : 69.12% 	 (39347/56926)
LogitsTrain Time used: 4 	 Loss: 160.158
[Eval] Valid Acc. : 71.07% 	 (38477/54138)
[Eval] Test Acc. : 69.41% 	 (39514/56926)
LogitsTrain Time used: 4 	 Loss: 160.529
[Eval] Valid Acc. : 70.40% 	 (38115/54138)
[Eval] Test Acc. : 69.05% 	 (39305/56926)
LogitsTrain Time used: 4 	 Loss: 165.515
[Eval] Valid Acc. : 70.36% 	 (38091/54138)
[Eval] Test Acc. : 69.28% 	 (39439/56926)
LogitsTrain Time used: 4 	 Loss: 156.767
[Eval] Valid Acc. : 71.55% 	 (38735/54138)
[Eval] Test Acc. : 69.76% 	 (39709/56926)
LogitsTrain Time used: 3 	 Loss: 150.651
[Eval] Valid Acc. : 71.58% 	 (38754/54138)
[Eval] Test Acc. : 69.80% 	 (39736/56926)
LogitsTrain Time used: 3 	 Loss: 152.864
[Eval] Valid Acc. : 70.54% 	 (38187/54138)
[Eval] Test Acc. : 69.22% 	 (39406/56926)
LogitsTrain Time used: 3 	 Loss: 159.169
[Eval] Valid Acc. : 71.28% 	 (38588/54138)
[Eval] Test Acc. : 69.84% 	 (39757/56926)
LogitsTrain Time used: 4 	 Loss: 149.041
[Eval] Valid Acc. : 71.93% 	 (38944/54138)
[Eval] Test Acc. : 70.22% 	 (39972/56926)
LogitsTrain Time used: 4 	 Loss: 144.535
[Eval] Valid Acc. : 71.95% 	 (38951/54138)
[Eval] Test Acc. : 70.08% 	 (39895/56926)
LogitsTrain Time used: 4 	 Loss: 147.916
[Eval] Valid Acc. : 71.01% 	 (38446/54138)
