========CONFIG===========
part_labeled =  0.01
temp =  20.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 960.499
Using the default mapping tsv
[Eval] Valid Acc. : 30.84% 	 (16697/54138)
[Eval] Test Acc. : 29.32% 	 (16689/56926)
LogitsTrain Time used: 4 	 Loss: 242.275
[Eval] Valid Acc. : 47.01% 	 (25449/54138)
[Eval] Test Acc. : 44.97% 	 (25597/56926)
LogitsTrain Time used: 4 	 Loss: 60.472
[Eval] Valid Acc. : 51.57% 	 (27920/54138)
[Eval] Test Acc. : 49.99% 	 (28456/56926)
LogitsTrain Time used: 4 	 Loss: 38.973
[Eval] Valid Acc. : 52.40% 	 (28370/54138)
[Eval] Test Acc. : 50.89% 	 (28969/56926)
LogitsTrain Time used: 4 	 Loss: 34.952
[Eval] Valid Acc. : 52.65% 	 (28504/54138)
[Eval] Test Acc. : 50.88% 	 (28966/56926)
LogitsTrain Time used: 4 	 Loss: 36.110
[Eval] Valid Acc. : 52.33% 	 (28333/54138)
[Eval] Test Acc. : 50.30% 	 (28635/56926)
LogitsTrain Time used: 4 	 Loss: 31.004
[Eval] Valid Acc. : 53.50% 	 (28965/54138)
[Eval] Test Acc. : 51.96% 	 (29576/56926)
LogitsTrain Time used: 4 	 Loss: 24.916
[Eval] Valid Acc. : 53.49% 	 (28957/54138)
[Eval] Test Acc. : 52.02% 	 (29611/56926)
LogitsTrain Time used: 4 	 Loss: 24.072
[Eval] Valid Acc. : 53.68% 	 (29060/54138)
[Eval] Test Acc. : 52.16% 	 (29693/56926)
LogitsTrain Time used: 4 	 Loss: 23.489
[Eval] Valid Acc. : 53.87% 	 (29165/54138)
[Eval] Test Acc. : 52.40% 	 (29831/56926)
LogitsTrain Time used: 4 	 Loss: 21.719
[Eval] Valid Acc. : 53.88% 	 (29170/54138)
[Eval] Test Acc. : 52.35% 	 (29803/56926)
LogitsTrain Time used: 4 	 Loss: 20.555
[Eval] Valid Acc. : 53.87% 	 (29165/54138)
[Eval] Test Acc. : 52.42% 	 (29839/56926)
