========CONFIG===========
part_labeled =  0.3
temp =  20.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1517.188
Using the default mapping tsv
[Eval] Valid Acc. : 30.30% 	 (16402/54138)
[Eval] Test Acc. : 28.56% 	 (16257/56926)
LogitsTrain Time used: 4 	 Loss: 726.216
[Eval] Valid Acc. : 48.22% 	 (26108/54138)
[Eval] Test Acc. : 47.50% 	 (27042/56926)
LogitsTrain Time used: 4 	 Loss: 367.688
[Eval] Valid Acc. : 57.35% 	 (31047/54138)
[Eval] Test Acc. : 57.14% 	 (32525/56926)
LogitsTrain Time used: 4 	 Loss: 260.395
[Eval] Valid Acc. : 61.56% 	 (33329/54138)
[Eval] Test Acc. : 60.93% 	 (34685/56926)
LogitsTrain Time used: 4 	 Loss: 232.090
[Eval] Valid Acc. : 61.89% 	 (33504/54138)
[Eval] Test Acc. : 61.37% 	 (34938/56926)
LogitsTrain Time used: 4 	 Loss: 223.865
[Eval] Valid Acc. : 64.11% 	 (34709/54138)
[Eval] Test Acc. : 63.16% 	 (35952/56926)
LogitsTrain Time used: 4 	 Loss: 185.515
[Eval] Valid Acc. : 66.77% 	 (36148/54138)
[Eval] Test Acc. : 65.96% 	 (37548/56926)
LogitsTrain Time used: 4 	 Loss: 165.141
[Eval] Valid Acc. : 67.75% 	 (36680/54138)
[Eval] Test Acc. : 66.60% 	 (37914/56926)
LogitsTrain Time used: 4 	 Loss: 160.044
[Eval] Valid Acc. : 67.39% 	 (36482/54138)
[Eval] Test Acc. : 66.44% 	 (37824/56926)
LogitsTrain Time used: 4 	 Loss: 163.839
[Eval] Valid Acc. : 66.76% 	 (36141/54138)
[Eval] Test Acc. : 65.99% 	 (37567/56926)
LogitsTrain Time used: 4 	 Loss: 150.685
[Eval] Valid Acc. : 69.09% 	 (37405/54138)
[Eval] Test Acc. : 67.48% 	 (38411/56926)
LogitsTrain Time used: 4 	 Loss: 139.377
[Eval] Valid Acc. : 69.59% 	 (37677/54138)
[Eval] Test Acc. : 68.02% 	 (38723/56926)
LogitsTrain Time used: 4 	 Loss: 137.730
[Eval] Valid Acc. : 69.43% 	 (37588/54138)
[Eval] Test Acc. : 67.88% 	 (38640/56926)
LogitsTrain Time used: 4 	 Loss: 142.086
[Eval] Valid Acc. : 68.72% 	 (37204/54138)
[Eval] Test Acc. : 67.57% 	 (38465/56926)
LogitsTrain Time used: 4 	 Loss: 133.560
[Eval] Valid Acc. : 70.07% 	 (37933/54138)
[Eval] Test Acc. : 68.44% 	 (38961/56926)
LogitsTrain Time used: 4 	 Loss: 126.465
[Eval] Valid Acc. : 70.31% 	 (38063/54138)
[Eval] Test Acc. : 68.78% 	 (39154/56926)
LogitsTrain Time used: 4 	 Loss: 126.853
[Eval] Valid Acc. : 69.68% 	 (37725/54138)
[Eval] Test Acc. : 68.48% 	 (38981/56926)
LogitsTrain Time used: 4 	 Loss: 133.158
[Eval] Valid Acc. : 69.69% 	 (37728/54138)
[Eval] Test Acc. : 68.38% 	 (38928/56926)
LogitsTrain Time used: 4 	 Loss: 123.744
[Eval] Valid Acc. : 70.74% 	 (38298/54138)
[Eval] Test Acc. : 69.08% 	 (39322/56926)
LogitsTrain Time used: 4 	 Loss: 118.729
[Eval] Valid Acc. : 70.80% 	 (38332/54138)
[Eval] Test Acc. : 69.11% 	 (39341/56926)
LogitsTrain Time used: 4 	 Loss: 120.599
[Eval] Valid Acc. : 69.63% 	 (37696/54138)
[Eval] Test Acc. : 68.66% 	 (39087/56926)
LogitsTrain Time used: 4 	 Loss: 126.751
[Eval] Valid Acc. : 70.33% 	 (38074/54138)
[Eval] Test Acc. : 68.80% 	 (39165/56926)
LogitsTrain Time used: 4 	 Loss: 117.196
[Eval] Valid Acc. : 71.20% 	 (38546/54138)
[Eval] Test Acc. : 69.41% 	 (39515/56926)
LogitsTrain Time used: 4 	 Loss: 113.480
[Eval] Valid Acc. : 71.07% 	 (38475/54138)
[Eval] Test Acc. : 69.22% 	 (39403/56926)
LogitsTrain Time used: 4 	 Loss: 116.393
[Eval] Valid Acc. : 69.51% 	 (37633/54138)
[Eval] Test Acc. : 68.49% 	 (38989/56926)
LogitsTrain Time used: 4 	 Loss: 121.713
[Eval] Valid Acc. : 70.77% 	 (38312/54138)
[Eval] Test Acc. : 69.07% 	 (39316/56926)
LogitsTrain Time used: 4 	 Loss: 112.811
[Eval] Valid Acc. : 71.42% 	 (38664/54138)
[Eval] Test Acc. : 69.63% 	 (39637/56926)
LogitsTrain Time used: 4 	 Loss: 109.645
[Eval] Valid Acc. : 71.27% 	 (38582/54138)
