========CONFIG===========
part_labeled =  0.03
temp =  8.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1160.250
Using the default mapping tsv
[Eval] Valid Acc. : 30.41% 	 (16461/54138)
[Eval] Test Acc. : 28.99% 	 (16504/56926)
LogitsTrain Time used: 15 	 Loss: 370.897
[Eval] Valid Acc. : 47.98% 	 (25976/54138)
[Eval] Test Acc. : 47.04% 	 (26777/56926)
LogitsTrain Time used: 15 	 Loss: 126.454
[Eval] Valid Acc. : 54.15% 	 (29317/54138)
[Eval] Test Acc. : 52.63% 	 (29960/56926)
LogitsTrain Time used: 15 	 Loss: 80.197
[Eval] Valid Acc. : 55.03% 	 (29790/54138)
[Eval] Test Acc. : 53.46% 	 (30431/56926)
LogitsTrain Time used: 14 	 Loss: 72.439
[Eval] Valid Acc. : 55.54% 	 (30066/54138)
[Eval] Test Acc. : 54.04% 	 (30765/56926)
LogitsTrain Time used: 15 	 Loss: 70.239
[Eval] Valid Acc. : 54.76% 	 (29648/54138)
[Eval] Test Acc. : 53.41% 	 (30406/56926)
LogitsTrain Time used: 15 	 Loss: 58.769
[Eval] Valid Acc. : 56.42% 	 (30546/54138)
[Eval] Test Acc. : 54.85% 	 (31224/56926)
LogitsTrain Time used: 15 	 Loss: 51.335
[Eval] Valid Acc. : 56.53% 	 (30602/54138)
[Eval] Test Acc. : 54.97% 	 (31293/56926)
LogitsTrain Time used: 15 	 Loss: 49.772
[Eval] Valid Acc. : 56.51% 	 (30592/54138)
[Eval] Test Acc. : 55.08% 	 (31352/56926)
LogitsTrain Time used: 15 	 Loss: 50.879
[Eval] Valid Acc. : 56.60% 	 (30640/54138)
[Eval] Test Acc. : 54.92% 	 (31261/56926)
LogitsTrain Time used: 15 	 Loss: 46.427
[Eval] Valid Acc. : 57.00% 	 (30861/54138)
[Eval] Test Acc. : 55.38% 	 (31524/56926)
LogitsTrain Time used: 14 	 Loss: 43.025
[Eval] Valid Acc. : 57.06% 	 (30892/54138)
[Eval] Test Acc. : 55.59% 	 (31643/56926)
LogitsTrain Time used: 15 	 Loss: 42.398
[Eval] Valid Acc. : 56.99% 	 (30851/54138)
[Eval] Test Acc. : 55.60% 	 (31652/56926)
LogitsTrain Time used: 15 	 Loss: 45.964
[Eval] Valid Acc. : 56.97% 	 (30841/54138)
[Eval] Test Acc. : 55.55% 	 (31622/56926)
LogitsTrain Time used: 15 	 Loss: 41.773
[Eval] Valid Acc. : 57.12% 	 (30926/54138)
[Eval] Test Acc. : 55.65% 	 (31680/56926)
LogitsTrain Time used: 15 	 Loss: 38.922
[Eval] Valid Acc. : 57.27% 	 (31004/54138)
[Eval] Test Acc. : 55.84% 	 (31788/56926)
LogitsTrain Time used: 15 	 Loss: 38.796
[Eval] Valid Acc. : 57.06% 	 (30889/54138)
[Eval] Test Acc. : 55.80% 	 (31764/56926)
LogitsTrain Time used: 15 	 Loss: 40.030
[Eval] Valid Acc. : 57.04% 	 (30880/54138)
[Eval] Test Acc. : 55.82% 	 (31777/56926)
LogitsTrain Time used: 15 	 Loss: 37.668
[Eval] Valid Acc. : 57.26% 	 (31002/54138)
[Eval] Test Acc. : 55.89% 	 (31817/56926)
LogitsTrain Time used: 15 	 Loss: 35.969
[Eval] Valid Acc. : 57.30% 	 (31021/54138)
[Eval] Test Acc. : 56.02% 	 (31888/56926)
LogitsTrain Time used: 15 	 Loss: 36.383
[Eval] Valid Acc. : 57.15% 	 (30939/54138)
[Eval] Test Acc. : 55.66% 	 (31687/56926)
LogitsTrain Time used: 15 	 Loss: 40.426
[Eval] Valid Acc. : 57.38% 	 (31066/54138)
[Eval] Test Acc. : 56.09% 	 (31929/56926)
LogitsTrain Time used: 15 	 Loss: 35.219
[Eval] Valid Acc. : 57.38% 	 (31064/54138)
[Eval] Test Acc. : 56.04% 	 (31902/56926)
LogitsTrain Time used: 15 	 Loss: 34.157
[Eval] Valid Acc. : 57.45% 	 (31100/54138)
[Eval] Test Acc. : 56.07% 	 (31920/56926)
LogitsTrain Time used: 14 	 Loss: 34.747
[Eval] Valid Acc. : 57.27% 	 (31003/54138)
[Eval] Test Acc. : 55.83% 	 (31784/56926)
LogitsTrain Time used: 15 	 Loss: 36.902
[Eval] Valid Acc. : 57.50% 	 (31132/54138)
[Eval] Test Acc. : 56.19% 	 (31984/56926)
LogitsTrain Time used: 15 	 Loss: 33.586
[Eval] Valid Acc. : 57.54% 	 (31152/54138)
[Eval] Test Acc. : 56.23% 	 (32010/56926)
LogitsTrain Time used: 15 	 Loss: 32.695
