========CONFIG===========
part_labeled =  0.03
temp =  2.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1255.820
Using the default mapping tsv
[Eval] Valid Acc. : 32.78% 	 (17746/54138)
[Eval] Test Acc. : 31.34% 	 (17838/56926)
LogitsTrain Time used: 14 	 Loss: 395.425
[Eval] Valid Acc. : 50.26% 	 (27211/54138)
[Eval] Test Acc. : 48.78% 	 (27768/56926)
LogitsTrain Time used: 15 	 Loss: 136.078
[Eval] Valid Acc. : 55.16% 	 (29863/54138)
[Eval] Test Acc. : 53.66% 	 (30548/56926)
LogitsTrain Time used: 15 	 Loss: 89.665
[Eval] Valid Acc. : 56.10% 	 (30373/54138)
[Eval] Test Acc. : 54.74% 	 (31164/56926)
LogitsTrain Time used: 15 	 Loss: 80.373
[Eval] Valid Acc. : 56.38% 	 (30521/54138)
[Eval] Test Acc. : 55.02% 	 (31321/56926)
LogitsTrain Time used: 15 	 Loss: 81.884
[Eval] Valid Acc. : 55.84% 	 (30233/54138)
[Eval] Test Acc. : 54.49% 	 (31017/56926)
LogitsTrain Time used: 15 	 Loss: 67.840
[Eval] Valid Acc. : 57.24% 	 (30988/54138)
[Eval] Test Acc. : 55.75% 	 (31734/56926)
LogitsTrain Time used: 15 	 Loss: 56.388
[Eval] Valid Acc. : 57.32% 	 (31031/54138)
[Eval] Test Acc. : 55.87% 	 (31802/56926)
LogitsTrain Time used: 15 	 Loss: 54.656
[Eval] Valid Acc. : 57.26% 	 (31001/54138)
[Eval] Test Acc. : 55.98% 	 (31870/56926)
LogitsTrain Time used: 15 	 Loss: 54.824
[Eval] Valid Acc. : 56.84% 	 (30773/54138)
[Eval] Test Acc. : 55.30% 	 (31481/56926)
LogitsTrain Time used: 15 	 Loss: 51.026
[Eval] Valid Acc. : 57.44% 	 (31096/54138)
[Eval] Test Acc. : 56.10% 	 (31937/56926)
LogitsTrain Time used: 15 	 Loss: 46.763
[Eval] Valid Acc. : 57.45% 	 (31102/54138)
[Eval] Test Acc. : 56.26% 	 (32026/56926)
LogitsTrain Time used: 15 	 Loss: 46.650
[Eval] Valid Acc. : 57.53% 	 (31146/54138)
[Eval] Test Acc. : 56.22% 	 (32005/56926)
LogitsTrain Time used: 15 	 Loss: 49.052
[Eval] Valid Acc. : 56.99% 	 (30855/54138)
[Eval] Test Acc. : 55.71% 	 (31715/56926)
LogitsTrain Time used: 15 	 Loss: 46.067
[Eval] Valid Acc. : 57.62% 	 (31194/54138)
[Eval] Test Acc. : 56.30% 	 (32048/56926)
LogitsTrain Time used: 15 	 Loss: 42.389
[Eval] Valid Acc. : 57.56% 	 (31163/54138)
[Eval] Test Acc. : 56.39% 	 (32103/56926)
LogitsTrain Time used: 14 	 Loss: 42.819
[Eval] Valid Acc. : 57.63% 	 (31201/54138)
[Eval] Test Acc. : 56.34% 	 (32070/56926)
LogitsTrain Time used: 15 	 Loss: 43.930
[Eval] Valid Acc. : 57.66% 	 (31214/54138)
[Eval] Test Acc. : 56.29% 	 (32044/56926)
LogitsTrain Time used: 15 	 Loss: 42.149
[Eval] Valid Acc. : 57.69% 	 (31233/54138)
[Eval] Test Acc. : 56.33% 	 (32064/56926)
LogitsTrain Time used: 15 	 Loss: 39.329
[Eval] Valid Acc. : 57.65% 	 (31208/54138)
[Eval] Test Acc. : 56.36% 	 (32082/56926)
LogitsTrain Time used: 15 	 Loss: 40.377
[Eval] Valid Acc. : 57.62% 	 (31196/54138)
[Eval] Test Acc. : 56.43% 	 (32125/56926)
LogitsTrain Time used: 14 	 Loss: 41.437
[Eval] Valid Acc. : 57.75% 	 (31266/54138)
[Eval] Test Acc. : 56.57% 	 (32205/56926)
LogitsTrain Time used: 15 	 Loss: 39.075
[Eval] Valid Acc. : 57.72% 	 (31246/54138)
[Eval] Test Acc. : 56.32% 	 (32059/56926)
LogitsTrain Time used: 15 	 Loss: 37.311
[Eval] Valid Acc. : 57.63% 	 (31199/54138)
[Eval] Test Acc. : 56.34% 	 (32073/56926)
LogitsTrain Time used: 15 	 Loss: 38.503
[Eval] Valid Acc. : 57.61% 	 (31188/54138)
[Eval] Test Acc. : 56.28% 	 (32039/56926)
LogitsTrain Time used: 15 	 Loss: 40.501
[Eval] Valid Acc. : 57.73% 	 (31252/54138)
[Eval] Test Acc. : 56.46% 	 (32143/56926)
LogitsTrain Time used: 15 	 Loss: 37.138
[Eval] Valid Acc. : 57.77% 	 (31277/54138)
[Eval] Test Acc. : 56.57% 	 (32202/56926)
LogitsTrain Time used: 15 	 Loss: 35.694
[Eval] Valid Acc. : 57.72% 	 (31246/54138)
[Eval] Test Acc. : 56.47% 	 (32145/56926)
LogitsTrain Time used: 15 	 Loss: 37.004
[Eval] Valid Acc. : 57.15% 	 (30940/54138)
[Eval] Test Acc. : 55.89% 	 (31814/56926)
LogitsTrain Time used: 15 	 Loss: 40.234
[Eval] Valid Acc. : 57.70% 	 (31240/54138)
[Eval] Test Acc. : 56.61% 	 (32228/56926)
LogitsTrain Time used: 15 	 Loss: 35.886
[Eval] Valid Acc. : 57.84% 	 (31312/54138)
[Eval] Test Acc. : 56.61% 	 (32228/56926)
LogitsTrain Time used: 15 	 Loss: 34.653
[Eval] Valid Acc. : 57.78% 	 (31281/54138)
[Eval] Test Acc. : 56.58% 	 (32208/56926)
LogitsTrain Time used: 15 	 Loss: 35.946
[Eval] Valid Acc. : 57.17% 	 (30948/54138)
[Eval] Test Acc. : 55.93% 	 (31839/56926)
LogitsTrain Time used: 15 	 Loss: 38.897
[Eval] Valid Acc. : 57.79% 	 (31288/54138)
[Eval] Test Acc. : 56.61% 	 (32228/56926)
LogitsTrain Time used: 15 	 Loss: 34.874
[Eval] Valid Acc. : 57.97% 	 (31382/54138)
[Eval] Test Acc. : 56.68% 	 (32266/56926)
LogitsTrain Time used: 15 	 Loss: 33.759
[Eval] Valid Acc. : 57.86% 	 (31324/54138)
[Eval] Test Acc. : 56.59% 	 (32212/56926)
LogitsTrain Time used: 14 	 Loss: 35.701
[Eval] Valid Acc. : 56.82% 	 (30760/54138)
[Eval] Test Acc. : 55.51% 	 (31597/56926)
LogitsTrain Time used: 15 	 Loss: 38.001
[Eval] Valid Acc. : 57.97% 	 (31386/54138)
[Eval] Test Acc. : 56.72% 	 (32287/56926)
LogitsTrain Time used: 15 	 Loss: 33.640
[Eval] Valid Acc. : 57.96% 	 (31381/54138)
[Eval] Test Acc. : 56.63% 	 (32239/56926)
LogitsTrain Time used: 14 	 Loss: 33.002
[Eval] Valid Acc. : 57.94% 	 (31367/54138)
[Eval] Test Acc. : 56.66% 	 (32253/56926)
LogitsTrain Time used: 15 	 Loss: 35.414
[Eval] Valid Acc. : 57.35% 	 (31050/54138)
[Eval] Test Acc. : 56.01% 	 (31885/56926)
LogitsTrain Time used: 14 	 Loss: 35.422
[Eval] Valid Acc. : 57.98% 	 (31389/54138)
[Eval] Test Acc. : 56.66% 	 (32253/56926)
LogitsTrain Time used: 15 	 Loss: 32.451
[Eval] Valid Acc. : 57.93% 	 (31362/54138)
[Eval] Test Acc. : 56.56% 	 (32199/56926)
LogitsTrain Time used: 15 	 Loss: 32.391
[Eval] Valid Acc. : 57.96% 	 (31378/54138)
[Eval] Test Acc. : 56.68% 	 (32263/56926)
LogitsTrain Time used: 14 	 Loss: 35.035
[Eval] Valid Acc. : 57.53% 	 (31144/54138)
[Eval] Test Acc. : 56.13% 	 (31951/56926)
LogitsTrain Time used: 15 	 Loss: 34.061
[Eval] Valid Acc. : 57.99% 	 (31393/54138)
[Eval] Test Acc. : 56.63% 	 (32235/56926)
LogitsTrain Time used: 15 	 Loss: 31.625
[Eval] Valid Acc. : 57.99% 	 (31394/54138)
[Eval] Test Acc. : 56.58% 	 (32209/56926)
LogitsTrain Time used: 15 	 Loss: 31.895
[Eval] Valid Acc. : 57.97% 	 (31382/54138)
[Eval] Test Acc. : 56.66% 	 (32254/56926)
LogitsTrain Time used: 15 	 Loss: 34.623
[Eval] Valid Acc. : 57.90% 	 (31346/54138)
[Eval] Test Acc. : 56.50% 	 (32165/56926)
LogitsTrain Time used: 15 	 Loss: 32.965
[Eval] Valid Acc. : 58.02% 	 (31413/54138)
[Eval] Test Acc. : 56.56% 	 (32200/56926)
Finish training student!
[Result][Student] Best epoch : 49 	Valid. Acc. : 58.0239% 	 Test Acc.: 56.5647%
