========CONFIG===========
part_labeled =  0.01
temp =  10.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1024.901
Using the default mapping tsv
[Eval] Valid Acc. : 32.59% 	 (17642/54138)
[Eval] Test Acc. : 31.21% 	 (17768/56926)
LogitsTrain Time used: 15 	 Loss: 232.561
[Eval] Valid Acc. : 46.76% 	 (25314/54138)
[Eval] Test Acc. : 44.62% 	 (25403/56926)
LogitsTrain Time used: 15 	 Loss: 65.047
[Eval] Valid Acc. : 52.06% 	 (28183/54138)
[Eval] Test Acc. : 50.67% 	 (28842/56926)
LogitsTrain Time used: 15 	 Loss: 39.464
[Eval] Valid Acc. : 52.64% 	 (28500/54138)
[Eval] Test Acc. : 51.47% 	 (29302/56926)
LogitsTrain Time used: 14 	 Loss: 35.472
[Eval] Valid Acc. : 52.97% 	 (28676/54138)
[Eval] Test Acc. : 51.50% 	 (29315/56926)
LogitsTrain Time used: 14 	 Loss: 34.170
[Eval] Valid Acc. : 53.35% 	 (28885/54138)
[Eval] Test Acc. : 52.02% 	 (29612/56926)
LogitsTrain Time used: 15 	 Loss: 28.363
[Eval] Valid Acc. : 53.68% 	 (29062/54138)
[Eval] Test Acc. : 52.30% 	 (29770/56926)
LogitsTrain Time used: 14 	 Loss: 25.228
[Eval] Valid Acc. : 53.61% 	 (29026/54138)
[Eval] Test Acc. : 52.33% 	 (29791/56926)
LogitsTrain Time used: 15 	 Loss: 24.443
[Eval] Valid Acc. : 53.87% 	 (29163/54138)
[Eval] Test Acc. : 52.37% 	 (29813/56926)
LogitsTrain Time used: 15 	 Loss: 25.916
[Eval] Valid Acc. : 53.94% 	 (29204/54138)
[Eval] Test Acc. : 52.42% 	 (29841/56926)
LogitsTrain Time used: 14 	 Loss: 23.111
[Eval] Valid Acc. : 53.93% 	 (29195/54138)
[Eval] Test Acc. : 52.68% 	 (29990/56926)
LogitsTrain Time used: 14 	 Loss: 21.200
[Eval] Valid Acc. : 53.95% 	 (29205/54138)
[Eval] Test Acc. : 52.59% 	 (29938/56926)
LogitsTrain Time used: 14 	 Loss: 20.976
[Eval] Valid Acc. : 54.13% 	 (29307/54138)
[Eval] Test Acc. : 52.65% 	 (29972/56926)
LogitsTrain Time used: 14 	 Loss: 21.643
[Eval] Valid Acc. : 54.17% 	 (29328/54138)
[Eval] Test Acc. : 52.60% 	 (29942/56926)
LogitsTrain Time used: 14 	 Loss: 20.606
[Eval] Valid Acc. : 54.09% 	 (29282/54138)
[Eval] Test Acc. : 52.74% 	 (30022/56926)
LogitsTrain Time used: 14 	 Loss: 19.090
[Eval] Valid Acc. : 54.08% 	 (29279/54138)
[Eval] Test Acc. : 52.82% 	 (30070/56926)
LogitsTrain Time used: 14 	 Loss: 19.049
[Eval] Valid Acc. : 54.27% 	 (29383/54138)
[Eval] Test Acc. : 52.82% 	 (30068/56926)
LogitsTrain Time used: 14 	 Loss: 20.368
[Eval] Valid Acc. : 54.29% 	 (29394/54138)
[Eval] Test Acc. : 52.81% 	 (30060/56926)
LogitsTrain Time used: 14 	 Loss: 18.875
[Eval] Valid Acc. : 54.13% 	 (29307/54138)
[Eval] Test Acc. : 52.77% 	 (30042/56926)
LogitsTrain Time used: 15 	 Loss: 17.812
[Eval] Valid Acc. : 54.20% 	 (29345/54138)
