========CONFIG===========
part_labeled =  0.2
temp =  6.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2607.608
Using the default mapping tsv
[Eval] Valid Acc. : 33.36% 	 (18063/54138)
[Eval] Test Acc. : 31.83% 	 (18120/56926)
LogitsTrain Time used: 14 	 Loss: 1294.268
[Eval] Valid Acc. : 38.94% 	 (21080/54138)
[Eval] Test Acc. : 37.45% 	 (21317/56926)
LogitsTrain Time used: 15 	 Loss: 791.642
[Eval] Valid Acc. : 60.38% 	 (32686/54138)
[Eval] Test Acc. : 59.43% 	 (33833/56926)
LogitsTrain Time used: 15 	 Loss: 542.515
[Eval] Valid Acc. : 63.26% 	 (34248/54138)
[Eval] Test Acc. : 62.03% 	 (35313/56926)
LogitsTrain Time used: 14 	 Loss: 487.057
[Eval] Valid Acc. : 62.70% 	 (33947/54138)
[Eval] Test Acc. : 61.82% 	 (35191/56926)
LogitsTrain Time used: 14 	 Loss: 460.538
[Eval] Valid Acc. : 64.96% 	 (35166/54138)
[Eval] Test Acc. : 63.75% 	 (36290/56926)
LogitsTrain Time used: 15 	 Loss: 401.498
[Eval] Valid Acc. : 67.56% 	 (36573/54138)
[Eval] Test Acc. : 65.98% 	 (37558/56926)
LogitsTrain Time used: 14 	 Loss: 355.301
[Eval] Valid Acc. : 68.29% 	 (36969/54138)
[Eval] Test Acc. : 66.71% 	 (37978/56926)
LogitsTrain Time used: 15 	 Loss: 347.174
[Eval] Valid Acc. : 68.07% 	 (36850/54138)
[Eval] Test Acc. : 67.06% 	 (38176/56926)
LogitsTrain Time used: 15 	 Loss: 354.874
[Eval] Valid Acc. : 67.48% 	 (36531/54138)
[Eval] Test Acc. : 66.51% 	 (37860/56926)
LogitsTrain Time used: 15 	 Loss: 330.940
[Eval] Valid Acc. : 69.19% 	 (37458/54138)
[Eval] Test Acc. : 67.58% 	 (38470/56926)
LogitsTrain Time used: 15 	 Loss: 305.633
[Eval] Valid Acc. : 69.74% 	 (37755/54138)
[Eval] Test Acc. : 68.19% 	 (38815/56926)
