========CONFIG===========
part_labeled =  0.1
temp =  10.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2007.557
Using the default mapping tsv
[Eval] Valid Acc. : 31.45% 	 (17024/54138)
[Eval] Test Acc. : 30.12% 	 (17144/56926)
LogitsTrain Time used: 15 	 Loss: 901.368
[Eval] Valid Acc. : 45.76% 	 (24771/54138)
[Eval] Test Acc. : 43.92% 	 (25004/56926)
LogitsTrain Time used: 15 	 Loss: 468.930
[Eval] Valid Acc. : 59.34% 	 (32126/54138)
[Eval] Test Acc. : 59.03% 	 (33606/56926)
LogitsTrain Time used: 15 	 Loss: 327.439
[Eval] Valid Acc. : 61.49% 	 (33291/54138)
[Eval] Test Acc. : 61.02% 	 (34738/56926)
LogitsTrain Time used: 15 	 Loss: 295.690
[Eval] Valid Acc. : 62.54% 	 (33858/54138)
[Eval] Test Acc. : 62.00% 	 (35296/56926)
LogitsTrain Time used: 15 	 Loss: 286.314
[Eval] Valid Acc. : 62.40% 	 (33780/54138)
[Eval] Test Acc. : 61.51% 	 (35014/56926)
LogitsTrain Time used: 15 	 Loss: 247.519
[Eval] Valid Acc. : 65.39% 	 (35401/54138)
[Eval] Test Acc. : 64.06% 	 (36469/56926)
LogitsTrain Time used: 15 	 Loss: 220.071
[Eval] Valid Acc. : 65.99% 	 (35724/54138)
[Eval] Test Acc. : 64.65% 	 (36804/56926)
LogitsTrain Time used: 14 	 Loss: 214.306
[Eval] Valid Acc. : 65.72% 	 (35577/54138)
[Eval] Test Acc. : 64.59% 	 (36771/56926)
LogitsTrain Time used: 15 	 Loss: 219.925
[Eval] Valid Acc. : 65.72% 	 (35581/54138)
[Eval] Test Acc. : 64.36% 	 (36639/56926)
LogitsTrain Time used: 15 	 Loss: 201.665
[Eval] Valid Acc. : 66.59% 	 (36052/54138)
[Eval] Test Acc. : 65.23% 	 (37134/56926)
LogitsTrain Time used: 15 	 Loss: 189.159
[Eval] Valid Acc. : 66.93% 	 (36233/54138)
[Eval] Test Acc. : 65.59% 	 (37340/56926)
LogitsTrain Time used: 15 	 Loss: 188.139
[Eval] Valid Acc. : 66.52% 	 (36013/54138)
[Eval] Test Acc. : 65.52% 	 (37296/56926)
LogitsTrain Time used: 15 	 Loss: 197.114
[Eval] Valid Acc. : 66.54% 	 (36021/54138)
[Eval] Test Acc. : 65.08% 	 (37046/56926)
LogitsTrain Time used: 15 	 Loss: 186.120
[Eval] Valid Acc. : 67.08% 	 (36318/54138)
[Eval] Test Acc. : 65.64% 	 (37369/56926)
LogitsTrain Time used: 15 	 Loss: 174.210
[Eval] Valid Acc. : 67.24% 	 (36404/54138)
[Eval] Test Acc. : 66.08% 	 (37618/56926)
LogitsTrain Time used: 15 	 Loss: 174.504
[Eval] Valid Acc. : 67.31% 	 (36442/54138)
[Eval] Test Acc. : 65.96% 	 (37547/56926)
LogitsTrain Time used: 15 	 Loss: 197.510
[Eval] Valid Acc. : 67.15% 	 (36355/54138)
[Eval] Test Acc. : 65.82% 	 (37468/56926)
LogitsTrain Time used: 15 	 Loss: 174.456
[Eval] Valid Acc. : 67.62% 	 (36607/54138)
[Eval] Test Acc. : 66.23% 	 (37701/56926)
LogitsTrain Time used: 15 	 Loss: 165.559
[Eval] Valid Acc. : 67.44% 	 (36510/54138)
[Eval] Test Acc. : 66.18% 	 (37673/56926)
LogitsTrain Time used: 15 	 Loss: 166.812
[Eval] Valid Acc. : 67.53% 	 (36562/54138)
[Eval] Test Acc. : 66.18% 	 (37674/56926)
LogitsTrain Time used: 15 	 Loss: 170.290
[Eval] Valid Acc. : 67.43% 	 (36506/54138)
[Eval] Test Acc. : 66.08% 	 (37616/56926)
LogitsTrain Time used: 15 	 Loss: 161.866
[Eval] Valid Acc. : 67.88% 	 (36750/54138)
[Eval] Test Acc. : 66.45% 	 (37830/56926)
LogitsTrain Time used: 15 	 Loss: 157.026
[Eval] Valid Acc. : 67.65% 	 (36624/54138)
[Eval] Test Acc. : 66.32% 	 (37753/56926)
LogitsTrain Time used: 15 	 Loss: 161.182
[Eval] Valid Acc. : 67.55% 	 (36572/54138)
[Eval] Test Acc. : 66.44% 	 (37821/56926)
LogitsTrain Time used: 15 	 Loss: 167.347
[Eval] Valid Acc. : 66.61% 	 (36064/54138)
[Eval] Test Acc. : 65.33% 	 (37189/56926)
LogitsTrain Time used: 15 	 Loss: 159.246
[Eval] Valid Acc. : 68.02% 	 (36827/54138)
[Eval] Test Acc. : 66.60% 	 (37910/56926)
LogitsTrain Time used: 15 	 Loss: 152.354
[Eval] Valid Acc. : 67.99% 	 (36811/54138)
[Eval] Test Acc. : 66.32% 	 (37751/56926)
LogitsTrain Time used: 14 	 Loss: 158.285
[Eval] Valid Acc. : 67.11% 	 (36330/54138)
[Eval] Test Acc. : 65.91% 	 (37521/56926)
LogitsTrain Time used: 14 	 Loss: 164.705
[Eval] Valid Acc. : 67.88% 	 (36750/54138)
[Eval] Test Acc. : 66.31% 	 (37747/56926)
LogitsTrain Time used: 15 	 Loss: 151.913
[Eval] Valid Acc. : 68.04% 	 (36836/54138)
[Eval] Test Acc. : 66.69% 	 (37964/56926)
LogitsTrain Time used: 15 	 Loss: 148.535
[Eval] Valid Acc. : 68.21% 	 (36925/54138)
[Eval] Test Acc. : 66.44% 	 (37822/56926)
LogitsTrain Time used: 15 	 Loss: 153.896
[Eval] Valid Acc. : 67.92% 	 (36769/54138)
[Eval] Test Acc. : 66.28% 	 (37733/56926)
LogitsTrain Time used: 15 	 Loss: 168.079
[Eval] Valid Acc. : 67.96% 	 (36790/54138)
[Eval] Test Acc. : 66.30% 	 (37741/56926)
LogitsTrain Time used: 15 	 Loss: 148.571
[Eval] Valid Acc. : 68.31% 	 (36979/54138)
[Eval] Test Acc. : 66.82% 	 (38040/56926)
LogitsTrain Time used: 15 	 Loss: 145.952
[Eval] Valid Acc. : 68.23% 	 (36940/54138)
[Eval] Test Acc. : 66.47% 	 (37836/56926)
LogitsTrain Time used: 15 	 Loss: 151.989
[Eval] Valid Acc. : 67.81% 	 (36713/54138)
[Eval] Test Acc. : 66.19% 	 (37682/56926)
LogitsTrain Time used: 15 	 Loss: 153.284
[Eval] Valid Acc. : 68.24% 	 (36944/54138)
[Eval] Test Acc. : 66.56% 	 (37889/56926)
LogitsTrain Time used: 15 	 Loss: 144.588
[Eval] Valid Acc. : 68.39% 	 (37026/54138)
[Eval] Test Acc. : 66.86% 	 (38063/56926)
LogitsTrain Time used: 15 	 Loss: 143.140
[Eval] Valid Acc. : 68.32% 	 (36988/54138)
[Eval] Test Acc. : 66.62% 	 (37925/56926)
LogitsTrain Time used: 15 	 Loss: 150.442
[Eval] Valid Acc. : 66.79% 	 (36160/54138)
[Eval] Test Acc. : 65.01% 	 (37006/56926)
LogitsTrain Time used: 15 	 Loss: 155.431
[Eval] Valid Acc. : 68.14% 	 (36887/54138)
[Eval] Test Acc. : 66.54% 	 (37881/56926)
LogitsTrain Time used: 15 	 Loss: 141.640
[Eval] Valid Acc. : 68.53% 	 (37103/54138)
[Eval] Test Acc. : 66.94% 	 (38107/56926)
LogitsTrain Time used: 15 	 Loss: 141.255
[Eval] Valid Acc. : 68.33% 	 (36995/54138)
[Eval] Test Acc. : 66.86% 	 (38059/56926)
LogitsTrain Time used: 15 	 Loss: 147.611
[Eval] Valid Acc. : 68.42% 	 (37039/54138)
[Eval] Test Acc. : 66.85% 	 (38053/56926)
LogitsTrain Time used: 15 	 Loss: 143.933
[Eval] Valid Acc. : 68.37% 	 (37015/54138)
[Eval] Test Acc. : 66.62% 	 (37923/56926)
LogitsTrain Time used: 15 	 Loss: 138.412
[Eval] Valid Acc. : 68.57% 	 (37124/54138)
[Eval] Test Acc. : 67.00% 	 (38141/56926)
LogitsTrain Time used: 15 	 Loss: 139.096
[Eval] Valid Acc. : 68.28% 	 (36967/54138)
[Eval] Test Acc. : 66.78% 	 (38017/56926)
LogitsTrain Time used: 14 	 Loss: 150.287
[Eval] Valid Acc. : 67.99% 	 (36807/54138)
[Eval] Test Acc. : 66.05% 	 (37601/56926)
LogitsTrain Time used: 14 	 Loss: 142.625
[Eval] Valid Acc. : 68.59% 	 (37135/54138)
[Eval] Test Acc. : 66.90% 	 (38082/56926)
Finish training student!
[Result][Student] Best epoch : 49 	Valid. Acc. : 68.5932% 	 Test Acc.: 66.8974%
