========CONFIG===========
part_labeled =  0.01
temp =  1.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 558.053
Using the default mapping tsv
[Eval] Valid Acc. : 36.19% 	 (19595/54138)
[Eval] Test Acc. : 34.98% 	 (19913/56926)
LogitsTrain Time used: 15 	 Loss: 138.687
[Eval] Valid Acc. : 49.21% 	 (26642/54138)
[Eval] Test Acc. : 47.61% 	 (27100/56926)
LogitsTrain Time used: 15 	 Loss: 48.447
[Eval] Valid Acc. : 53.74% 	 (29095/54138)
[Eval] Test Acc. : 51.80% 	 (29488/56926)
LogitsTrain Time used: 14 	 Loss: 30.602
[Eval] Valid Acc. : 54.06% 	 (29266/54138)
[Eval] Test Acc. : 52.40% 	 (29829/56926)
LogitsTrain Time used: 14 	 Loss: 27.771
[Eval] Valid Acc. : 54.09% 	 (29284/54138)
[Eval] Test Acc. : 52.23% 	 (29735/56926)
LogitsTrain Time used: 14 	 Loss: 27.286
[Eval] Valid Acc. : 53.18% 	 (28788/54138)
[Eval] Test Acc. : 51.87% 	 (29530/56926)
LogitsTrain Time used: 14 	 Loss: 24.068
[Eval] Valid Acc. : 54.34% 	 (29417/54138)
[Eval] Test Acc. : 52.67% 	 (29982/56926)
LogitsTrain Time used: 14 	 Loss: 20.729
[Eval] Valid Acc. : 54.49% 	 (29498/54138)
[Eval] Test Acc. : 52.91% 	 (30119/56926)
LogitsTrain Time used: 14 	 Loss: 19.827
[Eval] Valid Acc. : 54.39% 	 (29444/54138)
[Eval] Test Acc. : 52.67% 	 (29982/56926)
LogitsTrain Time used: 15 	 Loss: 20.169
[Eval] Valid Acc. : 53.82% 	 (29137/54138)
[Eval] Test Acc. : 52.01% 	 (29608/56926)
LogitsTrain Time used: 15 	 Loss: 19.158
[Eval] Valid Acc. : 54.50% 	 (29506/54138)
[Eval] Test Acc. : 53.02% 	 (30182/56926)
LogitsTrain Time used: 15 	 Loss: 17.455
[Eval] Valid Acc. : 54.55% 	 (29531/54138)
[Eval] Test Acc. : 53.06% 	 (30203/56926)
LogitsTrain Time used: 15 	 Loss: 17.175
[Eval] Valid Acc. : 54.47% 	 (29489/54138)
[Eval] Test Acc. : 52.98% 	 (30159/56926)
LogitsTrain Time used: 15 	 Loss: 18.629
[Eval] Valid Acc. : 53.96% 	 (29215/54138)
[Eval] Test Acc. : 52.14% 	 (29679/56926)
LogitsTrain Time used: 14 	 Loss: 17.656
[Eval] Valid Acc. : 54.63% 	 (29574/54138)
[Eval] Test Acc. : 53.21% 	 (30293/56926)
LogitsTrain Time used: 14 	 Loss: 15.742
[Eval] Valid Acc. : 54.59% 	 (29556/54138)
[Eval] Test Acc. : 53.11% 	 (30232/56926)
LogitsTrain Time used: 14 	 Loss: 15.655
[Eval] Valid Acc. : 54.56% 	 (29535/54138)
[Eval] Test Acc. : 53.11% 	 (30231/56926)
LogitsTrain Time used: 14 	 Loss: 16.293
[Eval] Valid Acc. : 54.61% 	 (29567/54138)
[Eval] Test Acc. : 52.96% 	 (30149/56926)
LogitsTrain Time used: 14 	 Loss: 15.645
[Eval] Valid Acc. : 54.65% 	 (29585/54138)
[Eval] Test Acc. : 53.17% 	 (30269/56926)
LogitsTrain Time used: 14 	 Loss: 14.555
[Eval] Valid Acc. : 54.60% 	 (29557/54138)
[Eval] Test Acc. : 53.12% 	 (30238/56926)
LogitsTrain Time used: 14 	 Loss: 14.681
[Eval] Valid Acc. : 54.83% 	 (29683/54138)
[Eval] Test Acc. : 53.24% 	 (30305/56926)
LogitsTrain Time used: 14 	 Loss: 15.513
[Eval] Valid Acc. : 54.71% 	 (29620/54138)
[Eval] Test Acc. : 53.27% 	 (30323/56926)
LogitsTrain Time used: 14 	 Loss: 14.734
[Eval] Valid Acc. : 54.62% 	 (29572/54138)
[Eval] Test Acc. : 53.08% 	 (30215/56926)
LogitsTrain Time used: 14 	 Loss: 13.730
[Eval] Valid Acc. : 54.60% 	 (29562/54138)
[Eval] Test Acc. : 53.19% 	 (30277/56926)
LogitsTrain Time used: 14 	 Loss: 14.096
[Eval] Valid Acc. : 54.74% 	 (29637/54138)
[Eval] Test Acc. : 53.10% 	 (30229/56926)
LogitsTrain Time used: 14 	 Loss: 14.919
[Eval] Valid Acc. : 54.52% 	 (29516/54138)
[Eval] Test Acc. : 53.17% 	 (30270/56926)
LogitsTrain Time used: 15 	 Loss: 13.833
[Eval] Valid Acc. : 54.69% 	 (29608/54138)
[Eval] Test Acc. : 53.23% 	 (30299/56926)
LogitsTrain Time used: 14 	 Loss: 13.175
[Eval] Valid Acc. : 54.58% 	 (29546/54138)
[Eval] Test Acc. : 53.10% 	 (30227/56926)
LogitsTrain Time used: 14 	 Loss: 13.742
[Eval] Valid Acc. : 54.70% 	 (29612/54138)
[Eval] Test Acc. : 53.06% 	 (30204/56926)
LogitsTrain Time used: 15 	 Loss: 15.165
[Eval] Valid Acc. : 54.55% 	 (29530/54138)
[Eval] Test Acc. : 53.02% 	 (30183/56926)
LogitsTrain Time used: 14 	 Loss: 13.242
[Eval] Valid Acc. : 54.72% 	 (29622/54138)
[Eval] Test Acc. : 53.33% 	 (30359/56926)
LogitsTrain Time used: 14 	 Loss: 12.725
[Eval] Valid Acc. : 54.67% 	 (29597/54138)
[Eval] Test Acc. : 53.17% 	 (30265/56926)
LogitsTrain Time used: 14 	 Loss: 13.426
[Eval] Valid Acc. : 54.27% 	 (29381/54138)
[Eval] Test Acc. : 52.43% 	 (29849/56926)
LogitsTrain Time used: 14 	 Loss: 16.578
[Eval] Valid Acc. : 54.74% 	 (29633/54138)
[Eval] Test Acc. : 53.26% 	 (30317/56926)
LogitsTrain Time used: 14 	 Loss: 12.750
[Eval] Valid Acc. : 54.72% 	 (29627/54138)
[Eval] Test Acc. : 53.39% 	 (30391/56926)
LogitsTrain Time used: 14 	 Loss: 12.438
[Eval] Valid Acc. : 54.63% 	 (29575/54138)
[Eval] Test Acc. : 53.22% 	 (30298/56926)
LogitsTrain Time used: 14 	 Loss: 13.044
[Eval] Valid Acc. : 54.68% 	 (29605/54138)
[Eval] Test Acc. : 53.36% 	 (30373/56926)
LogitsTrain Time used: 15 	 Loss: 13.247
[Eval] Valid Acc. : 54.71% 	 (29618/54138)
[Eval] Test Acc. : 53.31% 	 (30345/56926)
LogitsTrain Time used: 14 	 Loss: 12.232
[Eval] Valid Acc. : 54.75% 	 (29642/54138)
[Eval] Test Acc. : 53.34% 	 (30366/56926)
LogitsTrain Time used: 15 	 Loss: 12.064
[Eval] Valid Acc. : 54.74% 	 (29635/54138)
[Eval] Test Acc. : 53.32% 	 (30351/56926)
LogitsTrain Time used: 15 	 Loss: 13.003
[Eval] Valid Acc. : 54.43% 	 (29465/54138)
[Eval] Test Acc. : 53.04% 	 (30192/56926)
LogitsTrain Time used: 15 	 Loss: 13.108
[Eval] Valid Acc. : 54.72% 	 (29627/54138)
[Eval] Test Acc. : 53.32% 	 (30353/56926)
LogitsTrain Time used: 14 	 Loss: 11.967
[Eval] Valid Acc. : 54.68% 	 (29603/54138)
[Eval] Test Acc. : 53.31% 	 (30349/56926)
LogitsTrain Time used: 14 	 Loss: 11.830
[Eval] Valid Acc. : 54.73% 	 (29629/54138)
[Eval] Test Acc. : 53.33% 	 (30358/56926)
LogitsTrain Time used: 14 	 Loss: 12.501
[Eval] Valid Acc. : 54.35% 	 (29425/54138)
[Eval] Test Acc. : 53.00% 	 (30172/56926)
LogitsTrain Time used: 14 	 Loss: 12.561
[Eval] Valid Acc. : 54.70% 	 (29611/54138)
[Eval] Test Acc. : 53.28% 	 (30332/56926)
LogitsTrain Time used: 14 	 Loss: 11.706
[Eval] Valid Acc. : 54.63% 	 (29576/54138)
[Eval] Test Acc. : 53.26% 	 (30317/56926)
LogitsTrain Time used: 14 	 Loss: 11.703
[Eval] Valid Acc. : 54.65% 	 (29588/54138)
[Eval] Test Acc. : 53.35% 	 (30371/56926)
LogitsTrain Time used: 15 	 Loss: 12.321
[Eval] Valid Acc. : 54.34% 	 (29417/54138)
[Eval] Test Acc. : 52.95% 	 (30140/56926)
LogitsTrain Time used: 14 	 Loss: 12.411
[Eval] Valid Acc. : 54.67% 	 (29599/54138)
[Eval] Test Acc. : 53.36% 	 (30373/56926)
Finish training student!
[Result][Student] Best epoch : 20 	Valid. Acc. : 54.8284% 	 Test Acc.: 53.2358%
