========CONFIG===========
part_labeled =  0.01
temp =  800.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 884.329
Using the default mapping tsv
[Eval] Valid Acc. : 30.21% 	 (16357/54138)
[Eval] Test Acc. : 28.78% 	 (16384/56926)
LogitsTrain Time used: 4 	 Loss: 224.701
[Eval] Valid Acc. : 45.32% 	 (24534/54138)
[Eval] Test Acc. : 43.66% 	 (24852/56926)
LogitsTrain Time used: 4 	 Loss: 56.421
[Eval] Valid Acc. : 51.39% 	 (27824/54138)
[Eval] Test Acc. : 50.08% 	 (28509/56926)
LogitsTrain Time used: 4 	 Loss: 32.258
[Eval] Valid Acc. : 52.24% 	 (28280/54138)
[Eval] Test Acc. : 50.91% 	 (28979/56926)
LogitsTrain Time used: 4 	 Loss: 28.374
[Eval] Valid Acc. : 52.59% 	 (28473/54138)
[Eval] Test Acc. : 51.06% 	 (29068/56926)
LogitsTrain Time used: 4 	 Loss: 25.225
[Eval] Valid Acc. : 52.61% 	 (28483/54138)
[Eval] Test Acc. : 51.12% 	 (29099/56926)
LogitsTrain Time used: 4 	 Loss: 21.774
[Eval] Valid Acc. : 53.44% 	 (28932/54138)
[Eval] Test Acc. : 51.92% 	 (29558/56926)
LogitsTrain Time used: 4 	 Loss: 18.366
[Eval] Valid Acc. : 53.38% 	 (28897/54138)
[Eval] Test Acc. : 52.03% 	 (29616/56926)
LogitsTrain Time used: 4 	 Loss: 17.688
[Eval] Valid Acc. : 53.58% 	 (29009/54138)
[Eval] Test Acc. : 51.99% 	 (29595/56926)
LogitsTrain Time used: 4 	 Loss: 18.862
[Eval] Valid Acc. : 53.78% 	 (29113/54138)
[Eval] Test Acc. : 52.10% 	 (29661/56926)
LogitsTrain Time used: 4 	 Loss: 16.121
[Eval] Valid Acc. : 53.77% 	 (29111/54138)
[Eval] Test Acc. : 52.19% 	 (29707/56926)
LogitsTrain Time used: 4 	 Loss: 14.674
[Eval] Valid Acc. : 53.79% 	 (29123/54138)
[Eval] Test Acc. : 52.27% 	 (29755/56926)
LogitsTrain Time used: 4 	 Loss: 14.448
[Eval] Valid Acc. : 53.89% 	 (29174/54138)
[Eval] Test Acc. : 52.20% 	 (29714/56926)
LogitsTrain Time used: 4 	 Loss: 15.557
[Eval] Valid Acc. : 53.88% 	 (29169/54138)
[Eval] Test Acc. : 52.09% 	 (29655/56926)
LogitsTrain Time used: 4 	 Loss: 14.273
[Eval] Valid Acc. : 54.03% 	 (29251/54138)
[Eval] Test Acc. : 52.44% 	 (29854/56926)
LogitsTrain Time used: 4 	 Loss: 12.695
[Eval] Valid Acc. : 54.05% 	 (29260/54138)
[Eval] Test Acc. : 52.48% 	 (29876/56926)
LogitsTrain Time used: 4 	 Loss: 12.672
[Eval] Valid Acc. : 54.05% 	 (29260/54138)
[Eval] Test Acc. : 52.39% 	 (29826/56926)
LogitsTrain Time used: 4 	 Loss: 13.137
[Eval] Valid Acc. : 53.97% 	 (29217/54138)
[Eval] Test Acc. : 52.20% 	 (29718/56926)
LogitsTrain Time used: 4 	 Loss: 12.513
[Eval] Valid Acc. : 54.10% 	 (29289/54138)
[Eval] Test Acc. : 52.56% 	 (29918/56926)
LogitsTrain Time used: 4 	 Loss: 11.383
[Eval] Valid Acc. : 54.13% 	 (29304/54138)
[Eval] Test Acc. : 52.66% 	 (29978/56926)
LogitsTrain Time used: 4 	 Loss: 11.476
[Eval] Valid Acc. : 54.17% 	 (29324/54138)
[Eval] Test Acc. : 52.58% 	 (29931/56926)
LogitsTrain Time used: 4 	 Loss: 12.070
[Eval] Valid Acc. : 54.14% 	 (29312/54138)
[Eval] Test Acc. : 52.61% 	 (29947/56926)
LogitsTrain Time used: 4 	 Loss: 11.051
[Eval] Valid Acc. : 54.17% 	 (29326/54138)
[Eval] Test Acc. : 52.63% 	 (29959/56926)
LogitsTrain Time used: 4 	 Loss: 10.516
[Eval] Valid Acc. : 54.19% 	 (29335/54138)
[Eval] Test Acc. : 52.66% 	 (29976/56926)
LogitsTrain Time used: 4 	 Loss: 10.693
[Eval] Valid Acc. : 54.25% 	 (29368/54138)
[Eval] Test Acc. : 52.63% 	 (29959/56926)
LogitsTrain Time used: 4 	 Loss: 11.390
[Eval] Valid Acc. : 54.14% 	 (29309/54138)
[Eval] Test Acc. : 52.66% 	 (29975/56926)
LogitsTrain Time used: 4 	 Loss: 10.277
[Eval] Valid Acc. : 54.31% 	 (29403/54138)
[Eval] Test Acc. : 52.80% 	 (30056/56926)
LogitsTrain Time used: 4 	 Loss: 9.782
[Eval] Valid Acc. : 54.28% 	 (29386/54138)
[Eval] Test Acc. : 52.78% 	 (30043/56926)
LogitsTrain Time used: 4 	 Loss: 10.286
[Eval] Valid Acc. : 54.34% 	 (29417/54138)
[Eval] Test Acc. : 52.78% 	 (30044/56926)
LogitsTrain Time used: 4 	 Loss: 12.330
[Eval] Valid Acc. : 54.17% 	 (29324/54138)
[Eval] Test Acc. : 52.51% 	 (29893/56926)
LogitsTrain Time used: 4 	 Loss: 9.742
[Eval] Valid Acc. : 54.36% 	 (29428/54138)
[Eval] Test Acc. : 52.87% 	 (30096/56926)
LogitsTrain Time used: 4 	 Loss: 9.353
[Eval] Valid Acc. : 54.31% 	 (29404/54138)
[Eval] Test Acc. : 52.81% 	 (30061/56926)
LogitsTrain Time used: 4 	 Loss: 9.802
[Eval] Valid Acc. : 54.46% 	 (29482/54138)
[Eval] Test Acc. : 52.84% 	 (30080/56926)
LogitsTrain Time used: 4 	 Loss: 10.891
[Eval] Valid Acc. : 54.30% 	 (29398/54138)
[Eval] Test Acc. : 52.78% 	 (30043/56926)
LogitsTrain Time used: 4 	 Loss: 9.216
[Eval] Valid Acc. : 54.35% 	 (29426/54138)
[Eval] Test Acc. : 52.92% 	 (30127/56926)
LogitsTrain Time used: 4 	 Loss: 8.953
[Eval] Valid Acc. : 54.34% 	 (29416/54138)
[Eval] Test Acc. : 52.87% 	 (30097/56926)
LogitsTrain Time used: 4 	 Loss: 9.513
[Eval] Valid Acc. : 54.47% 	 (29490/54138)
[Eval] Test Acc. : 52.91% 	 (30122/56926)
LogitsTrain Time used: 4 	 Loss: 10.165
[Eval] Valid Acc. : 54.34% 	 (29416/54138)
[Eval] Test Acc. : 52.89% 	 (30107/56926)
LogitsTrain Time used: 4 	 Loss: 8.776
[Eval] Valid Acc. : 54.44% 	 (29474/54138)
[Eval] Test Acc. : 52.96% 	 (30150/56926)
LogitsTrain Time used: 4 	 Loss: 8.565
[Eval] Valid Acc. : 54.32% 	 (29407/54138)
[Eval] Test Acc. : 52.90% 	 (30113/56926)
LogitsTrain Time used: 4 	 Loss: 9.234
[Eval] Valid Acc. : 53.95% 	 (29207/54138)
[Eval] Test Acc. : 52.24% 	 (29737/56926)
LogitsTrain Time used: 4 	 Loss: 9.696
[Eval] Valid Acc. : 54.42% 	 (29464/54138)
[Eval] Test Acc. : 53.02% 	 (30183/56926)
LogitsTrain Time used: 4 	 Loss: 8.351
[Eval] Valid Acc. : 54.39% 	 (29448/54138)
[Eval] Test Acc. : 52.95% 	 (30140/56926)
LogitsTrain Time used: 4 	 Loss: 8.280
[Eval] Valid Acc. : 54.36% 	 (29427/54138)
[Eval] Test Acc. : 52.94% 	 (30137/56926)
LogitsTrain Time used: 4 	 Loss: 10.226
[Eval] Valid Acc. : 54.56% 	 (29540/54138)
[Eval] Test Acc. : 53.00% 	 (30170/56926)
LogitsTrain Time used: 4 	 Loss: 9.270
[Eval] Valid Acc. : 54.38% 	 (29439/54138)
[Eval] Test Acc. : 52.98% 	 (30159/56926)
LogitsTrain Time used: 4 	 Loss: 8.140
[Eval] Valid Acc. : 54.43% 	 (29470/54138)
[Eval] Test Acc. : 52.97% 	 (30155/56926)
LogitsTrain Time used: 4 	 Loss: 8.101
[Eval] Valid Acc. : 54.33% 	 (29414/54138)
