========CONFIG===========
part_labeled =  0.05
temp =  2.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1330.490
Using the default mapping tsv
[Eval] Valid Acc. : 34.71% 	 (18794/54138)
[Eval] Test Acc. : 32.98% 	 (18773/56926)
LogitsTrain Time used: 15 	 Loss: 431.730
[Eval] Valid Acc. : 52.22% 	 (28271/54138)
[Eval] Test Acc. : 51.11% 	 (29096/56926)
LogitsTrain Time used: 15 	 Loss: 152.937
[Eval] Valid Acc. : 58.91% 	 (31892/54138)
[Eval] Test Acc. : 57.63% 	 (32807/56926)
LogitsTrain Time used: 15 	 Loss: 100.948
[Eval] Valid Acc. : 60.22% 	 (32603/54138)
[Eval] Test Acc. : 59.01% 	 (33590/56926)
LogitsTrain Time used: 15 	 Loss: 90.618
[Eval] Valid Acc. : 60.71% 	 (32869/54138)
[Eval] Test Acc. : 59.28% 	 (33745/56926)
LogitsTrain Time used: 15 	 Loss: 87.193
[Eval] Valid Acc. : 60.88% 	 (32961/54138)
[Eval] Test Acc. : 59.52% 	 (33882/56926)
LogitsTrain Time used: 14 	 Loss: 72.461
[Eval] Valid Acc. : 61.86% 	 (33489/54138)
[Eval] Test Acc. : 60.11% 	 (34216/56926)
LogitsTrain Time used: 15 	 Loss: 64.194
[Eval] Valid Acc. : 62.19% 	 (33670/54138)
[Eval] Test Acc. : 60.50% 	 (34443/56926)
LogitsTrain Time used: 15 	 Loss: 62.093
[Eval] Valid Acc. : 62.23% 	 (33690/54138)
[Eval] Test Acc. : 60.40% 	 (34386/56926)
LogitsTrain Time used: 15 	 Loss: 64.803
[Eval] Valid Acc. : 61.81% 	 (33463/54138)
[Eval] Test Acc. : 60.31% 	 (34332/56926)
LogitsTrain Time used: 15 	 Loss: 59.888
[Eval] Valid Acc. : 62.55% 	 (33863/54138)
[Eval] Test Acc. : 60.59% 	 (34494/56926)
LogitsTrain Time used: 15 	 Loss: 53.881
[Eval] Valid Acc. : 62.71% 	 (33950/54138)
[Eval] Test Acc. : 60.78% 	 (34600/56926)
LogitsTrain Time used: 15 	 Loss: 53.355
[Eval] Valid Acc. : 62.55% 	 (33863/54138)
[Eval] Test Acc. : 60.85% 	 (34641/56926)
LogitsTrain Time used: 15 	 Loss: 55.909
[Eval] Valid Acc. : 62.38% 	 (33769/54138)
[Eval] Test Acc. : 60.63% 	 (34513/56926)
LogitsTrain Time used: 15 	 Loss: 51.867
[Eval] Valid Acc. : 62.74% 	 (33966/54138)
[Eval] Test Acc. : 60.89% 	 (34663/56926)
LogitsTrain Time used: 14 	 Loss: 48.475
