========CONFIG===========
part_labeled =  0.05
temp =  50.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1054.804
Using the default mapping tsv
[Eval] Valid Acc. : 30.64% 	 (16587/54138)
[Eval] Test Acc. : 28.99% 	 (16502/56926)
LogitsTrain Time used: 3 	 Loss: 415.129
[Eval] Valid Acc. : 48.31% 	 (26155/54138)
[Eval] Test Acc. : 46.58% 	 (26515/56926)
LogitsTrain Time used: 3 	 Loss: 132.862
[Eval] Valid Acc. : 56.33% 	 (30495/54138)
[Eval] Test Acc. : 55.13% 	 (31386/56926)
LogitsTrain Time used: 4 	 Loss: 83.396
[Eval] Valid Acc. : 58.10% 	 (31456/54138)
[Eval] Test Acc. : 56.74% 	 (32299/56926)
LogitsTrain Time used: 4 	 Loss: 74.835
[Eval] Valid Acc. : 58.82% 	 (31842/54138)
[Eval] Test Acc. : 57.43% 	 (32694/56926)
LogitsTrain Time used: 3 	 Loss: 68.957
[Eval] Valid Acc. : 58.59% 	 (31717/54138)
[Eval] Test Acc. : 57.52% 	 (32741/56926)
LogitsTrain Time used: 4 	 Loss: 58.986
[Eval] Valid Acc. : 60.32% 	 (32656/54138)
[Eval] Test Acc. : 58.82% 	 (33484/56926)
LogitsTrain Time used: 4 	 Loss: 51.813
[Eval] Valid Acc. : 60.69% 	 (32858/54138)
[Eval] Test Acc. : 59.24% 	 (33722/56926)
LogitsTrain Time used: 4 	 Loss: 50.131
[Eval] Valid Acc. : 60.80% 	 (32918/54138)
[Eval] Test Acc. : 59.12% 	 (33656/56926)
LogitsTrain Time used: 4 	 Loss: 50.017
[Eval] Valid Acc. : 60.77% 	 (32902/54138)
[Eval] Test Acc. : 59.37% 	 (33797/56926)
LogitsTrain Time used: 4 	 Loss: 46.521
[Eval] Valid Acc. : 61.34% 	 (33207/54138)
[Eval] Test Acc. : 59.65% 	 (33955/56926)
LogitsTrain Time used: 4 	 Loss: 43.242
[Eval] Valid Acc. : 61.59% 	 (33342/54138)
[Eval] Test Acc. : 60.00% 	 (34154/56926)
LogitsTrain Time used: 4 	 Loss: 42.870
[Eval] Valid Acc. : 61.49% 	 (33288/54138)
[Eval] Test Acc. : 59.77% 	 (34026/56926)
LogitsTrain Time used: 4 	 Loss: 44.848
[Eval] Valid Acc. : 61.67% 	 (33387/54138)
[Eval] Test Acc. : 59.99% 	 (34149/56926)
LogitsTrain Time used: 4 	 Loss: 40.934
[Eval] Valid Acc. : 61.81% 	 (33463/54138)
[Eval] Test Acc. : 60.16% 	 (34244/56926)
LogitsTrain Time used: 4 	 Loss: 38.961
[Eval] Valid Acc. : 61.92% 	 (33522/54138)
[Eval] Test Acc. : 60.33% 	 (34341/56926)
LogitsTrain Time used: 4 	 Loss: 39.182
[Eval] Valid Acc. : 61.71% 	 (33408/54138)
[Eval] Test Acc. : 60.18% 	 (34259/56926)
LogitsTrain Time used: 4 	 Loss: 41.205
[Eval] Valid Acc. : 62.00% 	 (33565/54138)
[Eval] Test Acc. : 60.33% 	 (34342/56926)
LogitsTrain Time used: 4 	 Loss: 37.820
[Eval] Valid Acc. : 62.13% 	 (33636/54138)
[Eval] Test Acc. : 60.42% 	 (34392/56926)
LogitsTrain Time used: 4 	 Loss: 36.285
[Eval] Valid Acc. : 62.08% 	 (33610/54138)
[Eval] Test Acc. : 60.53% 	 (34457/56926)
LogitsTrain Time used: 4 	 Loss: 36.807
[Eval] Valid Acc. : 61.95% 	 (33539/54138)
[Eval] Test Acc. : 60.31% 	 (34334/56926)
LogitsTrain Time used: 4 	 Loss: 39.269
[Eval] Valid Acc. : 62.08% 	 (33608/54138)
[Eval] Test Acc. : 60.45% 	 (34414/56926)
LogitsTrain Time used: 4 	 Loss: 35.671
[Eval] Valid Acc. : 62.29% 	 (33720/54138)
[Eval] Test Acc. : 60.70% 	 (34554/56926)
LogitsTrain Time used: 4 	 Loss: 34.464
[Eval] Valid Acc. : 62.26% 	 (33707/54138)
[Eval] Test Acc. : 60.71% 	 (34559/56926)
LogitsTrain Time used: 4 	 Loss: 35.286
[Eval] Valid Acc. : 62.09% 	 (33613/54138)
[Eval] Test Acc. : 60.38% 	 (34374/56926)
LogitsTrain Time used: 4 	 Loss: 37.186
[Eval] Valid Acc. : 62.18% 	 (33663/54138)
[Eval] Test Acc. : 60.68% 	 (34541/56926)
LogitsTrain Time used: 4 	 Loss: 34.140
[Eval] Valid Acc. : 62.34% 	 (33751/54138)
[Eval] Test Acc. : 60.83% 	 (34629/56926)
LogitsTrain Time used: 4 	 Loss: 33.036
[Eval] Valid Acc. : 62.28% 	 (33717/54138)
[Eval] Test Acc. : 60.76% 	 (34589/56926)
LogitsTrain Time used: 4 	 Loss: 34.199
[Eval] Valid Acc. : 62.02% 	 (33576/54138)
[Eval] Test Acc. : 60.33% 	 (34342/56926)
LogitsTrain Time used: 4 	 Loss: 36.645
[Eval] Valid Acc. : 62.36% 	 (33759/54138)
[Eval] Test Acc. : 60.82% 	 (34622/56926)
LogitsTrain Time used: 4 	 Loss: 32.788
[Eval] Valid Acc. : 62.32% 	 (33741/54138)
[Eval] Test Acc. : 60.92% 	 (34677/56926)
LogitsTrain Time used: 4 	 Loss: 32.048
[Eval] Valid Acc. : 62.33% 	 (33744/54138)
[Eval] Test Acc. : 60.81% 	 (34618/56926)
LogitsTrain Time used: 4 	 Loss: 33.533
[Eval] Valid Acc. : 62.00% 	 (33564/54138)
[Eval] Test Acc. : 60.28% 	 (34316/56926)
LogitsTrain Time used: 4 	 Loss: 35.513
