========CONFIG===========
part_labeled =  0.2
temp =  4.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2945.780
Using the default mapping tsv
[Eval] Valid Acc. : 36.72% 	 (19879/54138)
[Eval] Test Acc. : 34.99% 	 (19916/56926)
LogitsTrain Time used: 15 	 Loss: 1323.715
[Eval] Valid Acc. : 48.61% 	 (26316/54138)
[Eval] Test Acc. : 48.10% 	 (27381/56926)
LogitsTrain Time used: 15 	 Loss: 801.810
[Eval] Valid Acc. : 62.46% 	 (33816/54138)
[Eval] Test Acc. : 61.45% 	 (34982/56926)
LogitsTrain Time used: 15 	 Loss: 548.415
[Eval] Valid Acc. : 64.74% 	 (35050/54138)
[Eval] Test Acc. : 63.58% 	 (36195/56926)
LogitsTrain Time used: 15 	 Loss: 497.448
[Eval] Valid Acc. : 64.92% 	 (35149/54138)
[Eval] Test Acc. : 64.40% 	 (36660/56926)
LogitsTrain Time used: 15 	 Loss: 477.610
[Eval] Valid Acc. : 63.60% 	 (34431/54138)
[Eval] Test Acc. : 62.66% 	 (35672/56926)
LogitsTrain Time used: 15 	 Loss: 440.064
[Eval] Valid Acc. : 68.17% 	 (36907/54138)
[Eval] Test Acc. : 66.60% 	 (37912/56926)
LogitsTrain Time used: 15 	 Loss: 374.172
[Eval] Valid Acc. : 68.52% 	 (37097/54138)
[Eval] Test Acc. : 67.23% 	 (38270/56926)
LogitsTrain Time used: 15 	 Loss: 364.840
[Eval] Valid Acc. : 68.26% 	 (36957/54138)
[Eval] Test Acc. : 67.53% 	 (38443/56926)
LogitsTrain Time used: 15 	 Loss: 372.005
[Eval] Valid Acc. : 67.69% 	 (36646/54138)
[Eval] Test Acc. : 66.72% 	 (37981/56926)
LogitsTrain Time used: 15 	 Loss: 349.082
[Eval] Valid Acc. : 69.69% 	 (37728/54138)
[Eval] Test Acc. : 68.11% 	 (38771/56926)
LogitsTrain Time used: 14 	 Loss: 321.908
[Eval] Valid Acc. : 69.96% 	 (37875/54138)
[Eval] Test Acc. : 68.73% 	 (39127/56926)
LogitsTrain Time used: 15 	 Loss: 322.192
[Eval] Valid Acc. : 69.44% 	 (37592/54138)
[Eval] Test Acc. : 68.62% 	 (39063/56926)
LogitsTrain Time used: 15 	 Loss: 331.792
