========CONFIG===========
part_labeled =  0.1
temp =  100.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1687.421
Using the default mapping tsv
[Eval] Valid Acc. : 30.01% 	 (16247/54138)
[Eval] Test Acc. : 28.40% 	 (16165/56926)
LogitsTrain Time used: 4 	 Loss: 844.542
[Eval] Valid Acc. : 47.93% 	 (25947/54138)
[Eval] Test Acc. : 46.09% 	 (26235/56926)
LogitsTrain Time used: 4 	 Loss: 410.088
[Eval] Valid Acc. : 58.34% 	 (31583/54138)
[Eval] Test Acc. : 57.57% 	 (32770/56926)
LogitsTrain Time used: 4 	 Loss: 290.272
[Eval] Valid Acc. : 60.70% 	 (32861/54138)
[Eval] Test Acc. : 59.78% 	 (34031/56926)
LogitsTrain Time used: 4 	 Loss: 263.102
[Eval] Valid Acc. : 61.25% 	 (33158/54138)
[Eval] Test Acc. : 59.90% 	 (34098/56926)
LogitsTrain Time used: 4 	 Loss: 254.440
[Eval] Valid Acc. : 62.13% 	 (33638/54138)
[Eval] Test Acc. : 61.71% 	 (35129/56926)
LogitsTrain Time used: 4 	 Loss: 217.092
[Eval] Valid Acc. : 64.52% 	 (34929/54138)
[Eval] Test Acc. : 63.52% 	 (36157/56926)
LogitsTrain Time used: 4 	 Loss: 195.741
[Eval] Valid Acc. : 65.16% 	 (35279/54138)
[Eval] Test Acc. : 64.13% 	 (36505/56926)
LogitsTrain Time used: 4 	 Loss: 190.370
[Eval] Valid Acc. : 65.03% 	 (35207/54138)
[Eval] Test Acc. : 63.94% 	 (36401/56926)
LogitsTrain Time used: 4 	 Loss: 201.614
[Eval] Valid Acc. : 64.80% 	 (35082/54138)
[Eval] Test Acc. : 63.86% 	 (36353/56926)
LogitsTrain Time used: 4 	 Loss: 182.853
[Eval] Valid Acc. : 65.90% 	 (35678/54138)
[Eval] Test Acc. : 64.92% 	 (36954/56926)
LogitsTrain Time used: 4 	 Loss: 169.480
[Eval] Valid Acc. : 66.24% 	 (35863/54138)
[Eval] Test Acc. : 65.41% 	 (37234/56926)
LogitsTrain Time used: 4 	 Loss: 167.946
[Eval] Valid Acc. : 66.21% 	 (35844/54138)
[Eval] Test Acc. : 65.13% 	 (37076/56926)
LogitsTrain Time used: 4 	 Loss: 175.836
[Eval] Valid Acc. : 65.91% 	 (35684/54138)
[Eval] Test Acc. : 64.98% 	 (36988/56926)
LogitsTrain Time used: 4 	 Loss: 164.397
[Eval] Valid Acc. : 66.60% 	 (36056/54138)
[Eval] Test Acc. : 65.52% 	 (37296/56926)
LogitsTrain Time used: 4 	 Loss: 155.516
[Eval] Valid Acc. : 66.63% 	 (36070/54138)
[Eval] Test Acc. : 65.69% 	 (37392/56926)
LogitsTrain Time used: 4 	 Loss: 155.882
[Eval] Valid Acc. : 66.55% 	 (36030/54138)
[Eval] Test Acc. : 65.24% 	 (37141/56926)
LogitsTrain Time used: 4 	 Loss: 164.044
[Eval] Valid Acc. : 66.68% 	 (36097/54138)
[Eval] Test Acc. : 65.67% 	 (37382/56926)
LogitsTrain Time used: 4 	 Loss: 153.598
[Eval] Valid Acc. : 66.97% 	 (36254/54138)
[Eval] Test Acc. : 65.70% 	 (37398/56926)
LogitsTrain Time used: 4 	 Loss: 146.751
[Eval] Valid Acc. : 66.85% 	 (36190/54138)
[Eval] Test Acc. : 65.76% 	 (37437/56926)
LogitsTrain Time used: 4 	 Loss: 148.888
[Eval] Valid Acc. : 66.96% 	 (36249/54138)
[Eval] Test Acc. : 65.88% 	 (37502/56926)
LogitsTrain Time used: 4 	 Loss: 154.987
[Eval] Valid Acc. : 66.91% 	 (36226/54138)
[Eval] Test Acc. : 65.97% 	 (37555/56926)
LogitsTrain Time used: 4 	 Loss: 145.045
[Eval] Valid Acc. : 67.22% 	 (36390/54138)
[Eval] Test Acc. : 65.92% 	 (37525/56926)
LogitsTrain Time used: 4 	 Loss: 140.541
[Eval] Valid Acc. : 67.12% 	 (36336/54138)
[Eval] Test Acc. : 65.87% 	 (37499/56926)
LogitsTrain Time used: 4 	 Loss: 144.538
[Eval] Valid Acc. : 65.96% 	 (35707/54138)
[Eval] Test Acc. : 64.46% 	 (36694/56926)
LogitsTrain Time used: 4 	 Loss: 163.000
[Eval] Valid Acc. : 67.08% 	 (36318/54138)
[Eval] Test Acc. : 65.94% 	 (37536/56926)
LogitsTrain Time used: 4 	 Loss: 140.941
[Eval] Valid Acc. : 67.42% 	 (36499/54138)
[Eval] Test Acc. : 66.12% 	 (37640/56926)
LogitsTrain Time used: 4 	 Loss: 137.056
[Eval] Valid Acc. : 67.42% 	 (36500/54138)
[Eval] Test Acc. : 65.87% 	 (37495/56926)
LogitsTrain Time used: 4 	 Loss: 141.362
[Eval] Valid Acc. : 67.19% 	 (36376/54138)
[Eval] Test Acc. : 66.04% 	 (37593/56926)
LogitsTrain Time used: 4 	 Loss: 146.429
[Eval] Valid Acc. : 67.19% 	 (36378/54138)
[Eval] Test Acc. : 65.92% 	 (37527/56926)
LogitsTrain Time used: 4 	 Loss: 136.016
[Eval] Valid Acc. : 67.62% 	 (36609/54138)
[Eval] Test Acc. : 66.32% 	 (37752/56926)
LogitsTrain Time used: 4 	 Loss: 133.381
[Eval] Valid Acc. : 67.50% 	 (36542/54138)
[Eval] Test Acc. : 66.03% 	 (37586/56926)
LogitsTrain Time used: 4 	 Loss: 138.167
[Eval] Valid Acc. : 66.25% 	 (35868/54138)
[Eval] Test Acc. : 65.13% 	 (37078/56926)
LogitsTrain Time used: 4 	 Loss: 151.356
[Eval] Valid Acc. : 67.42% 	 (36501/54138)
[Eval] Test Acc. : 66.06% 	 (37607/56926)
LogitsTrain Time used: 4 	 Loss: 133.352
[Eval] Valid Acc. : 67.85% 	 (36735/54138)
[Eval] Test Acc. : 66.38% 	 (37787/56926)
LogitsTrain Time used: 4 	 Loss: 130.950
[Eval] Valid Acc. : 67.68% 	 (36638/54138)
[Eval] Test Acc. : 66.15% 	 (37655/56926)
LogitsTrain Time used: 4 	 Loss: 134.744
[Eval] Valid Acc. : 67.33% 	 (36449/54138)
[Eval] Test Acc. : 65.81% 	 (37462/56926)
LogitsTrain Time used: 4 	 Loss: 138.948
[Eval] Valid Acc. : 67.41% 	 (36496/54138)
[Eval] Test Acc. : 66.04% 	 (37594/56926)
LogitsTrain Time used: 4 	 Loss: 129.915
[Eval] Valid Acc. : 67.96% 	 (36791/54138)
[Eval] Test Acc. : 66.50% 	 (37855/56926)
LogitsTrain Time used: 4 	 Loss: 128.567
[Eval] Valid Acc. : 67.65% 	 (36624/54138)
[Eval] Test Acc. : 66.22% 	 (37696/56926)
LogitsTrain Time used: 4 	 Loss: 137.364
[Eval] Valid Acc. : 66.71% 	 (36116/54138)
[Eval] Test Acc. : 65.23% 	 (37130/56926)
LogitsTrain Time used: 4 	 Loss: 134.933
[Eval] Valid Acc. : 67.57% 	 (36583/54138)
[Eval] Test Acc. : 66.25% 	 (37711/56926)
LogitsTrain Time used: 4 	 Loss: 127.280
[Eval] Valid Acc. : 68.03% 	 (36829/54138)
[Eval] Test Acc. : 66.47% 	 (37837/56926)
LogitsTrain Time used: 4 	 Loss: 127.090
[Eval] Valid Acc. : 67.59% 	 (36594/54138)
[Eval] Test Acc. : 66.32% 	 (37751/56926)
LogitsTrain Time used: 4 	 Loss: 133.285
[Eval] Valid Acc. : 67.82% 	 (36715/54138)
[Eval] Test Acc. : 66.67% 	 (37951/56926)
LogitsTrain Time used: 4 	 Loss: 130.305
[Eval] Valid Acc. : 67.68% 	 (36642/54138)
[Eval] Test Acc. : 66.25% 	 (37715/56926)
LogitsTrain Time used: 4 	 Loss: 124.746
[Eval] Valid Acc. : 68.06% 	 (36847/54138)
[Eval] Test Acc. : 66.51% 	 (37859/56926)
LogitsTrain Time used: 4 	 Loss: 125.249
[Eval] Valid Acc. : 67.56% 	 (36578/54138)
[Eval] Test Acc. : 66.24% 	 (37707/56926)
LogitsTrain Time used: 4 	 Loss: 133.667
[Eval] Valid Acc. : 67.67% 	 (36637/54138)
[Eval] Test Acc. : 66.27% 	 (37725/56926)
LogitsTrain Time used: 4 	 Loss: 127.673
[Eval] Valid Acc. : 67.87% 	 (36746/54138)
[Eval] Test Acc. : 66.29% 	 (37735/56926)
Finish training student!
[Result][Student] Best epoch : 46 	Valid. Acc. : 68.0613% 	 Test Acc.: 66.5056%
