========CONFIG===========
part_labeled =  0.03
temp =  20.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1039.917
Using the default mapping tsv
[Eval] Valid Acc. : 29.59% 	 (16022/54138)
[Eval] Test Acc. : 27.95% 	 (15910/56926)
LogitsTrain Time used: 4 	 Loss: 369.677
[Eval] Valid Acc. : 49.08% 	 (26571/54138)
[Eval] Test Acc. : 47.62% 	 (27106/56926)
LogitsTrain Time used: 3 	 Loss: 112.231
[Eval] Valid Acc. : 54.07% 	 (29273/54138)
[Eval] Test Acc. : 52.44% 	 (29852/56926)
LogitsTrain Time used: 4 	 Loss: 73.999
[Eval] Valid Acc. : 54.88% 	 (29713/54138)
[Eval] Test Acc. : 53.21% 	 (30293/56926)
LogitsTrain Time used: 4 	 Loss: 66.877
[Eval] Valid Acc. : 55.12% 	 (29841/54138)
[Eval] Test Acc. : 53.76% 	 (30601/56926)
LogitsTrain Time used: 4 	 Loss: 64.265
[Eval] Valid Acc. : 54.24% 	 (29366/54138)
[Eval] Test Acc. : 53.08% 	 (30214/56926)
LogitsTrain Time used: 4 	 Loss: 55.483
[Eval] Valid Acc. : 56.23% 	 (30441/54138)
[Eval] Test Acc. : 54.83% 	 (31215/56926)
LogitsTrain Time used: 4 	 Loss: 47.912
[Eval] Valid Acc. : 56.43% 	 (30552/54138)
[Eval] Test Acc. : 55.07% 	 (31349/56926)
LogitsTrain Time used: 4 	 Loss: 46.286
[Eval] Valid Acc. : 56.42% 	 (30545/54138)
[Eval] Test Acc. : 55.09% 	 (31358/56926)
LogitsTrain Time used: 4 	 Loss: 48.145
[Eval] Valid Acc. : 56.20% 	 (30423/54138)
[Eval] Test Acc. : 54.66% 	 (31113/56926)
LogitsTrain Time used: 4 	 Loss: 43.820
[Eval] Valid Acc. : 56.70% 	 (30697/54138)
[Eval] Test Acc. : 55.35% 	 (31510/56926)
LogitsTrain Time used: 4 	 Loss: 40.258
[Eval] Valid Acc. : 56.83% 	 (30765/54138)
[Eval] Test Acc. : 55.41% 	 (31544/56926)
