========CONFIG===========
part_labeled =  0.3
temp =  6.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1921.521
Using the default mapping tsv
[Eval] Valid Acc. : 30.43% 	 (16472/54138)
[Eval] Test Acc. : 28.74% 	 (16363/56926)
LogitsTrain Time used: 15 	 Loss: 918.360
[Eval] Valid Acc. : 48.78% 	 (26408/54138)
[Eval] Test Acc. : 47.55% 	 (27070/56926)
LogitsTrain Time used: 15 	 Loss: 450.363
[Eval] Valid Acc. : 59.22% 	 (32058/54138)
[Eval] Test Acc. : 58.27% 	 (33170/56926)
LogitsTrain Time used: 14 	 Loss: 306.949
[Eval] Valid Acc. : 63.06% 	 (34141/54138)
[Eval] Test Acc. : 62.09% 	 (35348/56926)
LogitsTrain Time used: 15 	 Loss: 270.054
[Eval] Valid Acc. : 63.22% 	 (34226/54138)
[Eval] Test Acc. : 62.44% 	 (35545/56926)
LogitsTrain Time used: 15 	 Loss: 259.246
[Eval] Valid Acc. : 64.44% 	 (34887/54138)
[Eval] Test Acc. : 63.87% 	 (36357/56926)
LogitsTrain Time used: 14 	 Loss: 214.804
[Eval] Valid Acc. : 67.82% 	 (36719/54138)
[Eval] Test Acc. : 66.32% 	 (37753/56926)
LogitsTrain Time used: 15 	 Loss: 188.927
[Eval] Valid Acc. : 68.73% 	 (37207/54138)
[Eval] Test Acc. : 67.19% 	 (38246/56926)
LogitsTrain Time used: 15 	 Loss: 182.866
[Eval] Valid Acc. : 68.31% 	 (36983/54138)
[Eval] Test Acc. : 66.92% 	 (38094/56926)
LogitsTrain Time used: 15 	 Loss: 190.611
[Eval] Valid Acc. : 65.88% 	 (35665/54138)
[Eval] Test Acc. : 65.06% 	 (37035/56926)
LogitsTrain Time used: 15 	 Loss: 180.878
[Eval] Valid Acc. : 69.65% 	 (37708/54138)
[Eval] Test Acc. : 67.92% 	 (38665/56926)
LogitsTrain Time used: 15 	 Loss: 160.555
[Eval] Valid Acc. : 69.95% 	 (37872/54138)
[Eval] Test Acc. : 68.50% 	 (38993/56926)
LogitsTrain Time used: 15 	 Loss: 158.488
[Eval] Valid Acc. : 69.64% 	 (37704/54138)
[Eval] Test Acc. : 68.20% 	 (38824/56926)
LogitsTrain Time used: 15 	 Loss: 160.752
[Eval] Valid Acc. : 69.09% 	 (37406/54138)
[Eval] Test Acc. : 68.23% 	 (38843/56926)
LogitsTrain Time used: 15 	 Loss: 152.731
[Eval] Valid Acc. : 70.46% 	 (38147/54138)
[Eval] Test Acc. : 68.75% 	 (39137/56926)
LogitsTrain Time used: 15 	 Loss: 144.420
[Eval] Valid Acc. : 70.57% 	 (38203/54138)
[Eval] Test Acc. : 69.18% 	 (39382/56926)
LogitsTrain Time used: 14 	 Loss: 144.891
[Eval] Valid Acc. : 70.32% 	 (38070/54138)
[Eval] Test Acc. : 68.89% 	 (39215/56926)
LogitsTrain Time used: 15 	 Loss: 150.216
[Eval] Valid Acc. : 70.09% 	 (37944/54138)
[Eval] Test Acc. : 68.94% 	 (39244/56926)
LogitsTrain Time used: 15 	 Loss: 141.074
[Eval] Valid Acc. : 71.01% 	 (38441/54138)
[Eval] Test Acc. : 69.38% 	 (39493/56926)
LogitsTrain Time used: 14 	 Loss: 135.169
[Eval] Valid Acc. : 71.10% 	 (38490/54138)
[Eval] Test Acc. : 69.60% 	 (39620/56926)
LogitsTrain Time used: 15 	 Loss: 137.209
[Eval] Valid Acc. : 70.71% 	 (38283/54138)
[Eval] Test Acc. : 69.14% 	 (39356/56926)
LogitsTrain Time used: 15 	 Loss: 142.125
[Eval] Valid Acc. : 70.65% 	 (38250/54138)
[Eval] Test Acc. : 69.06% 	 (39315/56926)
LogitsTrain Time used: 15 	 Loss: 133.334
[Eval] Valid Acc. : 71.40% 	 (38654/54138)
[Eval] Test Acc. : 69.77% 	 (39720/56926)
LogitsTrain Time used: 15 	 Loss: 128.855
[Eval] Valid Acc. : 71.31% 	 (38606/54138)
[Eval] Test Acc. : 69.71% 	 (39682/56926)
LogitsTrain Time used: 15 	 Loss: 131.965
[Eval] Valid Acc. : 70.60% 	 (38219/54138)
[Eval] Test Acc. : 69.35% 	 (39478/56926)
LogitsTrain Time used: 15 	 Loss: 135.897
[Eval] Valid Acc. : 70.99% 	 (38434/54138)
