========CONFIG===========
part_labeled =  0.3
temp =  10.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 1670.792
Using the default mapping tsv
[Eval] Valid Acc. : 30.46% 	 (16490/54138)
[Eval] Test Acc. : 28.77% 	 (16379/56926)
LogitsTrain Time used: 15 	 Loss: 747.954
[Eval] Valid Acc. : 45.78% 	 (24785/54138)
[Eval] Test Acc. : 44.26% 	 (25195/56926)
LogitsTrain Time used: 15 	 Loss: 397.134
[Eval] Valid Acc. : 59.36% 	 (32137/54138)
[Eval] Test Acc. : 58.93% 	 (33545/56926)
LogitsTrain Time used: 15 	 Loss: 271.104
[Eval] Valid Acc. : 62.64% 	 (33913/54138)
[Eval] Test Acc. : 61.77% 	 (35162/56926)
LogitsTrain Time used: 14 	 Loss: 243.614
[Eval] Valid Acc. : 62.87% 	 (34035/54138)
[Eval] Test Acc. : 62.43% 	 (35541/56926)
LogitsTrain Time used: 15 	 Loss: 237.367
[Eval] Valid Acc. : 63.20% 	 (34215/54138)
[Eval] Test Acc. : 62.01% 	 (35302/56926)
LogitsTrain Time used: 15 	 Loss: 202.257
[Eval] Valid Acc. : 67.45% 	 (36517/54138)
[Eval] Test Acc. : 66.15% 	 (37654/56926)
LogitsTrain Time used: 15 	 Loss: 175.005
[Eval] Valid Acc. : 68.08% 	 (36855/54138)
[Eval] Test Acc. : 66.79% 	 (38022/56926)
LogitsTrain Time used: 15 	 Loss: 169.568
[Eval] Valid Acc. : 68.08% 	 (36857/54138)
[Eval] Test Acc. : 66.69% 	 (37963/56926)
LogitsTrain Time used: 15 	 Loss: 171.758
[Eval] Valid Acc. : 67.65% 	 (36622/54138)
[Eval] Test Acc. : 66.54% 	 (37880/56926)
LogitsTrain Time used: 15 	 Loss: 158.991
[Eval] Valid Acc. : 69.46% 	 (37604/54138)
[Eval] Test Acc. : 67.73% 	 (38557/56926)
LogitsTrain Time used: 15 	 Loss: 147.580
[Eval] Valid Acc. : 69.77% 	 (37771/54138)
[Eval] Test Acc. : 68.15% 	 (38793/56926)
LogitsTrain Time used: 15 	 Loss: 146.059
[Eval] Valid Acc. : 69.49% 	 (37621/54138)
[Eval] Test Acc. : 68.00% 	 (38707/56926)
LogitsTrain Time used: 15 	 Loss: 149.466
[Eval] Valid Acc. : 69.51% 	 (37634/54138)
[Eval] Test Acc. : 68.19% 	 (38818/56926)
LogitsTrain Time used: 15 	 Loss: 141.399
[Eval] Valid Acc. : 70.52% 	 (38179/54138)
[Eval] Test Acc. : 68.57% 	 (39034/56926)
LogitsTrain Time used: 15 	 Loss: 134.043
[Eval] Valid Acc. : 70.57% 	 (38206/54138)
[Eval] Test Acc. : 68.86% 	 (39197/56926)
LogitsTrain Time used: 14 	 Loss: 134.509
[Eval] Valid Acc. : 70.06% 	 (37931/54138)
[Eval] Test Acc. : 68.52% 	 (39003/56926)
LogitsTrain Time used: 15 	 Loss: 140.905
[Eval] Valid Acc. : 69.78% 	 (37779/54138)
[Eval] Test Acc. : 68.71% 	 (39113/56926)
LogitsTrain Time used: 15 	 Loss: 132.462
[Eval] Valid Acc. : 70.95% 	 (38413/54138)
[Eval] Test Acc. : 69.10% 	 (39334/56926)
LogitsTrain Time used: 15 	 Loss: 126.073
[Eval] Valid Acc. : 71.04% 	 (38462/54138)
[Eval] Test Acc. : 69.24% 	 (39414/56926)
