========CONFIG===========
part_labeled =  0.5
temp =  20.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1598.673
Using the default mapping tsv
[Eval] Valid Acc. : 31.37% 	 (16983/54138)
[Eval] Test Acc. : 29.84% 	 (16984/56926)
LogitsTrain Time used: 4 	 Loss: 812.103
[Eval] Valid Acc. : 46.76% 	 (25317/54138)
[Eval] Test Acc. : 45.34% 	 (25809/56926)
LogitsTrain Time used: 4 	 Loss: 453.363
[Eval] Valid Acc. : 58.14% 	 (31478/54138)
[Eval] Test Acc. : 57.43% 	 (32694/56926)
LogitsTrain Time used: 4 	 Loss: 333.427
[Eval] Valid Acc. : 62.08% 	 (33610/54138)
[Eval] Test Acc. : 60.98% 	 (34712/56926)
LogitsTrain Time used: 4 	 Loss: 300.962
[Eval] Valid Acc. : 61.93% 	 (33525/54138)
[Eval] Test Acc. : 60.77% 	 (34596/56926)
LogitsTrain Time used: 4 	 Loss: 283.987
[Eval] Valid Acc. : 64.61% 	 (34979/54138)
[Eval] Test Acc. : 63.17% 	 (35960/56926)
LogitsTrain Time used: 4 	 Loss: 243.022
[Eval] Valid Acc. : 67.57% 	 (36582/54138)
[Eval] Test Acc. : 66.22% 	 (37697/56926)
LogitsTrain Time used: 4 	 Loss: 218.458
[Eval] Valid Acc. : 68.71% 	 (37196/54138)
[Eval] Test Acc. : 67.29% 	 (38304/56926)
LogitsTrain Time used: 4 	 Loss: 210.710
[Eval] Valid Acc. : 67.97% 	 (36799/54138)
[Eval] Test Acc. : 67.07% 	 (38179/56926)
LogitsTrain Time used: 4 	 Loss: 218.127
[Eval] Valid Acc. : 67.90% 	 (36758/54138)
[Eval] Test Acc. : 67.00% 	 (38140/56926)
LogitsTrain Time used: 4 	 Loss: 200.588
[Eval] Valid Acc. : 70.17% 	 (37990/54138)
[Eval] Test Acc. : 68.43% 	 (38956/56926)
LogitsTrain Time used: 4 	 Loss: 185.584
[Eval] Valid Acc. : 70.52% 	 (38176/54138)
[Eval] Test Acc. : 68.82% 	 (39175/56926)
LogitsTrain Time used: 4 	 Loss: 183.736
[Eval] Valid Acc. : 70.13% 	 (37966/54138)
[Eval] Test Acc. : 68.52% 	 (39003/56926)
LogitsTrain Time used: 4 	 Loss: 188.768
[Eval] Valid Acc. : 70.09% 	 (37947/54138)
[Eval] Test Acc. : 68.80% 	 (39164/56926)
LogitsTrain Time used: 4 	 Loss: 177.838
[Eval] Valid Acc. : 71.44% 	 (38678/54138)
[Eval] Test Acc. : 69.41% 	 (39510/56926)
LogitsTrain Time used: 4 	 Loss: 168.985
[Eval] Valid Acc. : 71.39% 	 (38649/54138)
[Eval] Test Acc. : 69.82% 	 (39747/56926)
LogitsTrain Time used: 4 	 Loss: 170.386
[Eval] Valid Acc. : 70.92% 	 (38395/54138)
[Eval] Test Acc. : 69.33% 	 (39464/56926)
LogitsTrain Time used: 4 	 Loss: 174.968
[Eval] Valid Acc. : 70.96% 	 (38414/54138)
[Eval] Test Acc. : 69.47% 	 (39547/56926)
LogitsTrain Time used: 4 	 Loss: 167.050
[Eval] Valid Acc. : 71.96% 	 (38960/54138)
[Eval] Test Acc. : 70.18% 	 (39953/56926)
LogitsTrain Time used: 4 	 Loss: 158.880
[Eval] Valid Acc. : 71.83% 	 (38888/54138)
[Eval] Test Acc. : 70.18% 	 (39949/56926)
LogitsTrain Time used: 4 	 Loss: 161.808
[Eval] Valid Acc. : 70.94% 	 (38405/54138)
[Eval] Test Acc. : 69.80% 	 (39737/56926)
LogitsTrain Time used: 4 	 Loss: 166.123
[Eval] Valid Acc. : 71.66% 	 (38797/54138)
[Eval] Test Acc. : 70.15% 	 (39935/56926)
LogitsTrain Time used: 4 	 Loss: 157.963
[Eval] Valid Acc. : 72.30% 	 (39141/54138)
[Eval] Test Acc. : 70.61% 	 (40196/56926)
LogitsTrain Time used: 4 	 Loss: 152.298
[Eval] Valid Acc. : 72.20% 	 (39089/54138)
[Eval] Test Acc. : 70.41% 	 (40082/56926)
LogitsTrain Time used: 4 	 Loss: 156.244
[Eval] Valid Acc. : 71.45% 	 (38680/54138)
[Eval] Test Acc. : 70.26% 	 (39997/56926)
LogitsTrain Time used: 4 	 Loss: 160.233
[Eval] Valid Acc. : 71.77% 	 (38856/54138)
[Eval] Test Acc. : 70.38% 	 (40066/56926)
LogitsTrain Time used: 4 	 Loss: 151.730
[Eval] Valid Acc. : 72.62% 	 (39317/54138)
[Eval] Test Acc. : 70.90% 	 (40358/56926)
LogitsTrain Time used: 4 	 Loss: 147.462
[Eval] Valid Acc. : 72.59% 	 (39300/54138)
[Eval] Test Acc. : 70.68% 	 (40234/56926)
LogitsTrain Time used: 4 	 Loss: 152.278
[Eval] Valid Acc. : 71.62% 	 (38775/54138)
[Eval] Test Acc. : 70.38% 	 (40064/56926)
LogitsTrain Time used: 4 	 Loss: 155.363
[Eval] Valid Acc. : 72.27% 	 (39127/54138)
[Eval] Test Acc. : 70.53% 	 (40151/56926)
LogitsTrain Time used: 4 	 Loss: 147.168
[Eval] Valid Acc. : 72.88% 	 (39454/54138)
[Eval] Test Acc. : 71.19% 	 (40525/56926)
LogitsTrain Time used: 4 	 Loss: 143.813
[Eval] Valid Acc. : 72.71% 	 (39365/54138)
[Eval] Test Acc. : 70.72% 	 (40258/56926)
LogitsTrain Time used: 4 	 Loss: 149.871
[Eval] Valid Acc. : 69.66% 	 (37711/54138)
[Eval] Test Acc. : 67.89% 	 (38645/56926)
LogitsTrain Time used: 4 	 Loss: 159.356
[Eval] Valid Acc. : 72.63% 	 (39323/54138)
[Eval] Test Acc. : 70.83% 	 (40320/56926)
LogitsTrain Time used: 4 	 Loss: 144.397
[Eval] Valid Acc. : 73.13% 	 (39591/54138)
[Eval] Test Acc. : 71.26% 	 (40563/56926)
LogitsTrain Time used: 4 	 Loss: 141.195
[Eval] Valid Acc. : 72.80% 	 (39414/54138)
[Eval] Test Acc. : 71.03% 	 (40434/56926)
LogitsTrain Time used: 4 	 Loss: 146.211
[Eval] Valid Acc. : 72.38% 	 (39187/54138)
[Eval] Test Acc. : 70.89% 	 (40356/56926)
LogitsTrain Time used: 4 	 Loss: 145.085
[Eval] Valid Acc. : 72.80% 	 (39411/54138)
[Eval] Test Acc. : 70.83% 	 (40322/56926)
LogitsTrain Time used: 4 	 Loss: 139.957
[Eval] Valid Acc. : 73.26% 	 (39661/54138)
[Eval] Test Acc. : 71.45% 	 (40672/56926)
LogitsTrain Time used: 4 	 Loss: 138.238
[Eval] Valid Acc. : 72.78% 	 (39402/54138)
[Eval] Test Acc. : 71.15% 	 (40503/56926)
LogitsTrain Time used: 4 	 Loss: 143.884
[Eval] Valid Acc. : 72.03% 	 (38994/54138)
[Eval] Test Acc. : 70.06% 	 (39885/56926)
LogitsTrain Time used: 4 	 Loss: 146.221
[Eval] Valid Acc. : 72.97% 	 (39506/54138)
[Eval] Test Acc. : 71.02% 	 (40431/56926)
LogitsTrain Time used: 4 	 Loss: 136.852
[Eval] Valid Acc. : 73.18% 	 (39619/54138)
[Eval] Test Acc. : 71.51% 	 (40709/56926)
LogitsTrain Time used: 4 	 Loss: 136.318
[Eval] Valid Acc. : 72.73% 	 (39372/54138)
[Eval] Test Acc. : 71.22% 	 (40541/56926)
LogitsTrain Time used: 4 	 Loss: 140.820
[Eval] Valid Acc. : 72.70% 	 (39360/54138)
[Eval] Test Acc. : 70.91% 	 (40365/56926)
LogitsTrain Time used: 4 	 Loss: 139.664
[Eval] Valid Acc. : 73.10% 	 (39573/54138)
[Eval] Test Acc. : 71.16% 	 (40506/56926)
LogitsTrain Time used: 4 	 Loss: 133.921
[Eval] Valid Acc. : 73.15% 	 (39601/54138)
[Eval] Test Acc. : 71.56% 	 (40739/56926)
LogitsTrain Time used: 4 	 Loss: 134.646
[Eval] Valid Acc. : 72.59% 	 (39300/54138)
[Eval] Test Acc. : 71.34% 	 (40613/56926)
LogitsTrain Time used: 4 	 Loss: 139.628
[Eval] Valid Acc. : 72.72% 	 (39367/54138)
