========CONFIG===========
part_labeled =  0.03
temp =  50.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 999.294
Using the default mapping tsv
[Eval] Valid Acc. : 29.87% 	 (16170/54138)
[Eval] Test Acc. : 28.33% 	 (16127/56926)
LogitsTrain Time used: 4 	 Loss: 355.149
[Eval] Valid Acc. : 47.73% 	 (25840/54138)
[Eval] Test Acc. : 45.78% 	 (26059/56926)
LogitsTrain Time used: 4 	 Loss: 116.230
[Eval] Valid Acc. : 53.87% 	 (29164/54138)
[Eval] Test Acc. : 52.29% 	 (29767/56926)
LogitsTrain Time used: 4 	 Loss: 74.412
[Eval] Valid Acc. : 54.86% 	 (29698/54138)
[Eval] Test Acc. : 53.09% 	 (30221/56926)
LogitsTrain Time used: 4 	 Loss: 67.188
[Eval] Valid Acc. : 54.78% 	 (29659/54138)
[Eval] Test Acc. : 53.25% 	 (30313/56926)
LogitsTrain Time used: 4 	 Loss: 60.718
[Eval] Valid Acc. : 53.49% 	 (28958/54138)
[Eval] Test Acc. : 51.97% 	 (29584/56926)
LogitsTrain Time used: 4 	 Loss: 57.206
[Eval] Valid Acc. : 56.04% 	 (30339/54138)
[Eval] Test Acc. : 54.50% 	 (31022/56926)
LogitsTrain Time used: 4 	 Loss: 47.094
[Eval] Valid Acc. : 56.30% 	 (30482/54138)
[Eval] Test Acc. : 54.68% 	 (31127/56926)
LogitsTrain Time used: 4 	 Loss: 45.574
[Eval] Valid Acc. : 56.19% 	 (30419/54138)
[Eval] Test Acc. : 54.70% 	 (31140/56926)
LogitsTrain Time used: 4 	 Loss: 47.302
[Eval] Valid Acc. : 55.93% 	 (30278/54138)
[Eval] Test Acc. : 54.36% 	 (30944/56926)
LogitsTrain Time used: 4 	 Loss: 43.044
[Eval] Valid Acc. : 56.63% 	 (30658/54138)
[Eval] Test Acc. : 55.12% 	 (31379/56926)
LogitsTrain Time used: 4 	 Loss: 39.475
[Eval] Valid Acc. : 56.75% 	 (30721/54138)
[Eval] Test Acc. : 55.26% 	 (31455/56926)
LogitsTrain Time used: 4 	 Loss: 38.951
[Eval] Valid Acc. : 56.71% 	 (30699/54138)
[Eval] Test Acc. : 55.28% 	 (31467/56926)
LogitsTrain Time used: 4 	 Loss: 39.992
[Eval] Valid Acc. : 56.46% 	 (30567/54138)
[Eval] Test Acc. : 54.99% 	 (31302/56926)
LogitsTrain Time used: 4 	 Loss: 37.435
[Eval] Valid Acc. : 56.87% 	 (30787/54138)
[Eval] Test Acc. : 55.47% 	 (31575/56926)
LogitsTrain Time used: 4 	 Loss: 35.463
[Eval] Valid Acc. : 56.95% 	 (30833/54138)
[Eval] Test Acc. : 55.62% 	 (31660/56926)
LogitsTrain Time used: 4 	 Loss: 35.610
[Eval] Valid Acc. : 56.54% 	 (30609/54138)
[Eval] Test Acc. : 55.33% 	 (31496/56926)
LogitsTrain Time used: 4 	 Loss: 37.181
[Eval] Valid Acc. : 57.04% 	 (30882/54138)
[Eval] Test Acc. : 55.64% 	 (31676/56926)
LogitsTrain Time used: 4 	 Loss: 34.374
[Eval] Valid Acc. : 57.02% 	 (30870/54138)
[Eval] Test Acc. : 55.70% 	 (31707/56926)
LogitsTrain Time used: 4 	 Loss: 32.996
[Eval] Valid Acc. : 57.13% 	 (30930/54138)
[Eval] Test Acc. : 55.77% 	 (31749/56926)
LogitsTrain Time used: 4 	 Loss: 33.629
[Eval] Valid Acc. : 56.70% 	 (30695/54138)
[Eval] Test Acc. : 55.56% 	 (31626/56926)
LogitsTrain Time used: 4 	 Loss: 34.858
[Eval] Valid Acc. : 57.12% 	 (30925/54138)
[Eval] Test Acc. : 55.96% 	 (31853/56926)
LogitsTrain Time used: 4 	 Loss: 32.390
[Eval] Valid Acc. : 57.12% 	 (30926/54138)
[Eval] Test Acc. : 55.86% 	 (31797/56926)
LogitsTrain Time used: 4 	 Loss: 31.323
[Eval] Valid Acc. : 57.13% 	 (30929/54138)
[Eval] Test Acc. : 55.77% 	 (31750/56926)
LogitsTrain Time used: 4 	 Loss: 31.986
[Eval] Valid Acc. : 57.00% 	 (30858/54138)
[Eval] Test Acc. : 55.66% 	 (31687/56926)
LogitsTrain Time used: 4 	 Loss: 33.843
[Eval] Valid Acc. : 57.09% 	 (30906/54138)
[Eval] Test Acc. : 55.96% 	 (31857/56926)
LogitsTrain Time used: 4 	 Loss: 30.976
[Eval] Valid Acc. : 57.28% 	 (31012/54138)
[Eval] Test Acc. : 56.00% 	 (31881/56926)
LogitsTrain Time used: 4 	 Loss: 30.043
[Eval] Valid Acc. : 57.17% 	 (30951/54138)
[Eval] Test Acc. : 55.87% 	 (31807/56926)
LogitsTrain Time used: 4 	 Loss: 30.954
[Eval] Valid Acc. : 57.13% 	 (30928/54138)
[Eval] Test Acc. : 55.74% 	 (31733/56926)
LogitsTrain Time used: 4 	 Loss: 33.271
[Eval] Valid Acc. : 57.22% 	 (30980/54138)
[Eval] Test Acc. : 56.07% 	 (31917/56926)
LogitsTrain Time used: 4 	 Loss: 29.686
[Eval] Valid Acc. : 57.40% 	 (31073/54138)
[Eval] Test Acc. : 56.14% 	 (31957/56926)
LogitsTrain Time used: 4 	 Loss: 29.077
[Eval] Valid Acc. : 57.22% 	 (30979/54138)
