========CONFIG===========
part_labeled =  0.1
temp =  2.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 15 	 Loss: 2058.467
Using the default mapping tsv
[Eval] Valid Acc. : 30.26% 	 (16380/54138)
[Eval] Test Acc. : 28.25% 	 (16079/56926)
LogitsTrain Time used: 15 	 Loss: 886.057
[Eval] Valid Acc. : 48.98% 	 (26518/54138)
[Eval] Test Acc. : 48.26% 	 (27474/56926)
LogitsTrain Time used: 15 	 Loss: 485.481
[Eval] Valid Acc. : 62.03% 	 (33580/54138)
[Eval] Test Acc. : 61.03% 	 (34740/56926)
LogitsTrain Time used: 15 	 Loss: 321.417
[Eval] Valid Acc. : 64.34% 	 (34833/54138)
[Eval] Test Acc. : 63.39% 	 (36085/56926)
LogitsTrain Time used: 15 	 Loss: 292.515
[Eval] Valid Acc. : 64.81% 	 (35085/54138)
[Eval] Test Acc. : 63.87% 	 (36357/56926)
LogitsTrain Time used: 15 	 Loss: 282.226
[Eval] Valid Acc. : 64.62% 	 (34984/54138)
[Eval] Test Acc. : 63.86% 	 (36351/56926)
LogitsTrain Time used: 15 	 Loss: 249.815
[Eval] Valid Acc. : 67.14% 	 (36348/54138)
[Eval] Test Acc. : 65.56% 	 (37323/56926)
LogitsTrain Time used: 15 	 Loss: 218.153
[Eval] Valid Acc. : 67.59% 	 (36591/54138)
[Eval] Test Acc. : 66.08% 	 (37614/56926)
LogitsTrain Time used: 14 	 Loss: 213.644
[Eval] Valid Acc. : 67.05% 	 (36299/54138)
[Eval] Test Acc. : 65.63% 	 (37361/56926)
LogitsTrain Time used: 15 	 Loss: 221.501
[Eval] Valid Acc. : 66.47% 	 (35987/54138)
[Eval] Test Acc. : 65.23% 	 (37130/56926)
LogitsTrain Time used: 15 	 Loss: 209.153
[Eval] Valid Acc. : 67.75% 	 (36676/54138)
[Eval] Test Acc. : 66.12% 	 (37642/56926)
LogitsTrain Time used: 15 	 Loss: 188.078
[Eval] Valid Acc. : 68.21% 	 (36928/54138)
[Eval] Test Acc. : 66.71% 	 (37974/56926)
LogitsTrain Time used: 15 	 Loss: 188.463
[Eval] Valid Acc. : 67.46% 	 (36524/54138)
[Eval] Test Acc. : 65.81% 	 (37461/56926)
LogitsTrain Time used: 15 	 Loss: 196.042
[Eval] Valid Acc. : 67.82% 	 (36714/54138)
[Eval] Test Acc. : 66.26% 	 (37720/56926)
LogitsTrain Time used: 15 	 Loss: 184.251
[Eval] Valid Acc. : 68.20% 	 (36921/54138)
[Eval] Test Acc. : 66.62% 	 (37923/56926)
LogitsTrain Time used: 15 	 Loss: 171.845
[Eval] Valid Acc. : 68.29% 	 (36969/54138)
[Eval] Test Acc. : 66.94% 	 (38104/56926)
LogitsTrain Time used: 15 	 Loss: 174.333
[Eval] Valid Acc. : 67.82% 	 (36718/54138)
[Eval] Test Acc. : 66.16% 	 (37662/56926)
LogitsTrain Time used: 15 	 Loss: 181.428
[Eval] Valid Acc. : 67.92% 	 (36768/54138)
[Eval] Test Acc. : 66.25% 	 (37714/56926)
LogitsTrain Time used: 15 	 Loss: 172.045
[Eval] Valid Acc. : 68.60% 	 (37139/54138)
[Eval] Test Acc. : 66.79% 	 (38020/56926)
LogitsTrain Time used: 15 	 Loss: 161.431
[Eval] Valid Acc. : 68.36% 	 (37009/54138)
[Eval] Test Acc. : 66.82% 	 (38036/56926)
LogitsTrain Time used: 15 	 Loss: 165.343
[Eval] Valid Acc. : 67.78% 	 (36696/54138)
[Eval] Test Acc. : 66.09% 	 (37621/56926)
LogitsTrain Time used: 15 	 Loss: 168.474
[Eval] Valid Acc. : 67.87% 	 (36742/54138)
[Eval] Test Acc. : 66.35% 	 (37771/56926)
LogitsTrain Time used: 15 	 Loss: 162.544
[Eval] Valid Acc. : 68.66% 	 (37173/54138)
[Eval] Test Acc. : 66.86% 	 (38061/56926)
LogitsTrain Time used: 15 	 Loss: 153.560
[Eval] Valid Acc. : 68.54% 	 (37107/54138)
[Eval] Test Acc. : 66.91% 	 (38091/56926)
LogitsTrain Time used: 15 	 Loss: 158.356
[Eval] Valid Acc. : 68.16% 	 (36900/54138)
[Eval] Test Acc. : 66.41% 	 (37803/56926)
LogitsTrain Time used: 15 	 Loss: 161.460
[Eval] Valid Acc. : 68.01% 	 (36818/54138)
[Eval] Test Acc. : 66.37% 	 (37779/56926)
LogitsTrain Time used: 15 	 Loss: 155.781
[Eval] Valid Acc. : 68.72% 	 (37201/54138)
[Eval] Test Acc. : 66.95% 	 (38112/56926)
LogitsTrain Time used: 15 	 Loss: 147.307
[Eval] Valid Acc. : 68.70% 	 (37193/54138)
[Eval] Test Acc. : 67.08% 	 (38188/56926)
LogitsTrain Time used: 14 	 Loss: 153.116
[Eval] Valid Acc. : 68.34% 	 (36997/54138)
[Eval] Test Acc. : 66.73% 	 (37988/56926)
LogitsTrain Time used: 15 	 Loss: 156.031
[Eval] Valid Acc. : 68.09% 	 (36863/54138)
[Eval] Test Acc. : 66.31% 	 (37749/56926)
LogitsTrain Time used: 15 	 Loss: 148.879
[Eval] Valid Acc. : 68.66% 	 (37173/54138)
[Eval] Test Acc. : 67.07% 	 (38180/56926)
LogitsTrain Time used: 14 	 Loss: 142.963
[Eval] Valid Acc. : 68.57% 	 (37122/54138)
[Eval] Test Acc. : 67.06% 	 (38177/56926)
LogitsTrain Time used: 15 	 Loss: 149.320
[Eval] Valid Acc. : 68.53% 	 (37101/54138)
[Eval] Test Acc. : 66.99% 	 (38132/56926)
LogitsTrain Time used: 15 	 Loss: 151.646
[Eval] Valid Acc. : 67.99% 	 (36810/54138)
[Eval] Test Acc. : 66.40% 	 (37800/56926)
LogitsTrain Time used: 15 	 Loss: 143.407
[Eval] Valid Acc. : 68.73% 	 (37208/54138)
[Eval] Test Acc. : 67.38% 	 (38355/56926)
LogitsTrain Time used: 15 	 Loss: 138.849
[Eval] Valid Acc. : 68.58% 	 (37129/54138)
[Eval] Test Acc. : 66.99% 	 (38137/56926)
LogitsTrain Time used: 15 	 Loss: 144.700
[Eval] Valid Acc. : 68.55% 	 (37113/54138)
[Eval] Test Acc. : 66.90% 	 (38084/56926)
LogitsTrain Time used: 15 	 Loss: 147.927
[Eval] Valid Acc. : 68.23% 	 (36937/54138)
[Eval] Test Acc. : 66.67% 	 (37952/56926)
LogitsTrain Time used: 15 	 Loss: 138.441
[Eval] Valid Acc. : 68.70% 	 (37195/54138)
[Eval] Test Acc. : 67.27% 	 (38294/56926)
LogitsTrain Time used: 15 	 Loss: 135.875
[Eval] Valid Acc. : 68.53% 	 (37101/54138)
[Eval] Test Acc. : 66.98% 	 (38131/56926)
LogitsTrain Time used: 15 	 Loss: 141.974
[Eval] Valid Acc. : 68.43% 	 (37046/54138)
[Eval] Test Acc. : 66.81% 	 (38030/56926)
LogitsTrain Time used: 15 	 Loss: 142.176
[Eval] Valid Acc. : 68.67% 	 (37179/54138)
[Eval] Test Acc. : 67.07% 	 (38179/56926)
LogitsTrain Time used: 15 	 Loss: 133.939
[Eval] Valid Acc. : 68.85% 	 (37274/54138)
[Eval] Test Acc. : 67.26% 	 (38289/56926)
LogitsTrain Time used: 15 	 Loss: 133.887
[Eval] Valid Acc. : 68.49% 	 (37080/54138)
[Eval] Test Acc. : 67.02% 	 (38154/56926)
LogitsTrain Time used: 15 	 Loss: 138.384
[Eval] Valid Acc. : 68.43% 	 (37045/54138)
[Eval] Test Acc. : 66.89% 	 (38075/56926)
LogitsTrain Time used: 15 	 Loss: 138.221
[Eval] Valid Acc. : 68.44% 	 (37051/54138)
[Eval] Test Acc. : 66.84% 	 (38048/56926)
LogitsTrain Time used: 15 	 Loss: 130.284
[Eval] Valid Acc. : 68.92% 	 (37314/54138)
[Eval] Test Acc. : 67.19% 	 (38247/56926)
LogitsTrain Time used: 15 	 Loss: 131.423
[Eval] Valid Acc. : 68.34% 	 (36999/54138)
[Eval] Test Acc. : 66.75% 	 (37998/56926)
LogitsTrain Time used: 14 	 Loss: 135.304
[Eval] Valid Acc. : 68.35% 	 (37001/54138)
[Eval] Test Acc. : 66.83% 	 (38044/56926)
LogitsTrain Time used: 14 	 Loss: 135.590
[Eval] Valid Acc. : 68.54% 	 (37107/54138)
[Eval] Test Acc. : 66.76% 	 (38006/56926)
Finish training student!
[Result][Student] Best epoch : 46 	Valid. Acc. : 68.9239% 	 Test Acc.: 67.1872%
