========CONFIG===========
part_labeled =  0.2
temp =  200.0
========CONFIG===========
[Student] CyclicLR step size =  70
LogitsTrain Time used: 4 	 Loss: 1770.779
Using the default mapping tsv
[Eval] Valid Acc. : 30.69% 	 (16615/54138)
[Eval] Test Acc. : 29.01% 	 (16516/56926)
LogitsTrain Time used: 4 	 Loss: 985.994
[Eval] Valid Acc. : 45.12% 	 (24426/54138)
[Eval] Test Acc. : 42.89% 	 (24413/56926)
LogitsTrain Time used: 4 	 Loss: 548.165
[Eval] Valid Acc. : 58.64% 	 (31744/54138)
[Eval] Test Acc. : 58.11% 	 (33077/56926)
LogitsTrain Time used: 4 	 Loss: 401.602
[Eval] Valid Acc. : 61.24% 	 (33154/54138)
[Eval] Test Acc. : 60.30% 	 (34327/56926)
LogitsTrain Time used: 4 	 Loss: 368.332
[Eval] Valid Acc. : 61.29% 	 (33180/54138)
[Eval] Test Acc. : 60.81% 	 (34618/56926)
LogitsTrain Time used: 4 	 Loss: 360.617
[Eval] Valid Acc. : 62.07% 	 (33603/54138)
[Eval] Test Acc. : 60.97% 	 (34705/56926)
LogitsTrain Time used: 4 	 Loss: 312.080
[Eval] Valid Acc. : 66.12% 	 (35794/54138)
[Eval] Test Acc. : 64.86% 	 (36925/56926)
LogitsTrain Time used: 4 	 Loss: 279.144
[Eval] Valid Acc. : 66.70% 	 (36111/54138)
[Eval] Test Acc. : 65.50% 	 (37289/56926)
LogitsTrain Time used: 4 	 Loss: 272.761
[Eval] Valid Acc. : 66.82% 	 (36174/54138)
[Eval] Test Acc. : 65.59% 	 (37340/56926)
LogitsTrain Time used: 4 	 Loss: 277.318
[Eval] Valid Acc. : 66.15% 	 (35812/54138)
[Eval] Test Acc. : 65.42% 	 (37243/56926)
LogitsTrain Time used: 4 	 Loss: 262.682
[Eval] Valid Acc. : 68.11% 	 (36871/54138)
[Eval] Test Acc. : 66.72% 	 (37981/56926)
LogitsTrain Time used: 4 	 Loss: 243.223
[Eval] Valid Acc. : 68.49% 	 (37078/54138)
[Eval] Test Acc. : 67.15% 	 (38227/56926)
LogitsTrain Time used: 4 	 Loss: 241.872
[Eval] Valid Acc. : 68.05% 	 (36839/54138)
[Eval] Test Acc. : 66.80% 	 (38025/56926)
LogitsTrain Time used: 4 	 Loss: 248.328
[Eval] Valid Acc. : 67.93% 	 (36774/54138)
[Eval] Test Acc. : 67.08% 	 (38186/56926)
LogitsTrain Time used: 4 	 Loss: 236.746
[Eval] Valid Acc. : 68.92% 	 (37313/54138)
[Eval] Test Acc. : 67.45% 	 (38398/56926)
LogitsTrain Time used: 4 	 Loss: 224.710
[Eval] Valid Acc. : 69.08% 	 (37400/54138)
[Eval] Test Acc. : 67.69% 	 (38534/56926)
LogitsTrain Time used: 4 	 Loss: 226.007
[Eval] Valid Acc. : 68.22% 	 (36932/54138)
[Eval] Test Acc. : 67.33% 	 (38330/56926)
LogitsTrain Time used: 4 	 Loss: 236.176
[Eval] Valid Acc. : 68.51% 	 (37089/54138)
[Eval] Test Acc. : 67.24% 	 (38278/56926)
LogitsTrain Time used: 4 	 Loss: 221.958
[Eval] Valid Acc. : 69.48% 	 (37614/54138)
[Eval] Test Acc. : 67.96% 	 (38687/56926)
LogitsTrain Time used: 4 	 Loss: 213.202
[Eval] Valid Acc. : 69.45% 	 (37600/54138)
[Eval] Test Acc. : 68.06% 	 (38741/56926)
LogitsTrain Time used: 4 	 Loss: 216.748
[Eval] Valid Acc. : 68.68% 	 (37181/54138)
[Eval] Test Acc. : 67.79% 	 (38592/56926)
LogitsTrain Time used: 4 	 Loss: 225.526
[Eval] Valid Acc. : 69.18% 	 (37454/54138)
[Eval] Test Acc. : 67.83% 	 (38612/56926)
LogitsTrain Time used: 4 	 Loss: 211.997
[Eval] Valid Acc. : 69.92% 	 (37855/54138)
[Eval] Test Acc. : 68.30% 	 (38882/56926)
LogitsTrain Time used: 4 	 Loss: 205.266
[Eval] Valid Acc. : 69.92% 	 (37854/54138)
[Eval] Test Acc. : 68.20% 	 (38826/56926)
LogitsTrain Time used: 4 	 Loss: 209.575
[Eval] Valid Acc. : 69.22% 	 (37473/54138)
[Eval] Test Acc. : 68.28% 	 (38868/56926)
LogitsTrain Time used: 4 	 Loss: 215.874
[Eval] Valid Acc. : 69.24% 	 (37484/54138)
[Eval] Test Acc. : 67.85% 	 (38626/56926)
LogitsTrain Time used: 4 	 Loss: 205.339
[Eval] Valid Acc. : 70.18% 	 (37996/54138)
[Eval] Test Acc. : 68.51% 	 (38999/56926)
